"id","stats_varcount","stats_var_bool","stats_var_discrete","stats_dom_0","stats_dom_25","stats_dom_50","stats_dom_75","stats_dom_100","stats_dom_mean","stats_dom_not2_2_ratio","stats_branchingvars","stats_conscount","stats_arity_0","stats_arity_25","stats_arity_50","stats_arity_75","stats_arity_100","stats_arity_mean","stats_arity_mean_normalised","stats_cts_per_var_mean","stats_cts_per_var_mean_normalised","stats_alldiff_count","stats_alldiff_proportion","stats_sums_count","stats_sums_proportion","stats_or_atleastk_count","stats_or_atleastk_proportion","stats_binary_count","stats_binary_proportion","stats_table_count","stats_table_proportion","stats_lex_count","stats_lex_proportion","stats_unary_count","stats_unary_proportion","stats_multi_shared_vars","stats_edge_density","stats_Local_Variance","clustering_coefficient","minimum_degree","normalised_minimum_degree","maximum_degree","normalised_maximum_degree","median_degree","normalised_median_degree","mean_degree","normalised_mean_degree","width_of_ordering","normalised_width_of_ordering","width_of_graph","normalised_width_of_graph","SAC_literals","normalised_SAC_literals","stats_tightness_0","stats_tightness_25","stats_tightness_50","stats_tightness_75","stats_tightness_100","stats_tightness_mean","stats_tightness_mean_normalised","stats_literal_tightness_0","stats_literal_tightness_25","stats_literal_tightness_50","stats_literal_tightness_75","stats_literal_tightness_100","stats_literal_tightness_mean","stats_literal_tightness_coeff_of_variation","Class"
"mug88-25-4.xml.watchless.minion.gz",88,0,88,4,4,4,4,4,4,0,88,146,2,2,2,2,2,2,0.022727,3.318182,0.022727,0,0,0,0,0,0,146,1,0,0,0,0,0,0,0,0.03814,0.473771,0.367424,3,0.034091,4,0.045455,3,0.034091,3.318182,0.037707,3,0.034091,3,0.034091,0,0,263,263,263,263,263,263,1.80137,20,26,27,27,27,25,0.116619,"standard"
"myciel-5g-3-ext.xml.minion.converted.minion.gz",47,0,47,3,3,3,3,3,3,0,47,236,2,2,2,2,2,2,0.042553,10.042553,0.042553,0,0,0,0,0,0,0,0,236,1,0,0,0,0,0,0.218316,0.703784,0,5,0.106383,23,0.489362,9,0.191489,10.042553,0.213671,23,0.489362,8,0.170213,0,0,324,324,324,324,324,324,1.372881,32,32,33,35,35,33.333333,0.037417,"standard"
"myciel-5g-4-ext.xml.minion.converted.minion.gz",47,0,47,4,4,4,4,4,4,0,47,236,2,2,2,2,2,2,0.042553,10.042553,0.042553,0,0,0,0,0,0,0,0,236,1,0,0,0,0,0,0.218316,0.703784,0,5,0.106383,23,0.489362,9,0.191489,10.042553,0.213671,23,0.489362,8,0.170213,0,0,263,263,263,263,263,263,1.114407,20,26,27,27,27,25,0.116619,"standard"
"myciel-5g-5-ext.xml.minion.converted.minion.gz",47,0,47,5,5,5,5,5,5,0,47,236,2,2,2,2,2,2,0.042553,10.042553,0.042553,0,0,0,0,0,0,0,0,236,1,0,0,0,0,0,0.218316,0.703784,0,5,0.106383,23,0.489362,9,0.191489,10.042553,0.213671,23,0.489362,8,0.170213,0,0,184,184,184,184,184,184,0.779661,16,17,21,23,23,20,0.148324,"standard"
"myciel-5g-6-ext.xml.minion.converted.minion.gz",47,0,47,6,6,6,6,6,6,0,47,236,2,2,2,2,2,2,0.042553,10.042553,0.042553,0,0,0,0,0,0,0,0,236,1,0,0,0,0,0,0.218316,0.703784,0,5,0.106383,23,0.489362,9,0.191489,10.042553,0.213671,23,0.489362,8,0.170213,0,0,169,169,169,169,169,169,0.716102,13,14,18,19,20,16.666667,0.153623,"standard"
"myciel3-3.xml.watchless.minion.gz",11,0,11,3,3,3,3,3,3,0,11,20,2,2,2,2,2,2,0.181818,3.636364,0.181818,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0.363636,0.490234,0,3,0.272727,5,0.454545,4,0.363636,3.636364,0.330579,5,0.454545,3,0.272727,0,0,324,324,324,324,324,324,16.2,32,32,33,35,35,33.333333,0.037417,"standard"
"myciel3-4.xml.watchless.minion.gz",11,0,11,4,4,4,4,4,4,0,11,20,2,2,2,2,2,2,0.181818,3.636364,0.181818,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0.363636,0.490234,0,3,0.272727,5,0.454545,4,0.363636,3.636364,0.330579,5,0.454545,3,0.272727,0,0,263,263,263,263,263,263,13.15,20,26,27,27,27,25,0.116619,"standard"
"myciel4-4.xml.watchless.minion.gz",23,0,23,4,4,4,4,4,4,0,23,71,2,2,2,2,2,2,0.086957,6.173913,0.086957,0,0,0,0,0,0,71,1,0,0,0,0,0,0,0,0.280632,0.382715,0,4,0.173913,11,0.478261,6,0.26087,6.173913,0.268431,11,0.478261,5,0.217391,0,0,263,263,263,263,263,263,3.704225,20,26,27,27,27,25,0.116619,"standard"
"myciel4-5.xml.watchless.minion.gz",23,0,23,5,5,5,5,5,5,0,23,71,2,2,2,2,2,2,0.086957,6.173913,0.086957,0,0,0,0,0,0,71,1,0,0,0,0,0,0,0,0.280632,0.382715,0,4,0.173913,11,0.478261,6,0.26087,6.173913,0.268431,11,0.478261,5,0.217391,0,0,184,184,184,184,184,184,2.591549,16,17,21,23,23,20,0.148324,"standard"
"myciel5-4.xml.watchless.minion.gz",47,0,47,4,4,4,4,4,4,0,47,236,2,2,2,2,2,2,0.042553,10.042553,0.042553,0,0,0,0,0,0,236,1,0,0,0,0,0,0,0,0.218316,0.282062,0,5,0.106383,23,0.489362,9,0.191489,10.042553,0.213671,23,0.489362,8,0.170213,0,0,263,263,263,263,263,263,1.114407,20,26,27,27,27,25,0.116619,"standard"
"myciel5-5.xml.watchless.minion.gz",47,0,47,5,5,5,5,5,5,0,47,236,2,2,2,2,2,2,0.042553,10.042553,0.042553,0,0,0,0,0,0,236,1,0,0,0,0,0,0,0,0.218316,0.282062,0,5,0.106383,23,0.489362,9,0.191489,10.042553,0.213671,23,0.489362,8,0.170213,0,0,184,184,184,184,184,184,0.779661,16,17,21,23,23,20,0.148324,"standard"
"myciel5-6.xml.watchless.minion.gz",47,0,47,6,6,6,6,6,6,0,47,236,2,2,2,2,2,2,0.042553,10.042553,0.042553,0,0,0,0,0,0,236,1,0,0,0,0,0,0,0,0.218316,0.282062,0,5,0.106383,23,0.489362,9,0.191489,10.042553,0.213671,23,0.489362,8,0.170213,0,0,169,169,169,169,169,169,0.716102,13,14,18,19,20,16.666667,0.153623,"standard"
"myciel6-4.xml.watchless.minion.gz",95,0,95,4,4,4,4,4,4,0,95,755,2,2,2,2,2,2,0.021053,15.894737,0.021053,0,0,0,0,0,0,755,1,0,0,0,0,0,0,0,0.169093,0.200428,0,6,0.063158,47,0.494737,13,0.136842,15.894737,0.167313,47,0.494737,12,0.126316,0,0,263,263,263,263,263,263,0.348344,20,26,27,27,27,25,0.116619,"standard"
"myciel6-5.xml.watchless.minion.gz",95,0,95,5,5,5,5,5,5,0,95,755,2,2,2,2,2,2,0.021053,15.894737,0.021053,0,0,0,0,0,0,755,1,0,0,0,0,0,0,0,0.169093,0.200428,0,6,0.063158,47,0.494737,13,0.136842,15.894737,0.167313,47,0.494737,12,0.126316,0,0,184,184,184,184,184,184,0.243709,16,17,21,23,23,20,0.148324,"standard"
"myciel6-6.xml.watchless.minion.gz",95,0,95,6,6,6,6,6,6,0,95,755,2,2,2,2,2,2,0.021053,15.894737,0.021053,0,0,0,0,0,0,755,1,0,0,0,0,0,0,0,0.169093,0.200428,0,6,0.063158,47,0.494737,13,0.136842,15.894737,0.167313,47,0.494737,12,0.126316,0,0,169,169,169,169,169,169,0.223841,13,14,18,19,20,16.666667,0.153623,"standard"
"myciel6-7.xml.watchless.minion.gz",95,0,95,7,7,7,7,7,7,0,95,755,2,2,2,2,2,2,0.021053,15.894737,0.021053,0,0,0,0,0,0,755,1,0,0,0,0,0,0,0,0.169093,0.200428,0,6,0.063158,47,0.494737,13,0.136842,15.894737,0.167313,47,0.494737,12,0.126316,0,0,154,154,154,154,154,154,0.203974,12,13,13,16,19,14.285714,0.15748,"standard"
"myciel7-4.xml.watchless.minion.gz",191,0,191,4,4,4,4,4,4,0,191,2360,2,2,2,2,2,2,0.010471,24.712042,0.010471,0,0,0,0,0,0,2360,1,0,0,0,0,0,0,0,0.130063,0.139208,0,7,0.036649,95,0.497382,20,0.104712,24.712042,0.129382,95,0.497382,18,0.094241,0,0,263,263,263,263,263,263,0.111441,20,26,27,27,27,25,0.116619,"standard"
"myciel7-5.xml.watchless.minion.gz",191,0,191,5,5,5,5,5,5,0,191,2360,2,2,2,2,2,2,0.010471,24.712042,0.010471,0,0,0,0,0,0,2360,1,0,0,0,0,0,0,0,0.130063,0.139208,0,7,0.036649,95,0.497382,20,0.104712,24.712042,0.129382,95,0.497382,18,0.094241,0,0,184,184,184,184,184,184,0.077966,16,17,21,23,23,20,0.148324,"standard"
"myciel7-6.xml.watchless.minion.gz",191,0,191,6,6,6,6,6,6,0,191,2360,2,2,2,2,2,2,0.010471,24.712042,0.010471,0,0,0,0,0,0,2360,1,0,0,0,0,0,0,0,0.130063,0.139208,0,7,0.036649,95,0.497382,20,0.104712,24.712042,0.129382,95,0.497382,18,0.094241,0,0,169,169,169,169,169,169,0.07161,13,14,18,19,20,16.666667,0.153623,"standard"
"myciel7-7.xml.watchless.minion.gz",191,0,191,7,7,7,7,7,7,0,191,2360,2,2,2,2,2,2,0.010471,24.712042,0.010471,0,0,0,0,0,0,2360,1,0,0,0,0,0,0,0,0.130063,0.139208,0,7,0.036649,95,0.497382,20,0.104712,24.712042,0.129382,95,0.497382,18,0.094241,0,0,154,154,154,154,154,154,0.065254,12,13,13,16,19,14.285714,0.15748,"standard"
"myciel7-8.xml.watchless.minion.gz",191,0,191,8,8,8,8,8,8,0,191,2360,2,2,2,2,2,2,0.010471,24.712042,0.010471,0,0,0,0,0,0,2360,1,0,0,0,0,0,0,0,0.130063,0.139208,0,7,0.036649,95,0.497382,20,0.104712,24.712042,0.129382,95,0.497382,18,0.094241,0,0,136,136,136,136,136,136,0.057627,6,9,13,20,20,12.5,0.401995,"standard"
"nmr_10_10_3.minion",100,0,100,3,3,3,3,3,3,0,100,2043,4,4,4,4,20,4.140969,0.04141,84.6,0.04141,0,0,0,0,2025,0.991189,0,0,0,0,18,0.008811,0,0,0.022181,1,0.442616,1,99,0.99,99,0.99,99,0.99,99,0.99,99,0.99,99,0.99,1,0.005,36,36,36,36,500,40.088106,0.019622,1.759184,3.469565,5.27381,5.801653,7.488095,4.861771,0.280788,"standard"
"nmr_10_10_4.minion",100,0,100,4,4,4,4,4,4,0,100,2043,4,4,4,4,20,4.140969,0.04141,84.6,0.04141,0,0,0,0,2025,0.991189,0,0,0,0,18,0.008811,0,0,0.022181,1,0.442616,1,99,0.99,99,0.99,99,0.99,99,0.99,99,0.99,99,0.99,1,0.003333,20,20,20,20,506,24.281938,0.011885,0.783133,1.702381,2.130952,2.559524,3.954023,2.174831,0.291641,"standard"
"nmr_10_10_5.minion",100,0,100,5,5,5,5,5,5,0,100,2043,4,4,4,4,20,4.140969,0.04141,84.6,0.04141,0,0,0,0,2025,0.991189,0,0,0,0,18,0.008811,0,0,0.022181,1,0.442616,1,99,0.99,99,0.99,99,0.99,99,0.99,99,0.99,99,0.99,1,0.0025,11,11,11,11,492,15.237885,0.007459,0.726531,1.969925,2.428571,2.917526,5.404762,2.586008,0.344548,"standard"
"nmr_10_11_3.minion",110,0,110,3,3,3,3,3,3,0,110,2494,4,4,4,4,22,4.12911,0.037537,93.618182,0.037537,0,0,0,0,2475,0.992382,0,0,0,0,19,0.007618,0,0,0.019026,1,0.436506,1,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,1,0.004545,36,36,36,36,513,39.581796,0.015871,1.753676,3.376344,5.225806,5.730769,7.354839,4.794647,0.284923,"standard"
"nmr_10_11_4.minion",110,0,110,4,4,4,4,4,4,0,110,2494,4,4,4,4,22,4.12911,0.037537,93.618182,0.037537,0,0,0,0,2475,0.992382,0,0,0,0,19,0.007618,0,0,0.019026,1,0.436506,1,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,1,0.00303,20,20,20,20,506,23.69166,0.009499,0.673913,1.569892,1.976923,2.424528,3.760417,2.034721,0.302799,"standard"
"nmr_10_11_5.minion",110,0,110,5,5,5,5,5,5,0,110,2494,4,4,4,4,22,4.12911,0.037537,93.618182,0.037537,0,0,0,0,2475,0.992382,0,0,0,0,19,0.007618,0,0,0.019026,1,0.436506,1,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,1,0.002273,11,11,11,11,515,14.747394,0.005913,0.735294,1.922535,2.377193,2.90566,5.419355,2.551472,0.35043,"standard"
"nmr_10_12_3.minion",120,0,120,3,3,3,3,3,3,0,120,2990,4,4,4,4,24,4.119064,0.034326,102.633333,0.034326,0,0,0,0,2970,0.993311,0,0,0,0,20,0.006689,0,0,0.016576,1,0.431409,1,119,0.991667,119,0.991667,119,0.991667,119,0.991667,119,0.991667,119,0.991667,1,0.004167,36,36,36,36,504,39.115719,0.013082,1.752508,3.113043,5.065421,5.534653,7.156863,4.599493,0.294428,"standard"
"nmr_10_12_4.minion",120,0,120,4,4,4,4,4,4,0,120,2990,4,4,4,4,24,4.119064,0.034326,102.633333,0.034326,0,0,0,0,2970,0.993311,0,0,0,0,20,0.006689,0,0,0.016576,1,0.431409,1,119,0.991667,119,0.991667,119,0.991667,119,0.991667,119,0.991667,119,0.991667,1,0.002778,20,20,20,20,506,23.205686,0.007761,0.574257,1.419162,1.832168,2.256831,3.542857,1.883928,0.312635,"learning"
"nmr_10_12_5.minion",120,0,120,5,5,5,5,5,5,0,120,2990,4,4,4,4,24,4.119064,0.034326,102.633333,0.034326,0,0,0,0,2970,0.993311,0,0,0,0,20,0.006689,0,0,0.016576,1,0.431409,1,119,0.991667,119,0.991667,119,0.991667,119,0.991667,119,0.991667,119,0.991667,1,0.002083,11,11,11,11,505,14.256522,0.004768,0.725753,1.743316,2.171779,2.66087,5.166667,2.365107,0.367292,"standard"
"nmr_10_5_3.minion",50,0,50,3,3,3,3,3,3,0,50,463,4,4,4,4,20,4.25486,0.085097,39.4,0.085097,0,0,0,0,450,0.971922,0,0,0,0,13,0.028078,0,0,0.072808,1,0.509441,1,49,0.98,49,0.98,49,0.98,49,0.98,49,0.98,49,0.98,1,0.01,36,36,36,36,516,49.339093,0.106564,1.872727,5.482759,6.784091,7.851852,9.547619,6.581474,0.234085,"standard"
"nmr_10_5_4.minion",50,0,50,4,4,4,4,4,4,0,50,463,4,4,4,4,20,4.25486,0.085097,39.4,0.085097,0,0,0,0,450,0.971922,0,0,0,0,13,0.028078,0,0,0.072808,1,0.509441,1,49,0.98,49,0.98,49,0.98,49,0.98,49,0.98,49,0.98,1,0.006667,20,20,20,20,506,33.412527,0.072165,1.409091,2.988506,3.642857,4.326087,5.952381,3.643225,0.262352,"standard"
"nmr_10_5_5.minion",50,0,50,5,5,5,5,5,5,0,50,463,4,4,4,4,20,4.25486,0.085097,39.4,0.085097,0,0,0,0,450,0.971922,0,0,0,0,13,0.028078,0,0,0.072808,1,0.509441,1,49,0.98,49,0.98,49,0.98,49,0.98,49,0.98,49,0.98,1,0.005,11,11,11,11,494,24.544276,0.053011,0.754545,3.269841,4.240741,4.604167,7.153846,4.065704,0.282013,"standard"
"nmr_10_6_3.minion",60,0,60,3,3,3,3,3,3,0,60,689,4,4,4,4,20,4.22061,0.070343,48.466667,0.070343,0,0,0,0,675,0.979681,0,0,0,0,14,0.020319,0,0,0.052642,1,0.48725,1,59,0.983333,59,0.983333,59,0.983333,59,0.983333,59,0.983333,59,0.983333,1,0.008333,36,36,36,36,501,45.441219,0.065952,1.854015,4.77193,6.208333,7.041667,8.631579,5.919195,0.245053,"standard"
"nmr_10_6_4.minion",60,0,60,4,4,4,4,4,4,0,60,689,4,4,4,4,20,4.22061,0.070343,48.466667,0.070343,0,0,0,0,675,0.979681,0,0,0,0,14,0.020319,0,0,0.052642,1,0.48725,1,59,0.983333,59,0.983333,59,0.983333,59,0.983333,59,0.983333,59,0.983333,1,0.005556,20,20,20,20,506,29.483309,0.042791,1.12766,2.493827,3.015385,3.60274,5.137255,3.044783,0.270326,"standard"
"nmr_10_6_5.minion",60,0,60,5,5,5,5,5,5,0,60,689,4,4,4,4,20,4.22061,0.070343,48.466667,0.070343,0,0,0,0,675,0.979681,0,0,0,0,14,0.020319,0,0,0.052642,1,0.48725,1,59,0.983333,59,0.983333,59,0.983333,59,0.983333,59,0.983333,59,0.983333,1,0.004167,11,11,11,11,520,21.139332,0.030681,0.788321,2.819048,3.540984,4.022727,6.5,3.529427,0.290396,"standard"
"nmr_10_7_3.minion",70,0,70,3,3,3,3,3,3,0,70,960,4,4,4,4,20,4.19375,0.059911,57.514286,0.059911,0,0,0,0,945,0.984375,0,0,0,0,15,0.015625,0,0,0.040265,1,0.471348,1,69,0.985714,69,0.985714,69,0.985714,69,0.985714,69,0.985714,69,0.985714,1,0.007143,36,36,36,36,500,43.165625,0.044964,1.810976,4.368421,5.929825,6.631579,8.235294,5.600273,0.253219,"standard"
"nmr_10_7_4.minion",70,0,70,4,4,4,4,4,4,0,70,960,4,4,4,4,20,4.19375,0.059911,57.514286,0.059911,0,0,0,0,945,0.984375,0,0,0,0,15,0.015625,0,0,0.040265,1,0.471348,1,69,0.985714,69,0.985714,69,0.985714,69,0.985714,69,0.985714,69,0.985714,1,0.004762,20,20,20,20,506,27.453125,0.028597,0.946429,2.255102,2.77027,3.233333,4.75,2.754545,0.278509,"standard"
"nmr_10_7_5.minion",70,0,70,5,5,5,5,5,5,0,70,960,4,4,4,4,20,4.19375,0.059911,57.514286,0.059911,0,0,0,0,945,0.984375,0,0,0,0,15,0.015625,0,0,0.040265,1,0.471348,1,69,0.985714,69,0.985714,69,0.985714,69,0.985714,69,0.985714,69,0.985714,1,0.003571,11,11,11,11,492,18.35625,0.019121,0.762195,2.483871,3.122807,3.596774,6.052632,3.152048,0.306244,"standard"
"nmr_10_8_3.minion",80,0,80,3,3,3,3,3,3,0,80,1276,4,4,4,4,20,4.172414,0.052155,66.55,0.052155,0,0,0,0,1260,0.987461,0,0,0,0,16,0.012539,0,0,0.032081,1,0.459393,1,79,0.9875,79,0.9875,79,0.9875,79,0.9875,79,0.9875,79,0.9875,1,0.00625,36,36,36,36,521,41.966301,0.032889,1.801047,3.979381,5.634146,6.212121,7.848485,5.275321,0.263768,"standard"
"nmr_10_8_4.minion",80,0,80,4,4,4,4,4,4,0,80,1276,4,4,4,4,20,4.172414,0.052155,66.55,0.052155,0,0,0,0,1260,0.987461,0,0,0,0,16,0.012539,0,0,0.032081,1,0.459393,1,79,0.9875,79,0.9875,79,0.9875,79,0.9875,79,0.9875,79,0.9875,1,0.004167,20,20,20,20,506,25.995298,0.020372,0.907692,2.07767,2.518072,2.957746,4.434783,2.518712,0.28229,"standard"
"nmr_10_8_5.minion",80,0,80,5,5,5,5,5,5,0,80,1276,4,4,4,4,20,4.172414,0.052155,66.55,0.052155,0,0,0,0,1260,0.987461,0,0,0,0,16,0.012539,0,0,0.032081,1,0.459393,1,79,0.9875,79,0.9875,79,0.9875,79,0.9875,79,0.9875,79,0.9875,1,0.003125,11,11,11,11,492,16.925549,0.013265,0.73822,2.398148,2.987013,3.535211,6.030303,3.073408,0.314253,"standard"
"nmr_10_9_3.minion",90,0,90,3,3,3,3,3,3,0,90,1637,4,4,4,4,20,4.155162,0.046168,75.577778,0.046168,0,0,0,0,1620,0.989615,0,0,0,0,17,0.010385,0,0,0.026358,1,0.450078,1,89,0.988889,89,0.988889,89,0.988889,89,0.988889,89,0.988889,89,0.988889,1,0.005556,36,36,36,36,500,40.807575,0.024928,1.788991,3.792453,5.532258,6.093333,7.693333,5.140508,0.269261,"standard"
"nmr_10_9_4.minion",90,0,90,4,4,4,4,4,4,0,90,1637,4,4,4,4,20,4.155162,0.046168,75.577778,0.046168,0,0,0,0,1620,0.989615,0,0,0,0,17,0.010385,0,0,0.026358,1,0.450078,1,89,0.988889,89,0.988889,89,0.988889,89,0.988889,89,0.988889,89,0.988889,1,0.003704,20,20,20,20,506,25.041539,0.015297,0.851351,1.916667,2.34,2.77381,4.205128,2.35446,0.287913,"standard"
"nmr_10_9_5.minion",90,0,90,5,5,5,5,5,5,0,90,1637,4,4,4,4,20,4.155162,0.046168,75.577778,0.046168,0,0,0,0,1620,0.989615,0,0,0,0,17,0.010385,0,0,0.026358,1,0.450078,1,89,0.988889,89,0.988889,89,0.988889,89,0.988889,89,0.988889,89,0.988889,1,0.002778,11,11,11,11,493,16.000611,0.009774,0.738532,2.045045,2.532258,3.022727,5.48,2.673789,0.335725,"standard"
"nmr_11_10_3.minion",110,0,110,3,3,3,3,3,3,0,110,2494,4,4,4,4,22,4.12911,0.037537,93.618182,0.037537,0,0,0,0,2475,0.992382,0,0,0,0,19,0.007618,0,0,0.019026,1,0.436506,1,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,1,0.004545,36,36,36,36,513,39.581796,0.015871,1.753676,3.339286,5.233766,5.698925,7.44086,4.793363,0.285776,"standard"
"nmr_11_10_4.minion",110,0,110,4,4,4,4,4,4,0,110,2494,4,4,4,4,22,4.12911,0.037537,93.618182,0.037537,0,0,0,0,2475,0.992382,0,0,0,0,19,0.007618,0,0,0.019026,1,0.436506,1,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,1,0.00303,20,20,20,20,506,23.69166,0.009499,0.673913,1.569892,1.98913,2.421687,3.760417,2.03448,0.302202,"standard"
"nmr_11_10_5.minion",110,0,110,5,5,5,5,5,5,0,110,2494,4,4,4,4,22,4.12911,0.037537,93.618182,0.037537,0,0,0,0,2475,0.992382,0,0,0,0,19,0.007618,0,0,0.019026,1,0.436506,1,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,109,0.990909,1,0.002273,11,11,11,11,515,14.747394,0.005913,0.735294,1.924731,2.387097,2.888889,5.344086,2.552628,0.348177,"standard"
"nmr_11_11_3.minion",121,0,121,3,3,3,3,3,3,0,121,3045,4,4,4,4,22,4.118227,0.034035,103.636364,0.034035,0,0,0,0,3025,0.993432,0,0,0,0,20,0.006568,0,0,0.016284,1,0.4309,1,120,0.991736,120,0.991736,120,0.991736,120,0.991736,120,0.991736,120,0.991736,1,0.004132,36,36,36,36,513,39.133005,0.012852,1.748344,3.25,5.172619,5.634259,7.31068,4.726678,0.289798,"standard"
"nmr_11_11_4.minion",121,0,121,4,4,4,4,4,4,0,121,3045,4,4,4,4,22,4.118227,0.034035,103.636364,0.034035,0,0,0,0,3025,0.993432,0,0,0,0,20,0.006568,0,0,0.016284,1,0.4309,1,120,0.991736,120,0.991736,120,0.991736,120,0.991736,120,0.991736,120,0.991736,1,0.002755,20,20,20,20,503,23.172414,0.00761,0.617647,1.428571,1.839286,2.292683,3.584906,1.906762,0.314035,"learning"
"nmr_11_11_5.minion",121,0,121,5,5,5,5,5,5,0,121,3045,4,4,4,4,22,4.118227,0.034035,103.636364,0.034035,0,0,0,0,3025,0.993432,0,0,0,0,20,0.006568,0,0,0.016284,1,0.4309,1,120,0.991736,120,0.991736,120,0.991736,120,0.991736,120,0.991736,120,0.991736,1,0.002066,11,11,11,11,515,14.310345,0.0047,0.741722,1.8875,2.35443,2.847458,5.349515,2.512137,0.354341,"standard"
"nmr_11_12_3.minion",132,0,132,3,3,3,3,3,3,0,132,3651,4,4,4,4,24,4.109011,0.031129,113.651515,0.031129,0,0,0,0,3630,0.994248,0,0,0,0,21,0.005752,0,0,0.014159,1,0.426233,1,131,0.992424,131,0.992424,131,0.992424,131,0.992424,131,0.992424,131,0.992424,1,0.003788,36,36,36,36,513,38.718981,0.010605,1.746988,3.055556,5.017699,5.484127,7.123894,4.544286,0.29904,"standard"
"nmr_11_12_4.minion",132,0,132,4,4,4,4,4,4,0,132,3651,4,4,4,4,24,4.109011,0.031129,113.651515,0.031129,0,0,0,0,3630,0.994248,0,0,0,0,21,0.005752,0,0,0.014159,1,0.426233,1,131,0.992424,131,0.992424,131,0.992424,131,0.992424,131,0.992424,131,0.992424,1,0.002525,20,20,20,20,503,22.745275,0.00623,0.526786,1.322581,1.69863,2.14486,3.387931,1.769486,0.324984,"standard"
"nmr_11_12_5.minion",132,0,132,5,5,5,5,5,5,0,132,3651,4,4,4,4,24,4.109011,0.031129,113.651515,0.031129,0,0,0,0,3630,0.994248,0,0,0,0,21,0.005752,0,0,0.014159,1,0.426233,1,131,0.992424,131,0.992424,131,0.992424,131,0.992424,131,0.992424,131,0.992424,1,0.001894,11,11,11,11,515,13.871542,0.003799,0.731928,1.721698,2.143836,2.617188,5.115044,2.334748,0.370951,"standard"
"nmr_11_5_3.minion",55,0,55,3,3,3,3,3,3,0,55,564,4,4,4,4,22,4.234043,0.076983,43.418182,0.076983,0,0,0,0,550,0.975177,0,0,0,0,14,0.024823,0,0,0.063565,1,0.498429,1,54,0.981818,54,0.981818,54,0.981818,54,0.981818,54,0.981818,54,0.981818,1,0.009091,36,36,36,36,516,47.893617,0.084918,1.860656,5.344262,6.622449,7.672414,9.44,6.425609,0.238874,"standard"
"nmr_11_5_4.minion",55,0,55,4,4,4,4,4,4,0,55,564,4,4,4,4,22,4.234043,0.076983,43.418182,0.076983,0,0,0,0,550,0.975177,0,0,0,0,14,0.024823,0,0,0.063565,1,0.498429,1,54,0.981818,54,0.981818,54,0.981818,54,0.981818,54,0.981818,54,0.981818,1,0.006061,20,20,20,20,503,31.829787,0.056436,1.327869,2.797297,3.383333,4.02,5.586957,3.378814,0.268933,"standard"
"nmr_11_5_5.minion",55,0,55,5,5,5,5,5,5,0,55,564,4,4,4,4,22,4.234043,0.076983,43.418182,0.076983,0,0,0,0,550,0.975177,0,0,0,0,14,0.024823,0,0,0.063565,1,0.498429,1,54,0.981818,54,0.981818,54,0.981818,54,0.981818,54,0.981818,54,0.981818,1,0.004545,11,11,11,11,515,23.138298,0.041025,0.778689,3.1625,4.160714,4.55814,7.023256,4.003048,0.288219,"standard"
"nmr_11_6_3.minion",66,0,66,3,3,3,3,3,3,0,66,840,4,4,4,4,22,4.202381,0.063672,53.484848,0.063672,0,0,0,0,825,0.982143,0,0,0,0,15,0.017857,0,0,0.045726,1,0.477733,1,65,0.984848,65,0.984848,65,0.984848,65,0.984848,65,0.984848,65,0.984848,1,0.007576,36,36,36,36,513,44.375,0.052827,1.842105,4.660377,6.09434,6.925532,8.564516,5.799487,0.250406,"standard"
"nmr_11_6_4.minion",66,0,66,4,4,4,4,4,4,0,66,840,4,4,4,4,22,4.202381,0.063672,53.484848,0.063672,0,0,0,0,825,0.982143,0,0,0,0,15,0.017857,0,0,0.045726,1,0.477733,1,65,0.984848,65,0.984848,65,0.984848,65,0.984848,65,0.984848,65,0.984848,1,0.005051,20,20,20,20,503,28.303571,0.033695,1.038462,2.322222,2.822034,3.354839,4.839286,2.829372,0.27765,"standard"
"nmr_11_6_5.minion",66,0,66,5,5,5,5,5,5,0,66,840,4,4,4,4,22,4.202381,0.063672,53.484848,0.063672,0,0,0,0,825,0.982143,0,0,0,0,15,0.017857,0,0,0.045726,1,0.477733,1,65,0.984848,65,0.984848,65,0.984848,65,0.984848,65,0.984848,65,0.984848,1,0.003788,11,11,11,11,520,20.059524,0.02388,0.802632,2.792453,3.515152,3.970588,6.396226,3.479687,0.295667,"standard"
"nmr_11_7_3.minion",77,0,77,3,3,3,3,3,3,0,77,1171,4,4,4,4,22,4.177626,0.054255,63.532468,0.054255,0,0,0,0,1155,0.986336,0,0,0,0,16,0.013664,0,0,0.034836,1,0.462985,1,76,0.987013,76,0.987013,76,0.987013,76,0.987013,76,0.987013,76,0.987013,1,0.006494,36,36,36,36,513,42.329633,0.036148,1.802198,4.295455,5.857143,6.5,8.175676,5.493403,0.258581,"standard"
