"id","EXIST_VARS","FORALL_VARS","TOTAL_VARS","CLAUSES","LITERALS","EXIST_SET","FORALL_SET","TOTAL_SET","UNARY_CLAUSES","BINARY_CLAUSES","TERNARY_MORE_CLAUSES","POS_HORN","NEG_HORN","EXIST_LIT_PER_CLAUSE","FORALL_LIT_PER_CLAUSE","EXIST_VARS_PER_SET","FORALL_POS_LITS_PER_CLAUSE","FORALL_NEG_LITS_PER_CLAUSE","OCCS_POS_NO_PER_VAR","OCCS_FORALL_NO_PER_VAR","OCCS_FORALL_POS_NO_PER_VAR","W_OCCS_POS_NO_PER_VAR","W_OCCS_FORALL_NO_PER_VAR","W_OCCS_FORALL_POS_NO_PER_VAR","W_PRODUCTS","LITN_LIT","LITEP_LIT","LITEN_LITE","LITEN_LITN","LITFN_LIT","LITFP_LITFN","OCCP_OCCN","OCCE_OCC","OCCEN_OCC","OCCFP_OCCF","OCCEN_OCCE","OCCEN_OCCN","OCCFP_OCCFN","TERMORE_CLAUSE","NEG_HORN_CLAUSE","WOCCN_WOCC","WOCCEP_WOCC","WOCCFN_WOCC","WOCCEP_WOCCE","WOCCEP_WOCCP","WOCCFN_WOCCN","Class"
"ncf_16_32_8_d.1",1830,484,2314,4839,12806,5,5,10,0,4176,663,4717,3395,1.923745,0.72267,366,0.350279,0.372391,2.08643,7.225207,3.502066,15.429991,42.878099,20.444215,46.384699,0.622989,0.244651,0.663444,0.774129,0.140715,0.940622,0.605164,0.919183,0.609826,0.484701,0.663444,0.978871,0.940622,0.137012,0.701591,0.657352,0.313199,0.498182,0.309287,0.914053,0.757862,"sKizzo"
"ncf_16_32_8_d.10",1830,484,2314,4839,12806,5,5,10,0,4176,663,4690,3345,1.923745,0.72267,366,0.339946,0.382724,2.08427,7.225207,3.39876,15.429991,42.878099,19.514463,46.412022,0.62338,0.248165,0.65861,0.768007,0.14462,0.888229,0.604159,0.919183,0.605383,0.470403,0.65861,0.97113,0.888229,0.137012,0.691259,0.657352,0.318659,0.518828,0.314679,0.929989,0.789271,"sSolve"
"ncf_16_32_8_d.2",1830,484,2314,4849,12835,5,5,10,0,4186,663,4709,3355,1.923696,0.723242,366,0.341307,0.381934,2.088591,7.245868,3.419421,15.468885,43.06405,19.700413,46.422951,0.623451,0.247604,0.659305,0.768558,0.144293,0.893629,0.603974,0.918978,0.605887,0.471913,0.659305,0.971827,0.893629,0.136729,0.691895,0.657408,0.317805,0.517438,0.313965,0.927651,0.787087,"sKizzo"
"ncf_16_32_8_d.3",1830,484,2314,4859,12864,5,5,10,0,4196,663,4656,3275,1.923647,0.723811,366,0.324141,0.399671,2.089023,7.266529,3.254132,15.507779,43.25,18.21281,46.00765,0.624223,0.253343,0.651332,0.758157,0.150964,0.81102,0.601993,0.918774,0.598427,0.447825,0.651332,0.958675,0.81102,0.136448,0.674007,0.657465,0.326733,0.55302,0.322915,0.953866,0.84114,"sKizzo"
"ncf_16_32_8_d.4",1830,484,2314,4859,12864,5,5,10,0,4196,663,4674,3315,1.923647,0.723811,366,0.332373,0.391439,2.090752,7.266529,3.336777,15.507779,43.25,18.956612,46.537705,0.623912,0.250544,0.655183,0.76302,0.147854,0.849106,0.602791,0.918774,0.601965,0.459198,0.655183,0.964824,0.849106,0.136448,0.682239,0.657465,0.322388,0.536591,0.318621,0.941181,0.816152,"quantor"
"ncf_16_32_8_d.5",1830,484,2314,4819,12748,5,5,10,0,4156,663,4706,3435,1.923843,0.721519,366,0.360033,0.361486,2.08038,7.183884,3.584711,15.352204,42.506198,21.188017,45.974863,0.622372,0.241528,0.667889,0.780439,0.136649,0.995982,0.606756,0.919595,0.614188,0.498993,0.667889,0.98685,0.995982,0.13758,0.712803,0.657237,0.308303,0.475963,0.304201,0.899463,0.724189,"sKizzo"
"ncf_16_32_8_d.6",1830,484,2314,4809,12719,5,5,10,0,4146,663,4687,3375,1.923893,0.72094,366,0.348305,0.372635,2.073898,7.163223,3.460744,15.31331,42.320248,20.072314,46.636066,0.62269,0.245617,0.662343,0.773737,0.140892,0.93471,0.605934,0.919803,0.609225,0.483127,0.662343,0.978376,0.93471,0.137867,0.701809,0.657179,0.314643,0.498067,0.310328,0.917806,0.757887,"sSolve"
"ncf_16_32_8_d.7",1830,484,2314,4819,12748,5,5,10,0,4156,663,4661,3295,1.923843,0.721519,366,0.330982,0.390537,2.07433,7.183884,3.295455,15.352204,42.506198,18.584711,46.980328,0.62347,0.251412,0.654298,0.763211,0.147631,0.847503,0.603926,0.919595,0.60169,0.458729,0.654298,0.965066,0.847503,0.13758,0.683752,0.657237,0.323675,0.534086,0.319369,0.944312,0.812624,"sSolve"
"ncf_16_32_8_d.8",1830,484,2314,4809,12719,5,5,10,0,4146,663,4642,3265,1.923893,0.72094,366,0.325431,0.395508,2.069144,7.163223,3.233471,15.31331,42.320248,18.02686,45.319126,0.623555,0.2534,0.651643,0.760182,0.14954,0.822818,0.603707,0.919803,0.599383,0.451399,0.651643,0.961235,0.822818,0.137867,0.678935,0.657179,0.326754,0.543859,0.322273,0.953133,0.827566,"sKizzo"
"ncf_16_32_8_d.9",1830,484,2314,4859,12864,5,5,10,0,4196,663,4737,3405,1.923647,0.723811,366,0.350895,0.372916,2.094641,7.266529,3.522727,15.507779,43.25,20.630165,47.051366,0.623212,0.244248,0.663849,0.77398,0.140858,0.940949,0.60459,0.918774,0.609927,0.484788,0.663849,0.978683,0.940949,0.136448,0.700761,0.657465,0.312611,0.499626,0.308959,0.912639,0.759928,"sKizzo"
"ncf_16_32_8_edau.1",1830,484,2314,4839,12806,5,5,10,0,4176,663,4717,3395,1.923745,0.72267,366,0.350279,0.372391,2.08643,7.225207,3.502066,14.546672,33.969008,16.221074,46.384699,0.622989,0.244651,0.663444,0.774129,0.140715,0.940622,0.605164,0.919183,0.609826,0.484701,0.663444,0.978871,0.940622,0.137012,0.701591,0.663023,0.326719,0.411135,0.309287,0.969557,0.620092,"sKizzo"
"ncf_16_32_8_edau.10",1830,484,2314,4839,12806,5,5,10,0,4176,663,4690,3345,1.923745,0.72267,366,0.339946,0.382724,2.08427,7.225207,3.39876,14.615817,33.969008,15.621901,46.412022,0.62338,0.248165,0.65861,0.768007,0.14462,0.888229,0.604159,0.919183,0.605383,0.470403,0.65861,0.97113,0.888229,0.137012,0.691259,0.661421,0.332415,0.425015,0.314679,0.981794,0.642579,"sSolve"
"ncf_16_32_8_edau.2",1830,484,2314,4849,12835,5,5,10,0,4186,663,4709,3355,1.923696,0.723242,366,0.341307,0.381934,2.088591,7.245868,3.419421,14.640882,34.088843,15.741736,46.422951,0.623451,0.247604,0.659305,0.768558,0.144293,0.893629,0.603974,0.918978,0.605887,0.471913,0.659305,0.971827,0.893629,0.136729,0.691895,0.66168,0.331592,0.423963,0.313965,0.980114,0.640737,"sKizzo"
"ncf_16_32_8_edau.3",1830,484,2314,4859,12864,5,5,10,0,4196,663,4656,3275,1.923647,0.723811,366,0.324141,0.399671,2.089023,7.266529,3.254132,14.790406,34.208678,14.783058,46.00765,0.624223,0.253343,0.651332,0.758157,0.150964,0.81102,0.601993,0.918774,0.598427,0.447825,0.651332,0.958675,0.81102,0.136448,0.674007,0.659069,0.340975,0.447776,0.322915,1.000131,0.679406,"sKizzo"
"ncf_16_32_8_edau.4",1830,484,2314,4859,12864,5,5,10,0,4196,663,4674,3315,1.923647,0.723811,366,0.332373,0.391439,2.090752,7.266529,3.336777,14.735091,34.208678,15.262397,46.537705,0.623912,0.250544,0.655183,0.76302,0.147854,0.849106,0.602791,0.918774,0.601965,0.459198,0.655183,0.964824,0.849106,0.136448,0.682239,0.660344,0.336441,0.436727,0.318621,0.990535,0.661362,"quantor"
"ncf_16_32_8_edau.5",1830,484,2314,4819,12748,5,5,10,0,4156,663,4706,3435,1.923843,0.721519,366,0.360033,0.361486,2.08038,7.183884,3.584711,14.41357,33.729339,16.700413,45.974863,0.622372,0.241528,0.667889,0.780439,0.136649,0.995982,0.606756,0.919595,0.614188,0.498993,0.667889,0.98685,0.995982,0.13758,0.712803,0.66444,0.321479,0.396448,0.304201,0.958038,0.596665,"sKizzo"
"ncf_16_32_8_edau.6",1830,484,2314,4809,12719,5,5,10,0,4146,663,4687,3375,1.923893,0.72094,366,0.348305,0.372635,2.073898,7.163223,3.460744,14.457649,33.609504,15.981405,46.636066,0.62269,0.245617,0.662343,0.773737,0.140892,0.93471,0.605934,0.919803,0.609225,0.483127,0.662343,0.978376,0.93471,0.137867,0.701809,0.662572,0.328023,0.411424,0.310328,0.972125,0.62095,"sSolve"
"ncf_16_32_8_edau.7",1830,484,2314,4819,12748,5,5,10,0,4156,663,4661,3295,1.923843,0.721519,366,0.330982,0.390537,2.07433,7.183884,3.295455,14.607174,33.729339,15.022727,46.980328,0.62347,0.251412,0.654298,0.763211,0.147631,0.847503,0.603926,0.919595,0.60169,0.458729,0.654298,0.965066,0.847503,0.13758,0.683752,0.659933,0.337509,0.435506,0.319369,0.992476,0.659925,"sSolve"
"ncf_16_32_8_edau.8",1830,484,2314,4809,12719,5,5,10,0,4146,663,4642,3265,1.923893,0.72094,366,0.325431,0.395508,2.069144,7.163223,3.233471,14.609767,33.609504,14.663223,45.319126,0.623555,0.2534,0.651643,0.760182,0.14954,0.822818,0.603707,0.919803,0.599383,0.451399,0.651643,0.961235,0.822818,0.137867,0.678935,0.659021,0.340649,0.442189,0.322273,0.999032,0.670978,"sKizzo"
"ncf_16_32_8_edau.9",1830,484,2314,4859,12864,5,5,10,0,4196,663,4737,3405,1.923647,0.723811,366,0.350895,0.372916,2.094641,7.266529,3.522727,14.610631,34.208678,16.340909,47.051366,0.623212,0.244248,0.663849,0.77398,0.140858,0.940949,0.60459,0.918774,0.609927,0.484788,0.663849,0.978683,0.940949,0.136448,0.700761,0.663213,0.326238,0.411866,0.308959,0.968679,0.621016,"sKizzo"
"ncf_16_32_8_euad.1",1830,484,2314,4839,12806,5,5,10,0,4176,663,4717,3395,1.923745,0.72267,366,0.350279,0.372391,2.08643,7.225207,3.502066,14.055748,42.878099,20.444215,42.579235,0.622989,0.244651,0.663444,0.774129,0.140715,0.940622,0.605164,0.919183,0.609826,0.484701,0.663444,0.978871,0.940622,0.137012,0.701591,0.669135,0.291092,0.528082,0.291812,0.879791,0.7892,"sKizzo"
"ncf_16_32_8_euad.10",1830,484,2314,4839,12806,5,5,10,0,4176,663,4690,3345,1.923745,0.72267,366,0.339946,0.382724,2.08427,7.225207,3.39876,13.969317,42.878099,19.514463,42.565027,0.62338,0.248165,0.65861,0.768007,0.14462,0.888229,0.604159,0.919183,0.605383,0.470403,0.65861,0.97113,0.888229,0.137012,0.691259,0.67117,0.294308,0.549967,0.295035,0.895014,0.819416,"sSolve"
"ncf_16_32_8_euad.2",1830,484,2314,4849,12835,5,5,10,0,4186,663,4709,3355,1.923696,0.723242,366,0.341307,0.381934,2.088591,7.245868,3.419421,14.008211,43.06405,19.700413,42.601093,0.623451,0.247604,0.659305,0.768558,0.144293,0.893629,0.603974,0.918978,0.605887,0.471913,0.659305,0.971827,0.893629,0.136729,0.691895,0.671057,0.293591,0.548628,0.294466,0.892529,0.817558,"sKizzo"
"ncf_16_32_8_euad.3",1830,484,2314,4859,12864,5,5,10,0,4196,663,4656,3275,1.923647,0.723811,366,0.324141,0.399671,2.089023,7.266529,3.254132,13.89153,43.25,18.21281,42.384699,0.624223,0.253343,0.651332,0.758157,0.150964,0.81102,0.601993,0.918774,0.598427,0.447825,0.651332,0.958675,0.81102,0.136448,0.674007,0.67459,0.298638,0.586498,0.299679,0.917727,0.869415,"sSolve"
"ncf_16_32_8_euad.4",1830,484,2314,4859,12864,5,5,10,0,4196,663,4674,3315,1.923647,0.723811,366,0.332373,0.391439,2.090752,7.266529,3.336777,13.960674,43.25,18.956612,42.674317,0.623912,0.250544,0.655183,0.76302,0.147854,0.849106,0.602791,0.918774,0.601965,0.459198,0.655183,0.964824,0.849106,0.136448,0.682239,0.67297,0.296078,0.569075,0.29711,0.905353,0.845617,"sSolve"
"ncf_16_32_8_euad.5",1830,484,2314,4819,12748,5,5,10,0,4156,663,4706,3435,1.923843,0.721519,366,0.360033,0.361486,2.08038,7.183884,3.584711,14.081677,42.506198,21.188017,42.272131,0.622372,0.241528,0.667889,0.780439,0.136649,0.995982,0.606756,0.919595,0.614188,0.498993,0.667889,0.98685,0.995982,0.13758,0.712803,0.666898,0.288642,0.504281,0.289061,0.866529,0.756159,"sKizzo"
"ncf_16_32_8_euad.6",1830,484,2314,4809,12719,5,5,10,0,4146,663,4687,3375,1.923893,0.72094,366,0.348305,0.372635,2.073898,7.163223,3.460744,13.956353,42.320248,20.072314,42.593443,0.62269,0.245617,0.662343,0.773737,0.140892,0.93471,0.605934,0.919803,0.609225,0.483127,0.662343,0.978376,0.93471,0.137867,0.701809,0.669051,0.292592,0.527569,0.292866,0.884099,0.788533,"sSolve"
"ncf_16_32_8_euad.7",1830,484,2314,4819,12748,5,5,10,0,4156,663,4661,3295,1.923843,0.721519,366,0.330982,0.390537,2.07433,7.183884,3.295455,13.839672,42.506198,18.584711,42.842623,0.62347,0.251412,0.654298,0.763211,0.147631,0.847503,0.603926,0.919595,0.60169,0.458729,0.654298,0.965066,0.847503,0.13758,0.683752,0.672623,0.297691,0.565862,0.298123,0.909321,0.841277,"sSolve"
"ncf_16_32_8_euad.8",1830,484,2314,4809,12719,5,5,10,0,4146,663,4642,3265,1.923893,0.72094,366,0.325431,0.395508,2.069144,7.163223,3.233471,13.766206,42.320248,18.02686,41.874317,0.623555,0.2534,0.651643,0.760182,0.14954,0.822818,0.603707,0.919803,0.599383,0.451399,0.651643,0.961235,0.822818,0.137867,0.678935,0.67356,0.299719,0.576073,0.3,0.918143,0.855266,"sKizzo"
"ncf_16_32_8_euad.9",1830,484,2314,4859,12864,5,5,10,0,4196,663,4737,3405,1.923647,0.723811,366,0.350895,0.372916,2.094641,7.266529,3.522727,14.116249,43.25,20.630165,42.953005,0.623212,0.244248,0.663849,0.77398,0.140858,0.940949,0.60459,0.918774,0.609927,0.484788,0.663849,0.978683,0.940949,0.136448,0.700761,0.669326,0.290317,0.529872,0.291329,0.877956,0.79165,"sKizzo"
"ncf_16_32_8_u.1",1830,484,2314,4839,12806,5,5,10,0,4176,663,4717,3395,1.923745,0.72267,366,0.350279,0.372391,2.08643,7.225207,3.502066,13.172429,33.969008,16.221074,42.579235,0.622989,0.244651,0.663444,0.774129,0.140715,0.940622,0.605164,0.919183,0.609826,0.484701,0.663444,0.978871,0.940622,0.137012,0.701591,0.675703,0.304446,0.436943,0.291812,0.938788,0.64665,"sKizzo"
"ncf_16_32_8_u.10",1830,484,2314,4839,12806,5,5,10,0,4176,663,4690,3345,1.923745,0.72267,366,0.339946,0.382724,2.08427,7.225207,3.39876,13.155143,33.969008,15.621901,42.565027,0.62338,0.248165,0.65861,0.768007,0.14462,0.888229,0.604159,0.919183,0.605383,0.470403,0.65861,0.97113,0.888229,0.137012,0.691259,0.676129,0.307809,0.451694,0.295035,0.950406,0.66806,"sSolve"
"ncf_16_32_8_u.2",1830,484,2314,4849,12835,5,5,10,0,4186,663,4709,3355,1.923696,0.723242,366,0.341307,0.381934,2.088591,7.245868,3.419421,13.180207,34.088843,15.741736,42.601093,0.623451,0.247604,0.659305,0.768558,0.144293,0.893629,0.603974,0.918978,0.605887,0.471913,0.659305,0.971827,0.893629,0.136729,0.691895,0.676228,0.30713,0.450697,0.294466,0.948599,0.666487,"sKizzo"
"ncf_16_32_8_u.3",1830,484,2314,4859,12864,5,5,10,0,4196,663,4656,3275,1.923647,0.723811,366,0.324141,0.399671,2.089023,7.266529,3.254132,13.174157,34.208678,14.783058,42.384699,0.624223,0.253343,0.651332,0.758157,0.150964,0.81102,0.601993,0.918774,0.598427,0.447825,0.651332,0.958675,0.81102,0.136448,0.674007,0.67709,0.31248,0.476139,0.299679,0.9677,0.703215,"sSolve"
"ncf_16_32_8_u.4",1830,484,2314,4859,12864,5,5,10,0,4196,663,4674,3315,1.923647,0.723811,366,0.332373,0.391439,2.090752,7.266529,3.336777,13.187986,34.208678,15.262397,42.674317,0.623912,0.250544,0.655183,0.76302,0.147854,0.849106,0.602791,0.918774,0.601965,0.459198,0.655183,0.964824,0.849106,0.136448,0.682239,0.676751,0.309802,0.46439,0.29711,0.958398,0.686206,"sSolve"
"ncf_16_32_8_u.5",1830,484,2314,4819,12748,5,5,10,0,4156,663,4706,3435,1.923843,0.721519,366,0.360033,0.361486,2.08038,7.183884,3.584711,13.143042,33.729339,16.700413,42.272131,0.622372,0.241528,0.667889,0.780439,0.136649,0.995982,0.606756,0.919595,0.614188,0.498993,0.667889,0.98685,0.995982,0.13758,0.712803,0.674988,0.301746,0.421105,0.289061,0.928414,0.623871,"sKizzo"
"ncf_16_32_8_u.6",1830,484,2314,4809,12719,5,5,10,0,4146,663,4687,3375,1.923893,0.72094,366,0.348305,0.372635,2.073898,7.163223,3.460744,13.100691,33.609504,15.981405,42.593443,0.62269,0.245617,0.662343,0.773737,0.140892,0.93471,0.605934,0.919803,0.609225,0.483127,0.662343,0.978376,0.93471,0.137867,0.701809,0.675314,0.305804,0.436893,0.292866,0.941843,0.646949,"sSolve"
"ncf_16_32_8_u.7",1830,484,2314,4819,12748,5,5,10,0,4156,663,4661,3295,1.923843,0.721519,366,0.330982,0.390537,2.07433,7.183884,3.295455,13.094641,33.729339,15.022727,42.842623,0.62347,0.251412,0.654298,0.763211,0.147631,0.847503,0.603926,0.919595,0.60169,0.458729,0.654298,0.965066,0.847503,0.13758,0.683752,0.676185,0.311205,0.462593,0.298123,0.961057,0.684121,"sSolve"
"ncf_16_32_8_u.8",1830,484,2314,4809,12719,5,5,10,0,4146,663,4642,3265,1.923893,0.72094,366,0.325431,0.395508,2.069144,7.163223,3.233471,13.062662,33.609504,14.663223,41.874317,0.623555,0.2534,0.651643,0.760182,0.14954,0.822818,0.603707,0.919803,0.599383,0.451399,0.651643,0.961235,0.822818,0.137867,0.678935,0.676256,0.313252,0.469563,0.3,0.967593,0.694357,"sKizzo"
"ncf_16_32_8_u.9",1830,484,2314,4859,12864,5,5,10,0,4196,663,4737,3405,1.923647,0.723811,366,0.350895,0.372916,2.094641,7.266529,3.522727,13.219101,34.208678,16.340909,42.953005,0.623212,0.244248,0.663849,0.77398,0.140858,0.940949,0.60459,0.918774,0.609927,0.484788,0.663849,0.978683,0.940949,0.136448,0.700761,0.675988,0.303774,0.437955,0.291329,0.93754,0.647874,"sKizzo"
"ncf_8_16_4_d.1",524,138,662,1201,3105,3,3,6,0,1012,189,1153,775,1.901749,0.683597,174.666667,0.318901,0.364696,1.802115,5.949275,2.775362,8.590634,22.094203,10.050725,21.450382,0.615781,0.26087,0.645359,0.770921,0.141063,0.874429,0.623954,0.929311,0.599739,0.466504,0.645359,0.973949,0.874429,0.157369,0.645296,0.641086,0.342849,0.503173,0.336043,0.955239,0.784877,"quantor"
"ncf_8_16_4_d.10",524,138,662,1195,3088,3,3,6,0,1006,189,1162,769,1.902092,0.682008,174.666667,0.315481,0.366527,1.793051,5.905797,2.731884,8.545317,21.876812,9.833333,21.576336,0.615609,0.262306,0.643643,0.769595,0.141839,0.860731,0.624408,0.929927,0.598541,0.462577,0.643643,0.972275,0.860731,0.158159,0.643515,0.640803,0.344939,0.506241,0.337785,0.960305,0.79001,"quantor"
"ncf_8_16_4_d.2",524,138,662,1207,3122,3,3,6,0,1018,189,1149,757,1.901408,0.68517,174.666667,0.302403,0.382767,1.805136,5.992754,2.644928,8.635952,22.311594,9.398551,22.263359,0.617233,0.265855,0.638344,0.760249,0.147982,0.790043,0.620135,0.928702,0.592832,0.441354,0.638344,0.960467,0.790043,0.156587,0.627175,0.641365,0.350295,0.536255,0.343648,0.976744,0.836115,"quantor"
"ncf_8_16_4_d.3",524,138,662,1201,3105,3,3,6,0,1012,189,1163,787,1.901749,0.683597,174.666667,0.328893,0.354704,1.805136,5.949275,2.862319,8.590634,22.094203,10.485507,22.240458,0.615137,0.257649,0.649737,0.776963,0.137198,0.92723,0.625654,0.929311,0.603808,0.481121,0.649737,0.981583,0.92723,0.157369,0.655287,0.641086,0.338065,0.485008,0.331354,0.94191,0.756542,"sKizzo"
"ncf_8_16_4_d.4",524,138,662,1201,3105,3,3,6,0,1012,189,1163,787,1.901749,0.683597,174.666667,0.328893,0.354704,1.805136,5.949275,2.862319,8.590634,22.094203,10.485507,22.171756,0.615137,0.257649,0.649737,0.776963,0.137198,0.92723,0.625654,0.929311,0.603808,0.481121,0.649737,0.981583,0.92723,0.157369,0.655287,0.641086,0.338065,0.485008,0.331354,0.94191,0.756542,"sKizzo"
"ncf_8_16_4_d.5",524,138,662,1195,3088,3,3,6,0,1006,189,1137,751,1.902092,0.682008,174.666667,0.300418,0.38159,1.78852,5.905797,2.601449,8.545317,21.876812,9.181159,21.324427,0.61658,0.267163,0.637044,0.760504,0.147668,0.787281,0.621849,0.929927,0.592404,0.440491,0.637044,0.96079,0.787281,0.158159,0.628452,0.640803,0.352159,0.533654,0.344855,0.980404,0.832791,"quantor"
"ncf_8_16_4_d.6",524,138,662,1195,3088,3,3,6,0,1006,189,1147,769,1.902092,0.682008,174.666667,0.315481,0.366527,1.793051,5.905797,2.731884,8.545317,21.876812,9.833333,21.118321,0.615609,0.262306,0.643643,0.769595,0.141839,0.860731,0.624408,0.929927,0.598541,0.462577,0.643643,0.972275,0.860731,0.158159,0.643515,0.640803,0.344939,0.506241,0.337785,0.960305,0.79001,"quantor"
"ncf_8_16_4_d.7",524,138,662,1201,3105,3,3,6,0,1012,189,1173,811,1.901749,0.683597,174.666667,0.348876,0.334721,1.811178,5.949275,3.036232,8.590634,22.094203,11.355072,22,0.613849,0.251208,0.658494,0.789087,0.129469,1.042289,0.629066,0.929311,0.611946,0.510353,0.658494,0.9969,1.042289,0.157369,0.675271,0.641086,0.328497,0.448678,0.321976,0.915252,0.699872,"sSolve"
"ncf_8_16_4_d.8",524,138,662,1195,3088,3,3,6,0,1006,189,1147,769,1.902092,0.682008,174.666667,0.315481,0.366527,1.793051,5.905797,2.731884,8.545317,21.876812,9.833333,21.129771,0.615609,0.262306,0.643643,0.769595,0.141839,0.860731,0.624408,0.929927,0.598541,0.462577,0.643643,0.972275,0.860731,0.158159,0.643515,0.640803,0.344939,0.506241,0.337785,0.960305,0.79001,"quantor"
"ncf_8_16_4_d.9",524,138,662,1207,3122,3,3,6,0,1018,189,1159,787,1.901408,0.68517,174.666667,0.327258,0.357912,1.812689,5.992754,2.862319,8.635952,22.311594,10.485507,22.068702,0.615631,0.257848,0.649237,0.775234,0.138373,0.914352,0.62435,0.928702,0.602948,0.47763,0.649237,0.979399,0.914352,0.156587,0.65203,0.641365,0.338407,0.491115,0.331986,0.943597,0.765735,"sSolve"
"ncf_8_16_4_edau.1",524,138,662,1201,3105,3,3,6,0,1012,189,1153,775,1.901749,0.683597,174.666667,0.318901,0.364696,1.802115,5.949275,2.775362,8.261329,18.586957,8.471014,21.450382,0.615781,0.26087,0.645359,0.770921,0.141063,0.874429,0.623954,0.929311,0.599739,0.466504,0.645359,0.973949,0.874429,0.157369,0.645296,0.643968,0.353652,0.435958,0.336043,0.993316,0.676987,"quantor"
"ncf_8_16_4_edau.10",524,138,662,1195,3088,3,3,6,0,1006,189,1162,769,1.902092,0.682008,174.666667,0.315481,0.366527,1.793051,5.905797,2.731884,8.228097,18.427536,8.311594,21.576336,0.615609,0.262306,0.643643,0.769595,0.141839,0.860731,0.624408,0.929927,0.598541,0.462577,0.643643,0.972275,0.860731,0.158159,0.643515,0.643358,0.355689,0.43847,0.337785,0.997327,0.681534,"quantor"
"ncf_8_16_4_edau.2",524,138,662,1207,3122,3,3,6,0,1018,189,1149,757,1.901408,0.68517,174.666667,0.302403,0.382767,1.805136,5.992754,2.644928,8.3429,18.746377,7.992754,22.263359,0.617233,0.265855,0.638344,0.760249,0.147982,0.790043,0.620135,0.928702,0.592832,0.441354,0.638344,0.960467,0.790043,0.156587,0.627175,0.642501,0.36145,0.4608,0.343648,1.011053,0.717197,"quantor"
"ncf_8_16_4_edau.3",524,138,662,1201,3105,3,3,6,0,1012,189,1163,787,1.901749,0.683597,174.666667,0.328893,0.354704,1.805136,5.949275,2.862319,8.23716,18.586957,8.789855,22.240458,0.615137,0.257649,0.649737,0.776963,0.137198,0.92723,0.625654,0.929311,0.603808,0.481121,0.649737,0.981583,0.92723,0.157369,0.655287,0.64501,0.348717,0.422217,0.331354,0.982329,0.65459,"sKizzo"
"ncf_8_16_4_edau.4",524,138,662,1201,3105,3,3,6,0,1012,189,1163,787,1.901749,0.683597,174.666667,0.328893,0.354704,1.805136,5.949275,2.862319,8.23716,18.586957,8.789855,22.171756,0.615137,0.257649,0.649737,0.776963,0.137198,0.92723,0.625654,0.929311,0.603808,0.481121,0.649737,0.981583,0.92723,0.157369,0.655287,0.64501,0.348717,0.422217,0.331354,0.982329,0.65459,"sKizzo"
"ncf_8_16_4_edau.5",524,138,662,1195,3088,3,3,6,0,1006,189,1137,751,1.902092,0.682008,174.666667,0.300418,0.38159,1.78852,5.905797,2.601449,8.26435,18.427536,7.833333,21.324427,0.61658,0.267163,0.637044,0.760504,0.147668,0.787281,0.621849,0.929927,0.592404,0.440491,0.637044,0.96079,0.787281,0.158159,0.628452,0.641786,0.363134,0.4592,0.344855,1.013735,0.715503,"quantor"
"ncf_8_16_4_edau.6",524,138,662,1195,3088,3,3,6,0,1006,189,1147,769,1.902092,0.682008,174.666667,0.315481,0.366527,1.793051,5.905797,2.731884,8.228097,18.427536,8.311594,21.118321,0.615609,0.262306,0.643643,0.769595,0.141839,0.860731,0.624408,0.929927,0.598541,0.462577,0.643643,0.972275,0.860731,0.158159,0.643515,0.643358,0.355689,0.43847,0.337785,0.997327,0.681534,"quantor"
"ncf_8_16_4_edau.7",524,138,662,1201,3105,3,3,6,0,1012,189,1173,811,1.901749,0.683597,174.666667,0.348876,0.334721,1.811178,5.949275,3.036232,8.188822,18.586957,9.427536,22,0.613849,0.251208,0.658494,0.789087,0.129469,1.042289,0.629066,0.929311,0.611946,0.510353,0.658494,0.9969,1.042289,0.157369,0.675271,0.647093,0.338848,0.394736,0.321976,0.960162,0.610014,"sSolve"
"ncf_8_16_4_edau.8",524,138,662,1195,3088,3,3,6,0,1006,189,1147,769,1.902092,0.682008,174.666667,0.315481,0.366527,1.793051,5.905797,2.731884,8.228097,18.427536,8.311594,21.129771,0.615609,0.262306,0.643643,0.769595,0.141839,0.860731,0.624408,0.929927,0.598541,0.462577,0.643643,0.972275,0.860731,0.158159,0.643515,0.643358,0.355689,0.43847,0.337785,0.997327,0.681534,"quantor"
"ncf_8_16_4_edau.9",524,138,662,1207,3122,3,3,6,0,1018,189,1159,787,1.901408,0.68517,174.666667,0.327258,0.357912,1.812689,5.992754,2.862319,8.282477,18.746377,8.789855,22.068702,0.615631,0.257848,0.649237,0.775234,0.138373,0.914352,0.62435,0.928702,0.602948,0.47763,0.649237,0.979399,0.914352,0.156587,0.65203,0.64509,0.349184,0.426644,0.331986,0.983867,0.66137,"sSolve"
"ncf_8_16_4_euad.1",524,138,662,1201,3105,3,3,6,0,1012,189,1153,775,1.901749,0.683597,174.666667,0.318901,0.364696,1.802115,5.949275,2.775362,7.832326,22.094203,10.050725,19.614504,0.615781,0.26087,0.645359,0.770921,0.141063,0.874429,0.623954,0.929311,0.599739,0.466504,0.645359,0.973949,0.874429,0.157369,0.645296,0.653571,0.320588,0.532691,0.318678,0.925407,0.815046,"quantor"
