"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","eagleup","gnoveltyp2","marchrw","sapperlot","satime11","sattime","sattimep","sparrow","spear.hw","spear.sw","tnm","eagleup_success","gnoveltyp2_success","marchrw_success","sapperlot_success","satime11_success","sattime_success","sattimep_success","sparrow_success","spear.hw_success","spear.sw_success","tnm_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf",1024,161664,1024,161664,0,0,0.0063,0.5952,0.5475,0,0.6748,0.0026,0.291,0.002,0.0313,0.6735,0.3933,0.9996,0.0026,0.0038,0.0025,0.0026,0.6298,0.5267,0.0014,0.522,0.5347,0.2999,0.0025,0.0038,0.0025,0.0025,0.6298,0.9996,0.0014,0.0766,8e-04,0.0015,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,167.69,221.37,1200,975.03,891.44,1200,1200,326.5,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE",0.28,0.02,0.02,21.84,"qutersat"
"SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf",1156,194072,1156,194072,0,0,0.006,0.5955,0.5473,0,0.6745,0.0023,0.292,0.0017,0.0294,0.6733,0.3937,0.9996,0.0023,0.0034,0.0022,0.0023,0.6027,0.5274,0.0013,0.5229,0.5349,0.2903,0.0023,0.0035,0.0022,0.0023,0.6027,0.9996,0.0013,0.0747,7e-04,0.0013,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,647.83,1145.68,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.55,0.03,0.02,22.36,"precosat"
"SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf",1225,211785,1225,211785,0,0,0.0058,0.5956,0.5472,0,0.6744,0.0021,0.2924,0.0016,0.0286,0.6732,0.3938,0.9997,0.0021,0.0033,0.0021,0.0021,0.5905,0.5277,0.0012,0.5234,0.535,0.2847,0.0021,0.0033,0.0021,0.0021,0.5905,0.9997,0.0012,0.0738,6e-04,0.0012,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,48.05,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE",0.35,0.04,0.03,21.97,"newJointClass"
"SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf",1296,230544,1296,230544,0,0,0.0056,0.5957,0.5471,0,0.6742,0.002,0.2928,0.0015,0.0278,0.6732,0.394,0.9997,0.002,0.0032,0.002,0.002,0.5792,0.528,0.0012,0.5238,0.5351,0.2756,0.002,0.0032,0.002,0.002,0.5792,0.9997,0.0011,0.0729,6e-04,0.0012,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.34,0.03,0.03,20.77,"clasp2"
"SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog1_ks99i.renamed-as.sat05-3951.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,0,"clasp1"
"SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf",170,1559,95,769,0.7895,1.0273,0.1235,0.7688,0.4806,0,1.0863,0.026,0.4142,0.0211,0.0842,0.8424,0.7698,0.8544,0.026,0.4391,0.0065,0.065,3.1551,0.4735,0.2633,0,0.9111,3.4393,0.0166,0.3711,0.0052,0.0338,2.6889,0.7802,0.0254,0.4018,0.0065,0.0585,0.0256,0.9642,0.0026,0.1313,3.641,0.2456,0.5987,0.0317,0.8667,3.4051,0.02,0,0,0,0,0,0,0,0,0,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0,0,0,0.01,"clasp1"
"SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf",984,8702,634,8297,0.5521,0.0488,0.0764,0.9124,0.2487,0,0.5852,0.0037,0.6063,0.0032,0.0189,0.5405,0.8604,0.9472,0.0037,0.4162,0.0011,0.0059,2.4504,0.5945,0.217,0.0769,0.8857,2.5679,0.0027,0.4327,7e-04,0.0042,2.2116,0.8678,0.0041,0.4248,0.0012,0.0061,0.0028,1.7995,2e-04,0.0412,2.7778,0.171,0.6692,0.0058,0.7,2.5977,1200,1200,0.06,0.04,1200,194.24,1200,39.9,0.05,0.03,39.13,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE",0.01,0,0,0.49,"cryptominisat2011"
"SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf",439,5423,147,1690,1.9864,2.2089,0.087,0.8901,0.2793,0,0.9256,0.019,0.8084,0.0136,0.1224,0.8357,0.816,0.8734,0.019,0.5241,0.003,0.0438,3.6566,0.5433,0.1983,0,0.9184,3.8051,0.0114,0.4105,0.0018,0.0284,3.077,0.832,0.0241,0.4914,0.003,0.0503,0.0226,1.3385,0.0012,0.245,3.9568,0.1682,0.6903,0.0101,0.6667,3.3351,1200,0.14,0.03,0.02,0.01,0.01,0.01,0.02,0,0,0.01,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.01,0,0,0.2,"glueminisat"
"SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf",1461771,5687554,447289,2172392,2.2681,1.6181,0.2059,0.397,1.0819,0,1.2799,0,1.2985,0,2e-04,1.2359,0.5361,0.7837,0,18.3064,0,0.014,1.3348,0.3221,0.1574,0,0.9994,1.7972,0,23.6939,0,0.014,1.7338,0.8946,0,5.2702,0,0.0097,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,234.76,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",157.15,0.36,481.25,138.6,"mphaseSAT64"
"SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf",50797,177980,18202,126705,1.7907,0.4047,0.1437,0.4059,0.8031,0,1.6361,2e-04,0.6509,1e-04,0.002,1.421,0.3526,0.5175,2e-04,2.1732,1e-04,0.0067,3.0229,0.1148,0.1631,0,0.72,1.8473,1e-04,1.388,0,0.0023,2.6686,0.5969,2e-04,1.7416,0,0.0038,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.02,0.03,0.87,20.02,"glueminisat"
"SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf",31357,133420,14762,110225,1.1242,0.2104,0.1339,0.4178,0.7578,0,1.5592,2e-04,0.6366,1e-04,0.0025,1.3365,0.3255,0.473,2e-04,2.2199,1e-04,0.0077,2.8519,0.0956,0.1509,0,0.72,1.5411,1e-04,1.3818,0,0.0026,2.5451,0.5903,2e-04,1.8494,0,0.0043,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.78,0.02,0.55,20.04,"glueminisat"
"SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf",37432,147345,15837,115375,1.3636,0.2771,0.1373,0.4138,0.7733,0,1.5884,2e-04,0.6415,1e-04,0.0023,1.3682,0.3348,0.4883,2e-04,2.2066,1e-04,0.0074,2.9341,0.1025,0.1557,0,0.72,1.6669,1e-04,1.3859,0,0.0025,2.603,0.5925,2e-04,1.8137,0,0.0041,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.7,0.01,0.64,20.05,"glueminisat"
"SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf",45937,166840,17342,122585,1.6489,0.361,0.1415,0.4086,0.7929,0,1.6208,2e-04,0.6477,1e-04,0.0021,1.404,0.3465,0.5075,2e-04,2.1859,1e-04,0.0069,2.9998,0.1107,0.1608,0,0.72,1.7922,1e-04,1.3881,0,0.0023,2.6514,0.5954,2e-04,1.7668,0,0.0039,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.96,0.04,0.78,20.04,"ebglucose"
"SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf",112764,468539,51131,327639,1.2054,0.43,0.1561,0.3633,1.0305,0,1.7963,1e-04,0.6187,0,4e-04,1.5013,0.5114,0.7261,1e-04,1.3095,0,0.001,3.1989,0.2092,0.1636,0,0.9111,3.2519,0,1.1879,0,5e-04,2.8216,0.6031,1e-04,0.9333,0,7e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,472.53,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.98,0.05,6.4,20.03,"ebminisat"
"SAT_Competition2011/SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf",165064,686589,76755,492233,1.1505,0.3948,0.1559,0.3633,1.0307,0,1.796,0,0.6191,0,2e-04,1.5008,0.5118,0.7262,0,1.3111,0,7e-04,3.1956,0.2093,0.1635,0,0.9111,3.2477,0,1.1895,0,3e-04,2.8203,0.603,0,0.9339,0,5e-04,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,49.44,426.45,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",2.86,0.08,14.3,20.03,"newJointClass"
"SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf",234673,1071339,113985,628528,1.0588,0.7045,0.1814,0.3934,0.9963,0,1.3871,0,0.4929,0,1e-04,1.0251,0.6156,0.8676,0,0.4687,0,1e-04,2.5645,0.2668,0.1616,0,0.7778,2.8563,0,0.4743,0,0,2.2754,0.7444,0,0.4661,0,1e-04,0,0.5813,0,1e-04,3.4571,0.1556,0.6122,0.0277,0.6071,3.1658,1200,1200,1200,761.91,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",5.03,0.12,32.25,13.21,"qutersat"
"SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf",261020,1211106,124771,708950,1.092,0.7083,0.176,0.3878,0.9944,0,1.3813,0,0.4802,0,1e-04,1.0292,0.5987,0.8754,0,0.5067,0,1e-04,2.5698,0.2637,0.1634,0,0.8,2.898,0,0.5009,0,0,2.3488,0.7393,0,0.4918,0,1e-04,0,0.6203,0,1e-04,3.5066,0.1507,0.6427,0.0258,0.6071,3.1368,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",5.77,0.14,37.65,17.25,"ebglucose"
"SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-17-s.cnf",298900,1409628,150440,868292,0.9868,0.6234,0.1733,0.3881,0.9831,0,1.3791,0,0.4804,0,1e-04,1.0373,0.585,0.8731,0,0.5454,0,0,2.569,0.2625,0.1638,0,0.8182,2.8426,0,0.5361,0,0,2.3141,0.732,0,0.5132,0,0,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",6.94,0.15,54.77,20.07,"cryptominisat2011"
"SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf",229544,1070757,62370,393294,2.6804,1.7225,0.1586,0.3463,1.0499,0,1.3052,0,0.3785,0,2e-04,0.9716,0.5673,0.9277,0,0.5536,0,1e-04,2.8662,0.2398,0.1585,0,0.8095,3.1308,0,0.5054,0,1e-04,2.6083,0.745,0,0.556,0,1e-04,1e-04,0.6541,0,2e-04,3.6289,0.1403,0.7181,0.0274,0.6111,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",4.56,0.06,9.44,11.58,"lingeling"
"SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf",138808,626501,44244,248601,2.1373,1.5201,0.178,0.371,1.0416,0,1.3751,1e-04,0.4464,0,3e-04,1.0132,0.6153,0.892,1e-04,0.4451,0,2e-04,2.733,0.2499,0.1565,0,0.7647,3.0829,0,0.4571,0,1e-04,2.4536,0.7552,1e-04,0.4511,0,2e-04,1e-04,0.5633,0,3e-04,3.4839,0.1555,0.6131,0.0264,0.6111,3.2718,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.8,0.03,4.77,4.73,"lingeling"
"SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf",164158,730719,76968,408968,1.1328,0.7867,0.1882,0.3982,1.0067,0,1.3876,0,0.503,0,1e-04,1.0079,0.6423,0.8637,0,0.4219,0,1e-04,2.5265,0.2707,0.1602,0,0.7333,2.8848,0,0.4355,0,1e-04,2.2272,0.7554,0,0.4483,0,1e-04,0,0.5441,0,2e-04,3.3616,0.1636,0.5702,0.029,0.6071,3.1489,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.41,0.06,14.7,6.74,"lingeling"
"SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf",293864,1370917,84762,534198,2.4669,1.5663,0.1587,0.3499,1.042,0,1.3132,0,0.3881,0,1e-04,0.9804,0.5664,0.9247,0,0.5463,0,1e-04,2.8343,0.2415,0.1606,0,0.8095,3.1,0,0.4992,0,1e-04,2.5859,0.7449,0,0.5453,0,1e-04,0,0.6506,0,2e-04,3.6256,0.1401,0.7159,0.0245,0.6111,3.2024,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",6.06,0.08,17.41,16.09,"lingeling"
"SAT_Competition2011/SAT07/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf",108786,482639,34133,185161,2.1871,1.6066,0.1843,0.3767,1.0463,0,1.3814,1e-04,0.4555,1e-04,4e-04,1.006,0.6356,0.8874,1e-04,0.4013,0,2e-04,2.6926,0.2522,0.1552,0,0.7333,3.0944,0,0.4279,0,2e-04,2.4032,0.7631,1e-04,0.4251,0,2e-04,1e-04,0.5276,0,4e-04,3.3948,0.1626,0.5766,0.027,0.6111,3.2498,1200,1200,1200,50.34,1200,1200,1200,1200,94.44,263.71,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",2.1,0.03,2.91,2.99,"mphaseSAT"
"SAT_Competition2011/SAT07/industrial/babic/dspam/dspam_dump_vc949.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,3.95,0.91,0.83,1.19,1200,1200,3.34,1200,"FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE",1.41,0,0,0,"ebminisat"
"SAT_Competition2011/SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf",78821,387295,24536.5,189286,1.4489,0.6823,0.1508,0.4053,0.7398,0,1.3593,1e-04,0.49265,1e-04,0.0021,1.05755,0.34385,0.7814,1e-04,1.2091,0,0.0042,2.8662,0.1963,0.1568,0,0.88965,2.75465,1e-04,1.2377,0,0.00205,2.4861,0.6063,1e-04,1.0303,0,0.0033,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,4.44,2.79,5.93,4.92,5.69,1200,5.02,4,1200,"FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE",2.69,0,0,0,"picosat"
"SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf",50073,210239,20559,120270,1.4356,0.7481,0.1709,0.4093,0.4339,0,1.0356,2e-04,0.1863,1e-04,2e-04,0.9171,0.0805,0.5284,2e-04,0.5122,0,5e-04,2.5579,0.0189,0.0383,0,0.4,0.8229,1e-04,0.5011,0,2e-04,2.3065,0.5291,1e-04,0.5197,0,2e-04,3e-04,0.4275,0,7e-04,3.7305,0.2546,0.2818,0.0887,0.581,3.2828,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.68,0.01,1.04,5.35,"restartsat"
"SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf",7502,28770,2673,15594,1.8066,0.8449,0.1714,0.3772,0.6862,0,1.6477,0.0013,0.6425,7e-04,0.0479,1.4537,0.1962,0.5657,0.0013,0.8846,4e-04,0.0149,3.2592,0.1197,0.1553,0,0.8333,2.7463,6e-04,0.8339,1e-04,0.0076,2.6461,0.509,0.0012,1.5383,3e-04,0.0108,0.0033,0.8222,4e-04,0.0413,4.7123,0.2117,0.4275,0.0113,0.6104,3.5707,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.11,0,0.02,2.24,"lingeling"
"SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf",3114,10827,1304,7470,1.388,0.4494,0.1746,0.3854,0.5859,0,1.3002,0.0026,0.709,0.0015,0.0913,1.1176,0.1305,0.5653,0.0026,0.7872,9e-04,0.0236,2.8519,0.0696,0.0986,0,0.4,1.9873,0.0013,0.7914,4e-04,0.0118,2.4489,0.5369,0.0027,1.6783,7e-04,0.0171,0.0062,0.7005,7e-04,0.0676,4.4706,0.2235,0.4045,0.006,0.5357,3.5373,1200,1200,1200,1200,1200,1200,1200,1200,1172.41,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE",0.04,0,0.01,0.7,"glueminisat"
"SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf",3189,11039,1203,6562,1.6509,0.6823,0.1833,0.339,0.6166,0,1.2931,0.0027,0.2967,0.0017,0.015,1.234,0.2034,0.576,0.0027,0.5336,0.0011,0.0306,2.1533,0.0654,0.0957,0,0.7143,1.7903,0.0015,0.8426,2e-04,0.0247,1.8436,0.6087,0.0015,1.074,8e-04,0.0285,0.0048,0.9362,9e-04,0.0509,3.4705,0.2904,0.4544,0.014,0.5778,3.4872,1200,1200,1200,131.46,1200,1200,1200,1200,273.95,1066.62,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",0.04,0,0.01,0.36,"glueminisat"
"SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf",1400,4732,969,4024,0.4448,0.1759,0.2408,0.3438,0.8381,0,1.1962,0.0031,0.3822,0.0021,0.0237,0.9578,0.2182,0.8797,0.0031,0.2977,0.0017,0.006,2.4462,0.0784,0.0924,0,0.5,2.1014,0.0013,0.578,5e-04,0.0055,2.008,0.5005,0.0022,0.569,0.0012,0.008,0.0041,0.3813,0.0012,0.0298,2.8808,0.2698,0.3415,0.0179,0.575,3.4397,1200,1200,1022.85,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0.01,0.07,"mphaseSAT64"
"SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf",1694,5726,1165,4834,0.4541,0.1845,0.241,0.3448,0.8349,0,1.1951,0.0026,0.3811,0.0017,0.0215,0.9511,0.217,0.8775,0.0026,0.2991,0.0014,0.0052,2.4287,0.0776,0.0901,0,0.5,2.0475,0.0011,0.5948,4e-04,0.005,1.9744,0.5004,0.0019,0.5956,0.001,0.0072,0.0034,0.4014,0.001,0.0296,2.8826,0.2707,0.3405,0.015,0.5662,3.4677,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,0.06,"lingeling"
"SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf",263022,782329,41290,326692,5.3701,1.3947,0.1264,0.3733,0.7139,0,1.8279,1e-04,0.3824,0,9e-04,1.6713,0.1291,0.4442,1e-04,1.5285,0,0.0018,2.9248,0.1818,0.1566,0,0.9385,2.7419,0,1.978,0,9e-04,2.4862,0.4753,1e-04,1.4052,0,0.0013,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,428.71,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",3.8,0.06,4.22,20.03,"ebglucose"
"SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf",106701,374254,14569,183363,6.3238,1.0411,0.0795,0.3194,0.9776,0,1.9181,3e-04,0.9274,1e-04,0.003,1.8763,0.4366,0.6095,3e-04,2.9743,0,0.0101,4.09,0.236,0.2327,0,0.9216,3.8257,2e-04,4.0779,0,0.0097,3.3338,0.672,3e-04,1.7774,0,0.0076,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.62,0.03,0.6,20.03,"lingeling"
"SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf",361125,1254773,43082,600262,7.3823,1.0904,0.0718,0.3373,0.9215,0,1.9957,1e-04,1.0023,0,0.0013,1.9839,0.401,0.5813,1e-04,4.1274,0,0.0079,4.1473,0.249,0.249,0,0.9487,3.7986,1e-04,5.6882,0,0.0077,3.1744,0.6514,1e-04,2.3254,0,0.0052,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",11.99,0.1,4.78,20.23,"lingeling"
"SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf",136756,905980,11109,651449,11.3104,0.3907,0.0171,0.1581,1.9768,0,1.1718,5e-04,3.2317,2e-04,0.0375,1.2367,0.7799,0.8155,5e-04,2.2682,0,0.0062,5.7083,0.3921,0.3374,0,0.985,4.2176,3e-04,2.9525,0,0.0061,4.5246,0.8591,3e-04,1.9615,0,0.0042,3e-04,0.6275,1e-04,0.0035,3.705,0.174,0.4629,0.0255,0.5934,3.2087,1200,1200,1200,49.32,1200,1200,1200,1200,45.36,58.95,1200,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE",10.54,0.11,1.1,20.75,"glucose2"
