"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","MPhaseSAT_M_2011.02.16","MPhaseSAT_M_2011.02.16_success","Pre","Basic","KLB","CG","Class"
"SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf",650,2769,639,2758,0.0172,0.004,0.2317,0.4972,0.5822,0,0.681,0.0047,0.0611,0.0047,0.0078,0.1346,0.9724,0.0047,0.278,0.0018,0.0105,2.6737,0.218,0.1644,0,1,3.2986,0.0023,0.41,4e-04,0.0058,2.3268,0.4815,0.0094,0.2729,0.0036,0.0196,0.0072,0.2255,0.0025,0.0145,2.8921,0.106,0.2326,0.0512,0.25,2.2272,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf",650,2769,632,2752,0.0285,0.0062,0.2297,0.5043,0.5878,0,0.764,0.0048,0.0751,0.0047,0.0095,0.1897,0.9571,0.0048,0.28,0.0018,0.0105,2.6778,0.2178,0.1736,0,1,3.3157,0.0024,0.4076,0,0.0073,2.3521,0.4956,0.0096,0.2806,0.0036,0.02,0.0073,0.2441,0.0022,0.0149,2.9675,0.1047,0.242,0.0499,0.2857,2.2819,1.00085,"TRUE",0,0,0,0.05,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf",650,2769,632,2751,0.0285,0.0065,0.2297,0.4888,0.5876,0,0.7164,0.0048,0.0711,0.0047,0.0079,0.1783,0.96,0.0048,0.2955,7e-04,0.0098,2.7514,0.2294,0.1733,0,1,3.4283,0.0023,0.4114,0,0.0058,2.3503,0.4835,0.0096,0.2946,0.0015,0.0189,0.0073,0.2413,0.0025,0.0145,2.9766,0.1048,0.2463,0.0524,0.2545,2.2696,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf",650,2769,634,2748,0.0252,0.0076,0.2307,0.4952,0.5869,0,0.7002,0.0048,0.0581,0.0047,0.0079,0.1399,0.9691,0.0048,0.2769,0.0018,0.0091,2.6797,0.2299,0.1733,0,0.8,3.3743,0.0024,0.3911,4e-04,0.0062,2.3293,0.5015,0.0095,0.2763,0.0036,0.0182,0.0071,0.2325,0.0029,0.0153,2.9163,0.1072,0.2465,0.0465,0.2727,2.2854,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v650-c2769-S960948361-055.UNKNOWN.cnf",650,2769,631,2749,0.0301,0.0073,0.2295,0.4897,0.5884,0,0.7232,0.0048,0.075,0.0048,0.0095,0.1861,0.9585,0.0048,0.2851,0.0018,0.0105,2.6942,0.2266,0.1627,0,1,3.3526,0.0023,0.3802,0,0.0051,2.2801,0.4893,0.0096,0.2851,0.0033,0.0211,0.0073,0.2399,0.0025,0.016,2.9647,0.1044,0.2386,0.0465,0.25,2.263,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf",700,2982,688,2969,0.0174,0.0044,0.2317,0.4953,0.5873,0,0.684,0.0044,0.0575,0.0044,0.0073,0.1236,0.9751,0.0044,0.2878,0.0017,0.0098,2.6789,0.2226,0.1688,0,1,3.3258,0.0022,0.3985,0,0.0054,2.3281,0.4938,0.0087,0.2839,0.0034,0.0189,0.0067,0.241,0.0017,0.0152,2.9477,0.1051,0.2402,0.0499,0.3333,2.2505,5000,"FALSE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf",700,2982,687,2969,0.0189,0.0044,0.2314,0.5029,0.5854,0,0.6883,0.0044,0.0587,0.0044,0.0073,0.1226,0.9757,0.0044,0.2907,0.0017,0.0094,2.7049,0.2355,0.1703,0,1,3.3399,0.0021,0.402,3e-04,0.0057,2.2896,0.4786,0.0087,0.2904,0.003,0.0189,0.0067,0.2525,0.0024,0.0155,2.9866,0.1062,0.2514,0.0426,0.2778,2.3235,1.3168,"TRUE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1230934123-063.UNKNOWN.cnf",700,2982,679,2944,0.0309,0.0129,0.2306,0.4869,0.5883,0,0.7021,0.0045,0.066,0.0044,0.0074,0.1664,0.9623,0.0045,0.2883,3e-04,0.0099,2.7148,0.2201,0.1666,0,1,3.3579,0.0022,0.4115,3e-04,0.0061,2.3812,0.498,0.0089,0.2867,7e-04,0.02,0.0068,0.2428,0.002,0.0163,2.9763,0.1045,0.2431,0.0488,0.2857,2.2677,5000,"FALSE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf",700,2982,678,2960,0.0324,0.0074,0.2291,0.4973,0.5849,0,0.7245,0.0045,0.0724,0.0044,0.0074,0.1861,0.9574,0.0045,0.2974,0.0017,0.0108,2.7345,0.2327,0.1722,0,1,3.3883,0.0023,0.3889,0,0.0057,2.3359,0.5047,0.009,0.2959,0.0034,0.023,0.0068,0.2548,0.0014,0.0169,3.0155,0.1045,0.256,0.0416,0.4,2.3025,5000,"FALSE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf",700,2982,683,2964,0.0249,0.0061,0.2304,0.4985,0.588,0,0.7077,0.0044,0.06,0.0044,0.0073,0.1403,0.97,0.0044,0.2763,0.0017,0.0094,2.6771,0.2207,0.1714,0,1,3.3251,0.0022,0.3797,3e-04,0.0051,2.3086,0.5078,0.0088,0.2734,0.003,0.0192,0.0067,0.2251,0.0024,0.0135,2.9011,0.1048,0.235,0.054,0.2889,2.2243,5000,"FALSE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf",700,2982,681,2951,0.0279,0.0105,0.2308,0.5027,0.5837,0,0.7236,0.0045,0.0714,0.0044,0.0073,0.1697,0.9634,0.0045,0.2931,7e-04,0.0112,2.7047,0.2354,0.1739,0,1,3.338,0.0022,0.4275,0,0.0068,2.4117,0.5008,0.0089,0.2932,0.0014,0.0227,0.0068,0.2524,0.0024,0.0146,2.9922,0.105,0.2464,0.0455,0.25,2.3013,1.09783,"TRUE",0,0,0,0.05,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf",700,2982,683,2964,0.0249,0.0061,0.2304,0.4831,0.5838,0,0.6895,0.0044,0.0637,0.0044,0.0073,0.1609,0.9632,0.0044,0.275,0.002,0.0105,2.6431,0.2308,0.1738,0,1,3.3716,0.0022,0.3834,3e-04,0.0054,2.2982,0.4973,0.0089,0.2727,0.004,0.0202,0.0067,0.2489,0.0017,0.0142,2.9769,0.1059,0.2467,0.0498,0.3333,2.2886,1.04084,"TRUE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1744841484-003.SATISFIABLE.cnf",700,2982,686,2969,0.0204,0.0044,0.2311,0.4961,0.5842,0,0.709,0.0044,0.0615,0.0044,0.0073,0.1518,0.966,0.0044,0.3001,0.001,0.0101,2.7453,0.2338,0.1784,0,1,3.3124,0.0022,0.4063,3e-04,0.0064,2.3516,0.4998,0.0088,0.2975,0.002,0.0199,0.0067,0.2418,0.0024,0.0135,2.9684,0.105,0.2425,0.0513,0.25,2.2729,1.05784,"TRUE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf",700,2982,678,2961,0.0324,0.0071,0.229,0.4851,0.5925,0,0.7453,0.0045,0.0705,0.0044,0.0074,0.1892,0.9547,0.0045,0.2942,0.0017,0.0122,2.7149,0.2391,0.1753,0,1,3.399,0.0021,0.4037,3e-04,0.0057,2.2933,0.4677,0.009,0.2944,0.0034,0.0236,0.0068,0.2651,0.0024,0.0159,3.041,0.1056,0.2593,0.0452,0.25,2.3446,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf",700,2982,684,2960,0.0234,0.0074,0.2311,0.4918,0.5813,0,0.6864,0.0044,0.0695,0.0044,0.0073,0.1572,0.9672,0.0044,0.2943,0.0017,0.0101,2.7242,0.2331,0.173,0,1,3.385,0.0022,0.4093,3e-04,0.0074,2.3581,0.5044,0.0088,0.2945,0.0034,0.0196,0.0067,0.2418,0.0024,0.0135,2.9637,0.1054,0.2474,0.05,0.3571,2.2767,1.22381,"TRUE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf",700,2982,685,2968,0.0219,0.0047,0.2308,0.4916,0.5892,0,0.6845,0.0044,0.0557,0.0044,0.0058,0.1323,0.9707,0.0044,0.2767,0.0017,0.0091,2.6727,0.2071,0.1561,0,0.7143,3.246,0.0022,0.3692,0,0.0051,2.2695,0.4943,0.0088,0.2754,0.0034,0.0179,0.0067,0.2275,0.0027,0.0138,2.9085,0.1045,0.2291,0.0488,0.2222,2.2201,5000,"FALSE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf",700,2982,685,2965,0.0219,0.0057,0.231,0.487,0.5814,0,0.6811,0.0044,0.0601,0.0044,0.0073,0.1482,0.9666,0.0044,0.2954,0.0017,0.0115,2.6753,0.2161,0.1629,0,1,3.2467,0.0021,0.3819,3e-04,0.0054,2.2644,0.485,0.0088,0.2928,0.0034,0.0229,0.0068,0.2489,0.0027,0.0162,2.9709,0.1051,0.2408,0.0434,0.2364,2.2785,5000,"FALSE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf",700,2982,686,2960,0.0204,0.0074,0.2318,0.4887,0.5833,0,0.6718,0.0044,0.0539,0.0044,0.0058,0.1255,0.9726,0.0044,0.2909,7e-04,0.0111,2.6996,0.2354,0.1767,0,1,3.3467,0.0022,0.4001,3e-04,0.0057,2.3391,0.5027,0.0087,0.2869,0.0014,0.0209,0.0067,0.2412,0.0027,0.0149,2.9515,0.1063,0.2441,0.0486,0.2424,2.2871,2.67459,"TRUE",0,0,0,0.05,"adaptg2wsat2011_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf",700,2982,686,2968,0.0204,0.0047,0.2311,0.4968,0.5881,0,0.703,0.0044,0.0601,0.0044,0.0073,0.1461,0.9677,0.0044,0.2863,0.001,0.0104,2.6765,0.2288,0.1762,0,1,3.3136,0.0021,0.4128,3e-04,0.0051,2.3444,0.4832,0.0088,0.2847,0.002,0.0206,0.0067,0.2458,0.0024,0.0192,2.9468,0.1057,0.237,0.0442,0.2931,2.2578,1.9847,"TRUE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf",700,2982,688,2973,0.0174,0.003,0.2314,0.5022,0.5839,0,0.6911,0.0044,0.0592,0.0044,0.0073,0.1281,0.9741,0.0044,0.2899,0.0017,0.0091,2.7038,0.2243,0.1744,0,1,3.319,0.0021,0.407,0,0.0057,2.3332,0.483,0.0087,0.2877,0.0034,0.0178,0.0066,0.2411,0.0024,0.0128,2.9528,0.1062,0.2445,0.0513,0.25,2.2958,2.01869,"TRUE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf",700,2982,684,2959,0.0234,0.0078,0.2312,0.5057,0.5854,0,0.6932,0.0044,0.0533,0.0044,0.0058,0.1231,0.9733,0.0044,0.2854,0.0017,0.0084,2.6888,0.2207,0.1589,0,0.7333,3.2958,0.0022,0.3975,3e-04,0.0054,2.3129,0.4944,0.0088,0.2836,0.0037,0.0172,0.0067,0.2388,0.0027,0.0128,2.9489,0.1057,0.2389,0.0526,0.25,2.2715,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf",700,2982,687,2970,0.0189,0.004,0.2313,0.4883,0.5877,0,0.6755,0.0044,0.0554,0.0044,0.0058,0.1311,0.971,0.0044,0.2815,0.0017,0.0091,2.6802,0.2272,0.174,0,1,3.2961,0.0021,0.412,0,0.0057,2.3389,0.4845,0.0088,0.282,0.003,0.0178,0.0066,0.2394,0.0024,0.0145,2.9444,0.1062,0.2451,0.0465,0.2576,2.2952,1.05984,"TRUE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf",700,2982,688,2970,0.0174,0.004,0.2316,0.4958,0.5829,0,0.665,0.0044,0.056,0.0044,0.0073,0.1108,0.9788,0.0044,0.2855,0.0017,0.0135,2.6785,0.2224,0.1601,0,0.7333,3.2962,0.0022,0.3776,3e-04,0.0051,2.293,0.4956,0.0087,0.2842,0.0034,0.0266,0.0067,0.2449,0.0024,0.0185,2.93,0.1055,0.243,0.037,0.3056,2.2713,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S900569154-026.SATISFIABLE.cnf",700,2982,681,2964,0.0279,0.0061,0.2298,0.4981,0.5825,0,0.7097,0.0045,0.0669,0.0044,0.0073,0.1654,0.9632,0.0045,0.2913,0.0017,0.0101,2.7091,0.225,0.1694,0,1,3.3354,0.0022,0.3915,0,0.0061,2.3304,0.502,0.0089,0.2898,0.0034,0.0199,0.0068,0.2502,0.0024,0.0152,2.9997,0.1044,0.2436,0.0483,0.2667,2.2807,1.18982,"TRUE",0,0,0,0.06,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v700-c2982-S942849-099.UNKNOWN.cnf",700,2982,692,2973,0.0116,0.003,0.2328,0.4917,0.5813,0,0.6214,0.0044,0.0392,0.0043,0.0058,0.0742,0.9859,0.0044,0.2746,0.001,0.0098,2.6532,0.2288,0.166,0,1,3.3421,0.0022,0.3858,0,0.0057,2.3158,0.5076,0.0086,0.2729,0.002,0.0188,0.0065,0.2292,0.0017,0.0124,2.8998,0.1075,0.2449,0.0555,0.3333,2.273,5000,"FALSE",0,0,0,0.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf",750,3195,738,3184,0.0163,0.0035,0.2318,0.4971,0.583,0,0.6633,0.0041,0.0508,0.0041,0.0054,0.1139,0.9758,0.0041,0.2931,0.0016,0.0091,2.7128,0.231,0.1718,0,1,3.3407,0.002,0.4116,3e-04,0.0057,2.3312,0.4846,0.0081,0.2909,0.0031,0.0182,0.0062,0.2437,0.0019,0.0132,2.9642,0.1067,0.2529,0.0526,0.2857,2.3097,1.36379,"TRUE",0,0,0,0.06,"sattime2011_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf",750,3195,731,3167,0.026,0.0088,0.2308,0.4967,0.589,0,0.7034,0.0042,0.0596,0.0041,0.0055,0.1477,0.9662,0.0042,0.2891,0.0016,0.0095,2.7011,0.2177,0.1713,0,1,3.3104,0.002,0.3928,3e-04,0.0054,2.3184,0.4938,0.0083,0.2871,0.0032,0.0186,0.0063,0.2383,0.0025,0.0145,2.9439,0.1044,0.2355,0.0509,0.25,2.2367,1.08283,"TRUE",0,0,0,0.06,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf",750,3195,739,3186,0.0149,0.0028,0.232,0.4948,0.5838,0,0.647,0.0041,0.0447,0.0041,0.0054,0.0922,0.9815,0.0041,0.2859,0.0013,0.0085,2.695,0.2214,0.1622,0,1,3.347,0.002,0.4099,3e-04,0.0053,2.3591,0.5013,0.0081,0.2834,0.0025,0.0163,0.0062,0.2278,0.0022,0.0122,2.9051,0.1057,0.2372,0.0541,0.2727,2.2414,4.39833,"TRUE",0,0,0,0.06,"adaptg2wsat2011_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf",750,3195,731,3162,0.026,0.0104,0.2312,0.4957,0.5893,0,0.7145,0.0042,0.0618,0.0041,0.0068,0.1531,0.9655,0.0042,0.2986,3e-04,0.0098,2.7258,0.2208,0.1705,0,1,3.3601,0.002,0.3834,0,0.0057,2.2806,0.4861,0.0083,0.2967,6e-04,0.019,0.0063,0.2405,0.0019,0.0145,2.948,0.1053,0.2397,0.0455,0.2857,2.2631,1.07384,"TRUE",0,0,0,0.06,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf",750,3195,733,3178,0.0232,0.0053,0.2306,0.5015,0.584,0,0.6918,0.0041,0.0582,0.0041,0.0068,0.1405,0.9688,0.0041,0.2836,3e-04,0.0076,2.7024,0.2305,0.1721,0,1,3.3736,0.002,0.3713,3e-04,0.0047,2.2678,0.4906,0.0082,0.2811,6e-04,0.0154,0.0062,0.2344,0.0025,0.0123,2.9354,0.1052,0.2389,0.0538,0.2545,2.2514,2.6206,"TRUE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf",750,3195,734,3181,0.0218,0.0044,0.2307,0.499,0.5821,0,0.6907,0.0041,0.0565,0.0041,0.0068,0.1338,0.9708,0.0041,0.2816,0.0016,0.0088,2.6984,0.2261,0.1701,0,1,3.3199,0.0021,0.401,3e-04,0.0069,2.3403,0.5014,0.0082,0.2797,0.0031,0.0173,0.0062,0.236,0.0025,0.0123,2.9378,0.1055,0.2405,0.0526,0.25,2.2688,9.34158,"TRUE",0,0,0,0.06,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf",750,3195,735,3175,0.0204,0.0063,0.2315,0.5054,0.5837,0,0.7011,0.0041,0.0576,0.0041,0.0054,0.1399,0.9685,0.0041,0.289,0.0016,0.0094,2.704,0.2349,0.1748,0,1,3.3909,0.002,0.4204,0,0.0054,2.3764,0.4923,0.0082,0.2886,0.0028,0.0192,0.0062,0.2511,0.0016,0.0151,2.986,0.1063,0.2484,0.0524,0.3333,2.2965,1.39279,"TRUE",0,0,0,0.06,"adaptg2wsat2011_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S664770261-061.SATISFIABLE.cnf",750,3195,741,3188,0.0121,0.0022,0.2324,0.4996,0.5803,0,0.6369,0.0041,0.042,0.004,0.0054,0.0833,0.9837,0.0041,0.2638,0.0016,0.0078,2.6141,0.2211,0.1646,0,1,3.3152,0.0021,0.3725,0,0.0044,2.3014,0.5069,0.0081,0.2627,0.0031,0.0157,0.0061,0.2234,0.0022,0.0113,2.8671,0.1067,0.2277,0.0556,0.25,2.221,1.41478,"TRUE",0,0,0,0.05,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf",750,3195,736,3175,0.019,0.0063,0.2318,0.4949,0.583,0,0.6821,0.0041,0.0665,0.0041,0.0068,0.1319,0.9745,0.0041,0.28,6e-04,0.0088,2.6628,0.2284,0.1778,0,1,3.3078,0.002,0.3824,3e-04,0.0044,2.2728,0.4838,0.0082,0.2772,0.0013,0.0183,0.0062,0.2432,0.0025,0.0132,2.9433,0.1069,0.2411,0.0513,0.2857,2.2906,1.17082,"TRUE",0,0,0,0.06,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf",800,3408,780,3383,0.0256,0.0074,0.2306,0.4946,0.5893,0,0.7481,0.0039,0.0714,0.0038,0.0064,0.1862,0.9568,0.0039,0.3,0.0015,0.0101,2.7277,0.2314,0.1746,0,1,3.364,0.0019,0.409,0,0.0053,2.3663,0.4987,0.0078,0.3001,0.003,0.0198,0.0059,0.2523,0.0018,0.0136,3.0059,0.1049,0.2569,0.0426,0.2857,2.3116,3.65444,"TRUE",0,0,0,0.07,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1536861174-069.SATISFIABLE.cnf",800,3408,779,3387,0.027,0.0062,0.23,0.4949,0.5883,0,0.7252,0.0039,0.0689,0.0039,0.0077,0.1763,0.9593,0.0039,0.3032,0.0015,0.0097,2.7579,0.2262,0.1692,0,1,3.3549,0.0019,0.4127,3e-04,0.005,2.3869,0.5004,0.0078,0.3022,0.003,0.0192,0.006,0.249,0.0021,0.0124,3.0036,0.1046,0.2523,0.0465,0.25,2.2988,1.13083,"TRUE",0,0,0,0.06,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf",800,3408,787,3397,0.0165,0.0032,0.2317,0.4995,0.5846,0,0.678,0.0038,0.052,0.0038,0.0064,0.1164,0.9756,0.0038,0.2807,6e-04,0.0085,2.682,0.2311,0.169,0,1,3.3506,0.0019,0.3912,0,0.0044,2.3032,0.491,0.0076,0.2789,0.0012,0.0177,0.0058,0.2373,0.0018,0.0124,2.9305,0.1058,0.2437,0.0476,0.2857,2.2707,1.35879,"TRUE",0,0,0,0.07,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf",800,3408,780,3387,0.0256,0.0062,0.2303,0.4908,0.5867,0,0.7207,0.0039,0.0716,0.0038,0.0064,0.1799,0.9596,0.0039,0.2972,0.0015,0.01,2.7246,0.2229,0.1639,0,0.75,3.3144,0.0019,0.3822,3e-04,0.0056,2.3031,0.5025,0.0078,0.2964,0.0027,0.0201,0.006,0.2517,0.0024,0.0139,2.9843,0.1034,0.2416,0.0476,0.2424,2.2663,1.12483,"TRUE",0,0,0,0.06,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf",800,3408,773,3362,0.0349,0.0137,0.2299,0.4875,0.5895,0,0.7145,0.0039,0.0657,0.0039,0.0065,0.1721,0.9593,0.0039,0.2892,0.0015,0.0092,2.7095,0.2306,0.1712,0,1,3.3556,0.0019,0.383,3e-04,0.0042,2.2997,0.4941,0.0079,0.289,0.003,0.0184,0.0059,0.2486,0.0024,0.0128,2.9829,0.1045,0.2447,0.0476,0.2273,2.2867,1.12583,"TRUE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf",800,3408,774,3372,0.0336,0.0107,0.2295,0.5001,0.5885,0,0.7348,0.0039,0.0665,0.0039,0.0065,0.1754,0.9582,0.0039,0.2792,3e-04,0.0107,2.6662,0.2356,0.1729,0,1,3.3094,0.002,0.3957,3e-04,0.0053,2.3447,0.5015,0.0079,0.2788,6e-04,0.0211,0.0059,0.2491,0.0021,0.0133,2.9845,0.1044,0.247,0.0454,0.2667,2.2899,1.13783,"TRUE",0.01,0,0,0.07,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf",800,3408,785,3393,0.0191,0.0044,0.2314,0.4975,0.5828,0,0.6685,0.0039,0.0508,0.0038,0.0051,0.1138,0.9758,0.0039,0.2688,0.0015,0.0074,2.655,0.2236,0.1633,0,1,3.2988,0.0019,0.3756,3e-04,0.0047,2.2773,0.4937,0.0077,0.2698,0.0029,0.0147,0.0058,0.2265,0.0024,0.0118,2.8922,0.1057,0.2372,0.05,0.2444,2.2377,6.78097,"TRUE",0,0,0,0.06,"sattime2011_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf",800,3408,785,3393,0.0191,0.0044,0.2314,0.4998,0.584,0,0.685,0.0039,0.0528,0.0038,0.0051,0.1214,0.9738,0.0039,0.2894,0.0015,0.0085,2.7142,0.2308,0.173,0,1,3.3717,0.0019,0.4016,3e-04,0.0047,2.3429,0.5004,0.0077,0.2866,0.0029,0.0165,0.0058,0.2435,0.0021,0.0136,2.9602,0.1063,0.2471,0.0453,0.25,2.2969,1.54676,"TRUE",0,0,0,0.07,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf",800,3408,781,3388,0.0243,0.0059,0.2305,0.4987,0.588,0,0.7129,0.0039,0.0612,0.0038,0.0064,0.1512,0.9661,0.0039,0.2861,0.0015,0.0089,2.6966,0.2254,0.1788,0,1,3.3519,0.0019,0.3818,0,0.005,2.2934,0.4923,0.0077,0.2846,0.003,0.0174,0.0059,0.2364,0.0018,0.0133,2.9442,0.1048,0.2441,0.0454,0.2857,2.2496,5000,"FALSE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf",800,3408,788,3391,0.0152,0.005,0.2324,0.5035,0.5813,0,0.6335,0.0038,0.0371,0.0038,0.0051,0.068,0.9873,0.0038,0.2698,0.0015,0.0074,2.6374,0.2325,0.1666,0,1,3.3017,0.0019,0.3732,0,0.0047,2.2819,0.5063,0.0076,0.2672,0.0029,0.015,0.0057,0.2312,0.0018,0.0115,2.8969,0.1071,0.233,0.0513,0.2857,2.2508,1.11183,"TRUE",0,0,0,0.06,"SAT09referencesolvergnovelty.2_2009.03.22"
