"id","cheap.pattern.time","cheap.pattern.vertices","cheap.pattern.edges","cheap.pattern.loops","cheap.pattern.meandeg","cheap.pattern.maxdeg","cheap.pattern.degisfixed","cheap.pattern.density","cheap.target.time","cheap.target.vertices","cheap.target.edges","cheap.target.loops","cheap.target.meandeg","cheap.target.maxdeg","cheap.target.degisfixed","cheap.target.density","distance.pattern.time","distance.pattern.isconnected","distance.pattern.meandistance","distance.pattern.maxdistance","distance.pattern.proportiondistancege2","distance.pattern.proportiondistancege3","distance.pattern.proportiondistancege4","distance.target.time","distance.target.isconnected","distance.target.meandistance","distance.target.maxdistance","distance.target.proportiondistancege2","distance.target.proportiondistancege3","distance.target.proportiondistancege4","glasgow4","glasgow4_success","cheap_pattern","cheap_target","distance_pattern","distance_target","Class"
"g36-g104",0,120,321,0,5.35,7,0,0.044958,14,3300,6596,0,3.99758,20,0,0.001212,1,1,3.56317,8,0.947083,0.794583,0.471389,1394,0,8.83072,28,0.517559,0.513402,0.501871,612874,TRUE,0,14,1394,1394,"supplementallad"
"g36-g105",0,120,321,0,5.35,7,0,0.044958,14,3317,6617,0,3.98975,20,0,0.001203,1,1,3.56317,8,0.947083,0.794583,0.471389,1400,0,8.82651,28,0.51486,0.51073,0.499268,614787,TRUE,0,14,1400,1400,"supplementallad"
"g36-g106",0,120,321,0,5.35,7,0,0.044958,25,4493,13619,0,6.06232,25,0,0.00135,1,1,3.56317,8,0.947083,0.794583,0.471389,4959,1,8.34333,29,0.998428,0.992345,0.971973,26158949,TRUE,0,25,4959,4959,"supplementallad"
"g36-g107",0,120,321,0,5.35,7,0,0.044958,25,4494,9812,0,4.36671,23,0,0.000972,1,1,3.56317,8,0.947083,0.794583,0.471389,2977,0,8.56683,25,0.553997,0.550267,0.538928,4025713,TRUE,0,25,2977,2977,"supplementallad"
"g36-g108",0,120,321,0,5.35,7,0,0.044958,29,4866,10840,0,4.4554,24,0,0.000916,1,1,3.56317,8,0.947083,0.794583,0.471389,3672,0,8.55453,27,0.579695,0.576075,0.564798,19636889,TRUE,0,29,3672,3672,"supplementallad"
"g36-g109",0,120,321,0,5.35,7,0,0.044958,31,5040,15120,0,6,6,1,0.001191,1,1,3.56317,8,0.947083,0.794583,0.471389,4228,1,10.5021,21,0.998611,0.994643,0.984921,1888,TRUE,0,31,4228,4228,"supplementallad"
"g36-g110",0,120,321,0,5.35,7,0,0.044958,36,5448,36105,0,13.2544,39,0,0.002433,0,1,3.56317,8,0.947083,0.794583,0.471389,9768,1,5.67628,16,0.997384,0.977723,0.912432,42064,TRUE,0,36,9768,9768,"supplementallad"
"g36-g111",0,120,321,0,5.35,7,0,0.044958,40,5757,14135,0,4.91054,25,0,0.000853,1,1,3.56317,8,0.947083,0.794583,0.471389,5674,0,8.34249,29,0.608189,0.604462,0.592038,26235694,TRUE,0,40,5674,5674,"supplementallad"
"g36-g112",0,120,321,0,5.35,7,0,0.044958,54,6671,14066,0,4.21706,419,0,0.000632,1,1,3.56317,8,0.947083,0.794583,0.471389,5973,1,9.66358,26,0.999218,0.990909,0.966094,8413,TRUE,0,54,5973,5973,"supplementallad"
"g36-g37",0,120,321,0,5.35,7,0,0.044958,0,120,638,0,10.6333,13,0,0.089356,0,1,3.56317,8,0.947083,0.794583,0.471389,1,1,2.78389,6,0.903056,0.591667,0.195694,116,TRUE,0,0,1,1,"lad"
"g36-g38",0,120,321,0,5.35,7,0,0.044958,0,121,210,0,3.47107,28,0,0.028926,0,1,3.56317,8,0.947083,0.794583,0.471389,0,0,2.23636,3,0.181682,0.07841,0,14,TRUE,0,0,0,0,"supplementallad"
"g36-g40",0,120,321,0,5.35,7,0,0.044958,0,121,3600,0,59.5041,65,0,0.495868,0,1,3.56317,8,0.947083,0.794583,0.471389,3,1,1.50413,2,0.499966,0,0,11089,TRUE,0,0,3,3,"glasgow1"
"g36-g41",0,120,321,0,5.35,7,0,0.044958,0,128,368,0,5.75,10,0,0.045276,1,1,3.56317,8,0.947083,0.794583,0.471389,1,1,4.59941,10,0.947266,0.852539,0.707886,12,TRUE,0,0,1,1,"supplementallad"
"g36-g42",0,120,321,0,5.35,7,0,0.044958,0,128,508,0,7.9375,10,0,0.0625,0,1,3.56317,8,0.947083,0.794583,0.471389,1,1,5.91154,14,0.930176,0.847168,0.741455,17,TRUE,0,0,1,1,"glasgow2"
"g36-g43",0,120,321,0,5.35,7,0,0.044958,0,128,824,0,12.875,29,0,0.101378,1,1,3.56317,8,0.947083,0.794583,0.471389,1,0,3.50165,9,0.60437,0.478394,0.33667,102,TRUE,0,0,1,1,"glasgow1"
"g36-g44",0,120,321,0,5.35,7,0,0.044958,0,128,892,0,13.9375,31,0,0.109744,0,1,3.56317,8,0.947083,0.794583,0.471389,1,0,2.16568,5,0.837158,0.25354,0.011963,161,TRUE,0,0,1,1,"glasgow1"
"g36-g45",0,120,321,0,5.35,7,0,0.044958,0,128,894,9,13.8984,31,0,0.10999,0,1,3.56317,8,0.947083,0.794583,0.471389,1,0,2.17006,5,0.838013,0.256714,0.012085,162,TRUE,0,0,1,1,"glasgow1"
"g36-g46",0,120,321,0,5.35,7,0,0.044958,0,128,938,0,14.6562,26,0,0.115404,0,1,3.56317,8,0.947083,0.794583,0.471389,1,1,2.04491,3,0.877686,0.159058,0,162,TRUE,0,0,1,1,"glasgow2"
"g36-g47",0,120,321,0,5.35,7,0,0.044958,0,128,939,3,14.6484,26,0,0.115527,1,1,3.56317,8,0.947083,0.794583,0.471389,2,1,2.04712,3,0.87793,0.161011,0,162,TRUE,0,0,2,2,"glasgow2"
"g36-g48",0,120,321,0,5.35,7,0,0.044958,0,128,1000,0,15.625,27,0,0.123031,0,1,3.56317,8,0.947083,0.794583,0.471389,2,1,2.00381,3,0.870117,0.125854,0,216,TRUE,0,0,2,2,"glasgow2"
"g36-g49",0,120,321,0,5.35,7,0,0.044958,0,128,1027,0,16.0469,20,0,0.126353,0,1,3.56317,8,0.947083,0.794583,0.471389,1,1,3.52313,8,0.866821,0.679565,0.462036,115,TRUE,0,0,1,1,"glasgow3"
"g36-g50",0,120,321,0,5.35,7,0,0.044958,0,128,3216,0,50.25,86,0,0.395669,0,1,3.56317,8,0.947083,0.794583,0.471389,3,1,1.92384,4,0.599609,0.247192,0.069824,1e+08,FALSE,0,0,3,3,"glasgow2"
"g36-g51",0,120,321,0,5.35,7,0,0.044958,0,138,493,0,7.14493,71,0,0.052153,1,1,3.56317,8,0.947083,0.794583,0.471389,1,1,2.44843,5,0.940979,0.453896,0.038437,89,TRUE,0,0,1,1,"glasgow1"
"g36-g52",0,120,321,0,5.35,7,0,0.044958,0,161,356,0,4.42236,40,0,0.02764,1,1,3.56317,8,0.947083,0.794583,0.471389,1,0,3.3828,8,0.857992,0.650361,0.44435,21,TRUE,0,0,1,1,"supplementallad"
"g36-g53",0,120,321,0,5.35,7,0,0.044958,0,168,836,0,9.95238,14,0,0.059595,1,1,3.56317,8,0.947083,0.794583,0.471389,2,1,2.77816,5,0.934807,0.660998,0.170068,160,TRUE,0,0,2,2,"glasgow2"
"g36-g54",0,120,321,0,5.35,7,0,0.044958,0,256,941,0,7.35156,22,0,0.02883,0,1,3.56317,8,0.947083,0.794583,0.471389,5,0,3.11824,6,0.839233,0.653748,0.293427,169,TRUE,0,0,5,5,"supplementallad"
"g36-g55",0,120,321,0,5.35,7,0,0.044958,0,256,962,0,7.51562,15,0,0.029473,1,1,3.56317,8,0.947083,0.794583,0.471389,5,1,3.16562,6,0.966736,0.788788,0.359772,128,TRUE,0,0,5,5,"supplementallad"
"g36-g56",0,120,321,0,5.35,7,0,0.044958,0,256,1000,0,7.8125,25,0,0.030637,0,1,3.56317,8,0.947083,0.794583,0.471389,5,0,3.07479,6,0.859406,0.6586,0.283356,108,TRUE,0,0,5,5,"supplementallad"
"g36-g57",0,120,321,0,5.35,7,0,0.044958,0,280,61,0,0.435714,7,0,0.001562,0,1,3.56317,8,0.947083,0.794583,0.471389,1,0,1.21795,2,0.000434,0,0,9,TRUE,0,0,1,1,"lad"
"g36-g58-normed",0,120,321,0,5.35,7,0,0.044958,0,280,387,1,2.76071,36,0,0.009908,1,1,3.56317,8,0.947083,0.794583,0.471389,3,0,3.33644,7,0.340077,0.282015,0.14602,47,TRUE,0,0,3,3,"lad"
"g36-g59-normed",0,120,321,0,5.35,7,0,0.044958,0,280,388,1,2.76786,47,0,0.009933,1,1,3.56317,8,0.947083,0.794583,0.471389,3,0,3.48577,9,0.406046,0.340434,0.176964,70,TRUE,0,0,3,3,"glasgow1"
"g36-g60-normed",0,120,321,0,5.35,7,0,0.044958,0,280,1074,1,7.66786,70,0,0.027496,1,1,3.56317,8,0.947083,0.794583,0.471389,6,0,2.90538,6,0.865,0.635281,0.179107,1e+08,FALSE,0,0,6,6,"glasgow2"
"g36-g61",0,120,321,0,5.35,7,0,0.044958,0,331,930,0,5.61934,6,0,0.017028,0,1,3.56317,8,0.947083,0.794583,0.471389,5,1,9.57583,20,0.980002,0.948294,0.904044,22,TRUE,0,0,5,5,"lad"
"g36-g62",0,120,321,0,5.35,7,0,0.044958,0,377,962,0,5.10345,103,0,0.013573,1,1,3.56317,8,0.947083,0.794583,0.471389,8,1,3.58877,8,0.98381,0.789438,0.529125,121,TRUE,0,0,8,8,"supplementallad"
"g36-g63",0,120,321,0,5.35,7,0,0.044958,0,400,2860,0,14.3,26,0,0.03584,1,1,3.56317,8,0.947083,0.794583,0.471389,23,1,3.46867,7,0.96175,0.7955,0.485625,68576,TRUE,0,0,23,23,"glasgow2"
"g36-g64",0,120,321,0,5.35,7,0,0.044958,0,400,9960,0,49.8,165,0,0.124812,0,1,3.56317,8,0.947083,0.794583,0.471389,51,1,2.23575,4,0.873,0.334475,0.025188,1e+08,FALSE,0,0,51,51,"glasgow2"
"g36-g65",0,120,321,0,5.35,7,0,0.044958,0,435,2520,0,11.5862,12,0,0.026696,0,1,3.56317,8,0.947083,0.794583,0.471389,27,1,2.72983,4,0.971066,0.725961,0.028823,509,TRUE,0,0,27,27,"supplementallad"
"g36-g66-normed",0,120,321,0,5.35,7,0,0.044958,0,435,2664,144,11.9172,12,0,0.028222,0,1,3.56317,8,0.947083,0.794583,0.471389,27,1,2.72983,4,0.971066,0.725961,0.028823,421,TRUE,0,0,27,27,"supplementallad"
"g36-g67",0,120,321,0,5.35,7,0,0.044958,0,462,1386,0,6,6,1,0.013015,0,1,3.56317,8,0.947083,0.794583,0.471389,12,1,4.10195,5,0.984848,0.919913,0.757576,44,TRUE,0,0,12,12,"lad"
"g36-g68",0,120,321,0,5.35,7,0,0.044958,0,462,6930,0,30,30,1,0.065076,0,1,3.56317,8,0.947083,0.794583,0.471389,57,1,2.73319,5,0.9329,0.608225,0.175325,93433,TRUE,0,0,57,57,"glasgow1"
"g36-g69",0,120,321,0,5.35,7,0,0.044958,0,500,1479,0,5.916,12,0,0.011856,0,1,3.56317,8,0.947083,0.794583,0.471389,22,1,8.2421,16,0.986168,0.959528,0.915912,50,TRUE,0,0,22,22,"glasgow1"
"g36-g70",0,120,321,0,5.35,7,0,0.044958,0,501,756,0,3.01796,10,0,0.006036,1,1,3.56317,8,0.947083,0.794583,0.471389,17,0,10.4096,21,0.929207,0.916905,0.897128,21,TRUE,0,0,17,17,"lad"
"g36-g71",0,120,321,0,5.35,7,0,0.044958,0,501,1497,0,5.97605,18,0,0.011952,0,1,3.56317,8,0.947083,0.794583,0.471389,22,1,7.14825,13,0.986076,0.958171,0.908729,297,TRUE,0,0,22,22,"glasgow1"
"g36-g72",0,120,321,0,5.35,7,0,0.044958,0,561,147,0,0.524064,17,0,0.000936,0,1,3.56317,8,0.947083,0.794583,0.471389,7,0,3.11838,8,0.012754,0.009609,0.005058,29,TRUE,0,0,7,7,"lad"
"g36-g73-normed",0,120,321,0,5.35,7,0,0.044958,0,561,1629,1,5.8057,99,0,0.010371,0,1,3.56317,8,0.947083,0.794583,0.471389,29,0,3.32517,9,0.921407,0.793611,0.35005,1e+08,FALSE,0,0,29,29,"glasgow2"
"g36-g74",0,120,321,0,5.35,7,0,0.044958,0,585,1228,0,4.19829,113,0,0.007189,1,1,3.56317,8,0.947083,0.794583,0.471389,19,1,3.55758,4,0.991114,0.816802,0.745293,310,TRUE,0,0,19,19,"supplementallad"
"g36-g75",0,120,321,0,5.35,7,0,0.044958,0,610,7438,0,24.3869,154,0,0.040044,1,1,3.56317,8,0.947083,0.794583,0.471389,33,0,2.58237,7,0.391094,0.220263,0.06057,33129,TRUE,0,0,33,33,"supplementallad"
"g36-g76",0,120,321,0,5.35,7,0,0.044958,0,610,35465,0,116.279,256,0,0.190934,1,1,3.56317,8,0.947083,0.794583,0.471389,156,0,2.12389,4,0.749643,0.288019,0.019086,2739973,TRUE,0,0,156,156,"supplementallad"
"g36-g77",0,120,321,0,5.35,7,0,0.044958,0,610,82562,0,270.695,360,0,0.444491,0,1,3.56317,8,0.947083,0.794583,0.471389,317,1,1.59555,3,0.554598,0.039979,0,41049776,TRUE,0,0,317,317,"supplementallad"
"g36-g78",0,120,321,0,5.35,7,0,0.044958,0,627,3545,0,11.3078,19,0,0.018064,1,1,3.56317,8,0.947083,0.794583,0.471389,67,1,4.8729,19,0.98037,0.898555,0.717637,759,TRUE,0,0,67,67,"supplementallad"
"g36-g79",0,120,321,0,5.35,7,0,0.044958,0,763,1902,0,4.98558,14,0,0.006543,0,1,3.56317,8,0.947083,0.794583,0.471389,42,1,5.61555,8,0.992155,0.958017,0.895448,144,TRUE,0,0,42,42,"supplementallad"
"g36-g80",0,120,321,0,5.35,7,0,0.044958,1,891,318,0,0.713805,6,0,0.000802,0,1,3.56317,8,0.947083,0.794583,0.471389,22,0,5.91067,15,0.007039,0.006359,0.005719,36,TRUE,0,1,22,22,"lad"
"g36-g81",0,120,321,0,5.35,7,0,0.044958,1,1010,5994,0,11.8693,12,0,0.011763,1,1,3.56317,8,0.947083,0.794583,0.471389,205,1,3.06555,5,0.987258,0.866376,0.209844,895,TRUE,0,1,205,205,"supplementallad"
"g36-g82-normed",0,120,321,0,5.35,7,0,0.044958,1,1010,5994,0,11.8693,12,0,0.011763,0,1,3.56317,8,0.947083,0.794583,0.471389,207,1,3.06555,5,0.987258,0.866376,0.209844,891,TRUE,0,1,207,207,"supplementallad"
"g36-g83",0,120,321,0,5.35,7,0,0.044958,1,1024,5120,0,10,10,1,0.009775,1,1,3.56317,8,0.947083,0.794583,0.471389,162,1,5.00489,10,0.989258,0.945312,0.828125,523,TRUE,0,1,162,162,"supplementallad"
"g36-g84",0,120,321,0,5.35,7,0,0.044958,1,1024,61440,0,120,120,1,0.117302,0,1,3.56317,8,0.947083,0.794583,0.471389,787,1,2.35582,4,0.881836,0.427734,0.044922,2759632,TRUE,0,1,787,787,"supplementallad"
"g36-g85",0,120,321,0,5.35,7,0,0.044958,1,1050,1574,0,2.9981,3,0,0.002858,1,1,3.56317,8,0.947083,0.794583,0.471389,88,1,8.09967,13,0.996192,0.990485,0.979142,56,TRUE,0,1,88,88,"supplementallad"
"g36-g86-normed",0,120,321,0,5.35,7,0,0.044958,1,1050,1576,2,3,3,1,0.002862,1,1,3.56317,8,0.947083,0.794583,0.471389,88,1,8.09967,13,0.996192,0.990485,0.979142,69,TRUE,0,1,88,88,"lad"
"g36-g87",0,120,321,0,5.35,7,0,0.044958,1,1057,3561,0,6.73794,23,0,0.006381,1,1,3.56317,8,0.947083,0.794583,0.471389,128,0,5.16013,12,0.983245,0.939526,0.853035,985,TRUE,0,1,128,128,"supplementallad"
"g36-g88",0,120,321,0,5.35,7,0,0.044958,1,1057,4028,0,7.62157,22,0,0.007217,1,1,3.56317,8,0.947083,0.794583,0.471389,141,0,5.66995,14,0.988064,0.947504,0.864237,1331,TRUE,0,1,141,141,"supplementallad"
"g36-g89",0,120,321,0,5.35,7,0,0.044958,1,1092,2184,0,4,4,1,0.003666,0,1,3.56317,8,0.947083,0.794583,0.471389,110,1,5.7791,8,0.995421,0.984432,0.951465,71,TRUE,0,1,110,110,"supplementallad"
"g36-g90",0,120,321,0,5.35,7,0,0.044958,2,1430,5005,0,7,7,1,0.004899,1,1,3.56317,8,0.947083,0.794583,0.471389,264,1,6.00551,11,0.994406,0.974825,0.92028,514,TRUE,0,2,264,264,"supplementallad"
"g36-g91",0,120,321,0,5.35,7,0,0.044958,2,1446,3162,0,4.37344,219,0,0.003027,1,1,3.56317,8,0.947083,0.794583,0.471389,162,1,6.394,18,0.996284,0.964252,0.883107,523,TRUE,0,2,162,162,"supplementallad"
"g36-g92",0,120,321,0,5.35,7,0,0.044958,3,1619,3517,0,4.34466,176,0,0.002685,1,1,3.56317,8,0.947083,0.794583,0.471389,227,1,6.96525,17,0.996699,0.975941,0.922645,531,TRUE,0,3,227,227,"supplementallad"
"g36-g93-normed",0,120,321,0,5.35,7,0,0.044958,3,1800,209000,0,232.222,356,0,0.129084,1,1,3.56317,8,0.947083,0.794583,0.471389,5602,1,2.01206,3,0.870432,0.141062,0,1e+08,FALSE,0,3,5602,5602,"glasgow2"
"g36-g94",0,120,321,0,5.35,7,0,0.044958,4,1860,5590,0,6.01075,9,0,0.003233,1,1,3.56317,8,0.947083,0.794583,0.471389,469,1,7.67313,16,0.996231,0.985283,0.958354,2475,TRUE,0,4,469,469,"supplementallad"
"g36-g95",0,120,321,0,5.35,7,0,0.044958,5,2000,1396,0,1.396,11,0,0.000698,1,1,3.56317,8,0.947083,0.794583,0.471389,151,0,13.1693,36,0.068187,0.067156,0.065609,167,TRUE,0,5,151,151,"lad"
"g36-g96",0,120,321,0,5.35,7,0,0.044958,5,2000,1657,0,1.657,13,0,0.000829,1,1,3.56317,8,0.947083,0.794583,0.471389,171,0,13.4234,41,0.145044,0.143656,0.141219,173,TRUE,0,5,171,171,"lad"
"g36-g97",0,120,321,0,5.35,7,0,0.044958,5,2000,1685,0,1.685,11,0,0.000843,1,1,3.56317,8,0.947083,0.794583,0.471389,178,0,15.947,47,0.160597,0.159242,0.156982,171,TRUE,0,5,178,178,"supplementallad"
"g36-g98",0,120,321,0,5.35,7,0,0.044958,5,2000,2573,0,2.573,14,0,0.001287,1,1,3.56317,8,0.947083,0.794583,0.471389,268,0,12.7987,36,0.351012,0.348286,0.342952,365,TRUE,0,5,268,268,"glasgow1"
"g36-g99",0,120,321,0,5.35,7,0,0.044958,5,2000,2575,0,2.575,14,0,0.001288,1,1,3.56317,8,0.947083,0.794583,0.471389,267,0,12.8334,36,0.350418,0.34769,0.342357,362,TRUE,0,5,267,267,"lad"
"g37-g100",0,120,638,0,10.6333,13,0,0.089356,5,2016,2000,0,1.98413,2,0,0.000985,1,1,2.78389,6,0.903056,0.591667,0.195694,131,0,1.33155,2,0.000488,0,0,183,TRUE,0,5,131,131,"lad"
"g37-g101",0,120,638,0,10.6333,13,0,0.089356,6,2184,6552,0,6,6,1,0.002749,1,1,2.78389,6,0.903056,0.591667,0.195694,703,1,4.83463,7,0.996795,0.983059,0.914377,459,TRUE,0,6,703,703,"lad"
"g37-g102",0,120,638,0,10.6333,13,0,0.089356,6,2184,8736,0,8,8,1,0.003665,1,1,2.78389,6,0.903056,0.591667,0.195694,829,1,4.25744,6,0.995879,0.970238,0.820971,850,TRUE,0,6,829,829,"lad"
"g37-g103",0,120,638,0,10.6333,13,0,0.089356,6,2184,13104,0,12,12,1,0.005497,1,1,2.78389,6,0.903056,0.591667,0.195694,1148,1,3.73065,6,0.994048,0.933608,0.61859,2452,TRUE,0,6,1148,1148,"supplementallad"
"g37-g104",0,120,638,0,10.6333,13,0,0.089356,14,3300,6596,0,3.99758,20,0,0.001212,1,1,2.78389,6,0.903056,0.591667,0.195694,1395,0,8.83072,28,0.517559,0.513402,0.501871,772,TRUE,0,14,1395,1395,"supplementallad"
"g37-g105",0,120,638,0,10.6333,13,0,0.089356,14,3317,6617,0,3.98975,20,0,0.001203,1,1,2.78389,6,0.903056,0.591667,0.195694,1342,0,8.82651,28,0.51486,0.51073,0.499268,783,TRUE,0,14,1342,1342,"supplementallad"
"g37-g106",0,120,638,0,10.6333,13,0,0.089356,25,4493,13619,0,6.06232,25,0,0.00135,1,1,2.78389,6,0.903056,0.591667,0.195694,4962,1,8.34333,29,0.998428,0.992345,0.971973,6285,TRUE,0,25,4962,4962,"supplementallad"
"g37-g107",0,120,638,0,10.6333,13,0,0.089356,25,4494,9812,0,4.36671,23,0,0.000972,1,1,2.78389,6,0.903056,0.591667,0.195694,2996,0,8.56683,25,0.553997,0.550267,0.538928,2398,TRUE,0,25,2996,2996,"supplementallad"
"g37-g108",0,120,638,0,10.6333,13,0,0.089356,29,4866,10840,0,4.4554,24,0,0.000916,1,1,2.78389,6,0.903056,0.591667,0.195694,3600,0,8.55453,27,0.579695,0.576075,0.564798,2834,TRUE,0,29,3600,3600,"supplementallad"
"g37-g109",0,120,638,0,10.6333,13,0,0.089356,31,5040,15120,0,6,6,1,0.001191,1,1,2.78389,6,0.903056,0.591667,0.195694,4207,1,10.5021,21,0.998611,0.994643,0.984921,1928,TRUE,0,31,4207,4207,"lad"
"g37-g110",0,120,638,0,10.6333,13,0,0.089356,36,5448,36105,0,13.2544,39,0,0.002433,1,1,2.78389,6,0.903056,0.591667,0.195694,9787,1,5.67628,16,0.997384,0.977723,0.912432,21885,TRUE,0,36,9787,9787,"supplementallad"
"g37-g111",0,120,638,0,10.6333,13,0,0.089356,40,5757,14135,0,4.91054,25,0,0.000853,1,1,2.78389,6,0.903056,0.591667,0.195694,5693,0,8.34249,29,0.608189,0.604462,0.592038,8295,TRUE,0,40,5693,5693,"supplementallad"
"g37-g112",0,120,638,0,10.6333,13,0,0.089356,54,6671,14066,0,4.21706,419,0,0.000632,1,1,2.78389,6,0.903056,0.591667,0.195694,5953,1,9.66358,26,0.999218,0.990909,0.966094,6526,TRUE,0,54,5953,5953,"supplementallad"
"g37-g38",0,120,638,0,10.6333,13,0,0.089356,0,121,210,0,3.47107,28,0,0.028926,1,1,2.78389,6,0.903056,0.591667,0.195694,0,0,2.23636,3,0.181682,0.07841,0,27,TRUE,0,0,0,0,"lad"
"g37-g40",0,120,638,0,10.6333,13,0,0.089356,0,121,3600,0,59.5041,65,0,0.495868,1,1,2.78389,6,0.903056,0.591667,0.195694,3,1,1.50413,2,0.499966,0,0,1e+08,FALSE,0,0,3,3,"glasgow2"
"g37-g43",0,120,638,0,10.6333,13,0,0.089356,0,128,824,0,12.875,29,0,0.101378,1,1,2.78389,6,0.903056,0.591667,0.195694,1,0,3.50165,9,0.60437,0.478394,0.33667,111,TRUE,0,0,1,1,"glasgow1"
"g37-g44",0,120,638,0,10.6333,13,0,0.089356,0,128,892,0,13.9375,31,0,0.109744,1,1,2.78389,6,0.903056,0.591667,0.195694,1,0,2.16568,5,0.837158,0.25354,0.011963,197,TRUE,0,0,1,1,"glasgow1"
"g37-g45",0,120,638,0,10.6333,13,0,0.089356,0,128,894,9,13.8984,31,0,0.10999,1,1,2.78389,6,0.903056,0.591667,0.195694,1,0,2.17006,5,0.838013,0.256714,0.012085,196,TRUE,0,0,1,1,"glasgow1"
"g37-g46",0,120,638,0,10.6333,13,0,0.089356,0,128,938,0,14.6562,26,0,0.115404,1,1,2.78389,6,0.903056,0.591667,0.195694,2,1,2.04491,3,0.877686,0.159058,0,194,TRUE,0,0,2,2,"supplementallad"
"g37-g47",0,120,638,0,10.6333,13,0,0.089356,0,128,939,3,14.6484,26,0,0.115527,1,1,2.78389,6,0.903056,0.591667,0.195694,2,1,2.04712,3,0.87793,0.161011,0,192,TRUE,0,0,2,2,"supplementallad"
"g37-g48",0,120,638,0,10.6333,13,0,0.089356,0,128,1000,0,15.625,27,0,0.123031,1,1,2.78389,6,0.903056,0.591667,0.195694,2,1,2.00381,3,0.870117,0.125854,0,222,TRUE,0,0,2,2,"supplementallad"
"g37-g49",0,120,638,0,10.6333,13,0,0.089356,0,128,1027,0,16.0469,20,0,0.126353,1,1,2.78389,6,0.903056,0.591667,0.195694,1,1,3.52313,8,0.866821,0.679565,0.462036,109,TRUE,0,0,1,1,"glasgow2"
"g37-g50",0,120,638,0,10.6333,13,0,0.089356,0,128,3216,0,50.25,86,0,0.395669,1,1,2.78389,6,0.903056,0.591667,0.195694,3,1,1.92384,4,0.599609,0.247192,0.069824,1e+08,FALSE,0,0,3,3,"glasgow2"
"g37-g51",0,120,638,0,10.6333,13,0,0.089356,0,138,493,0,7.14493,71,0,0.052153,1,1,2.78389,6,0.903056,0.591667,0.195694,1,1,2.44843,5,0.940979,0.453896,0.038437,88,TRUE,0,0,1,1,"glasgow1"
"g37-g52",0,120,638,0,10.6333,13,0,0.089356,0,161,356,0,4.42236,40,0,0.02764,1,1,2.78389,6,0.903056,0.591667,0.195694,1,0,3.3828,8,0.857992,0.650361,0.44435,29,TRUE,0,0,1,1,"lad"
"g37-g53",0,120,638,0,10.6333,13,0,0.089356,0,168,836,0,9.95238,14,0,0.059595,1,1,2.78389,6,0.903056,0.591667,0.195694,2,1,2.77816,5,0.934807,0.660998,0.170068,52,TRUE,0,0,2,2,"lad"
"g37-g54",0,120,638,0,10.6333,13,0,0.089356,0,256,941,0,7.35156,22,0,0.02883,1,1,2.78389,6,0.903056,0.591667,0.195694,5,0,3.11824,6,0.839233,0.653748,0.293427,58,TRUE,0,0,5,5,"supplementallad"
"g37-g55",0,120,638,0,10.6333,13,0,0.089356,0,256,962,0,7.51562,15,0,0.029473,1,1,2.78389,6,0.903056,0.591667,0.195694,5,1,3.16562,6,0.966736,0.788788,0.359772,47,TRUE,0,0,5,5,"supplementallad"
"g37-g56",0,120,638,0,10.6333,13,0,0.089356,0,256,1000,0,7.8125,25,0,0.030637,1,1,2.78389,6,0.903056,0.591667,0.195694,5,0,3.07479,6,0.859406,0.6586,0.283356,95,TRUE,0,0,5,5,"supplementallad"
"g37-g57",0,120,638,0,10.6333,13,0,0.089356,0,280,61,0,0.435714,7,0,0.001562,1,1,2.78389,6,0.903056,0.591667,0.195694,1,0,1.21795,2,0.000434,0,0,24,TRUE,0,0,1,1,"lad"
"g37-g58-normed",0,120,638,0,10.6333,13,0,0.089356,0,280,387,1,2.76071,36,0,0.009908,1,1,2.78389,6,0.903056,0.591667,0.195694,3,0,3.33644,7,0.340077,0.282015,0.14602,54,TRUE,0,0,3,3,"lad"
"g37-g59-normed",0,120,638,0,10.6333,13,0,0.089356,0,280,388,1,2.76786,47,0,0.009933,1,1,2.78389,6,0.903056,0.591667,0.195694,3,0,3.48577,9,0.406046,0.340434,0.176964,55,TRUE,0,0,3,3,"lad"
"g37-g60-normed",0,120,638,0,10.6333,13,0,0.089356,0,280,1074,1,7.66786,70,0,0.027496,1,1,2.78389,6,0.903056,0.591667,0.195694,6,0,2.90538,6,0.865,0.635281,0.179107,263,TRUE,0,0,6,6,"glasgow1"
"g37-g61",0,120,638,0,10.6333,13,0,0.089356,0,331,930,0,5.61934,6,0,0.017028,1,1,2.78389,6,0.903056,0.591667,0.195694,5,1,9.57583,20,0.980002,0.948294,0.904044,50,TRUE,0,0,5,5,"lad"
"g37-g62",0,120,638,0,10.6333,13,0,0.089356,0,377,962,0,5.10345,103,0,0.013573,1,1,2.78389,6,0.903056,0.591667,0.195694,8,1,3.58877,8,0.98381,0.789438,0.529125,101,TRUE,0,0,8,8,"lad"
"g37-g63",0,120,638,0,10.6333,13,0,0.089356,0,400,2860,0,14.3,26,0,0.03584,1,1,2.78389,6,0.903056,0.591667,0.195694,23,1,3.46867,7,0.96175,0.7955,0.485625,1648,TRUE,0,0,23,23,"supplementallad"
"g37-g64",0,120,638,0,10.6333,13,0,0.089356,0,400,9960,0,49.8,165,0,0.124812,1,1,2.78389,6,0.903056,0.591667,0.195694,51,1,2.23575,4,0.873,0.334475,0.025188,1e+08,FALSE,0,0,51,51,"glasgow2"
