"id","EXIST_VARS","FORALL_VARS","TOTAL_VARS","CLAUSES","LITERALS","EXIST_SET","FORALL_SET","TOTAL_SET","UNARY_CLAUSES","BINARY_CLAUSES","TERNARY_MORE_CLAUSES","POS_HORN","NEG_HORN","EXIST_LIT_PER_CLAUSE","FORALL_LIT_PER_CLAUSE","EXIST_VARS_PER_SET","FORALL_POS_LITS_PER_CLAUSE","FORALL_NEG_LITS_PER_CLAUSE","OCCS_POS_NO_PER_VAR","OCCS_FORALL_NO_PER_VAR","OCCS_FORALL_POS_NO_PER_VAR","W_OCCS_POS_NO_PER_VAR","W_OCCS_FORALL_NO_PER_VAR","W_OCCS_FORALL_POS_NO_PER_VAR","W_PRODUCTS","LITN_LIT","LITEP_LIT","LITEN_LITE","LITEN_LITN","LITFN_LIT","LITFP_LITFN","OCCP_OCCN","OCCE_OCC","OCCEN_OCC","OCCFP_OCCF","OCCEN_OCCE","OCCEN_OCCN","OCCFP_OCCFN","TERMORE_CLAUSE","NEG_HORN_CLAUSE","WOCCN_WOCC","WOCCEP_WOCC","WOCCFN_WOCC","WOCCEP_WOCCE","WOCCEP_WOCCP","WOCCFN_WOCCN","aqua.s2v","caqe.minisat","caqe.picosat","depqbf.v2","ghostq.cegar","hiqqer3","iprover.QBF","iprover.QBF.bloqqer","squeezebf.struqs","struqs.10","aqua.s2v_success","caqe.minisat_success","caqe.picosat_success","depqbf.v2_success","ghostq.cegar_success","hiqqer3_success","iprover.QBF_success","iprover.QBF.bloqqer_success","squeezebf.struqs_success","struqs.10_success","base","Class"
"mutex-2-s",96,8,104,127,315,1,1,2,1,64,62,88,94,1.976378,0.503937,96,0.267717,0.23622,1.384615,8,4.25,2.442308,8,4.25,5.145833,0.542857,0.349206,0.561753,0.824561,0.095238,1.133333,0.842105,0.863228,0.484921,0.53125,0.561753,0.893275,1.133333,0.488189,0.740157,0.551237,0.421084,0.689046,0.438247,0.93832,1.25,0,0.01,0.01,0.02,0.13,0.03,0.08,0.04,0,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.236,"AIGSolve"
"mutex-32-s",2706,128,2834,3667,9015,1,1,2,1,1984,1682,2638,2704,1.98282,0.475593,2706,0.238342,0.237251,1.416373,13.625,6.828125,2.524347,13.625,6.828125,7.787879,0.554742,0.348308,0.568147,0.826035,0.096506,1.004598,0.802639,0.844696,0.479912,0.501147,0.568147,0.865108,1.004598,0.458686,0.737388,0.560727,0.403847,1.182755,0.431853,0.919354,2.109324,0.04,0.8,0.78,3.01,1800,0.08,39.65,0.83,0.22,0.2,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",0.512,"qsts"
"mutex-4-s",270,16,286,363,895,1,1,2,1,192,170,258,268,1.980716,0.484848,270,0.247934,0.236915,1.405594,11,5.625,2.496503,11,5.625,6.911111,0.550838,0.348603,0.566064,0.825558,0.096089,1.046512,0.815416,0.850958,0.481697,0.511364,0.566064,0.87448,1.046512,0.46832,0.738292,0.557621,0.409528,0.952447,0.433936,0.925739,1.708056,0,0.03,0.03,0.1,1800,0.03,0.3,0.06,0.01,0,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",0.308,"AIGSolve"
"mutex-64-s",5490,256,5746,7443,18295,1,1,2,1,4032,3410,5358,5488,1.982937,0.475077,5490,0.237807,0.23727,1.416986,13.8125,6.914063,2.525931,13.8125,6.914063,7.837158,0.55496,0.348292,0.568263,0.826061,0.096529,1.002265,0.80193,0.844341,0.479808,0.500566,0.568263,0.864581,1.002265,0.458149,0.737337,0.5609,0.403529,1.199202,0.431737,0.918992,2.137995,0.08,2.03,2.02,10.31,1800,0.15,80.3,2.04,0.88,0.84,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",0.524,"qsts"
"mutex-8-s",618,32,650,835,2055,1,1,2,1,448,386,598,616,1.982036,0.479042,618,0.241916,0.237126,1.412308,12.5,6.3125,2.513846,12.5,6.3125,7.459547,0.553285,0.348418,0.567372,0.825858,0.09635,1.020202,0.807388,0.847054,0.480594,0.505,0.567372,0.86862,1.020202,0.462275,0.737725,0.559569,0.40597,1.084063,0.432628,0.921756,1.937319,0.01,0.17,0.09,0.31,1800,0.03,2.08,0.11,0.02,0.01,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE",0.304,"qesto"
"network_irda_miniport_nscirda_comm.c",26815,217,27032,91142,235055,2,1,3,2,42014,49126,64571,67504,2.483213,0.095785,13407.5,0.047892,0.047892,4.199134,40.230415,20.115207,12.300237,80.460829,40.230415,99.469849,0.517087,0.464342,0.517747,0.964087,0.01857,1,0.933909,0.970652,0.502552,0.5,0.517747,0.971889,1,0.539005,0.740646,0.517486,0.473648,1.57816,0.48206,0.981624,3.049668,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.16,"xb.bid.qsts"
"network_irda_miniport_nscirda_settings.c",24337,128,24465,82670,213095,2,1,3,2,38207,44461,58679,61318,2.483936,0.093722,12168.5,0.046861,0.046861,4.206131,60.53125,30.265625,12.332516,121.0625,60.53125,91.823232,0.517103,0.464718,0.517748,0.964843,0.01818,1,0.933852,0.968709,0.501547,0.5,0.517748,0.969918,1,0.537813,0.74172,0.517485,0.472596,2.36831,0.48207,0.979445,4.576574,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.188,"xb.bid.qsts"
"network_ndis_rtlnwifi_hw_hw_ccmp.c",6782,64,6846,22794,58623,2,1,3,2,10631,12161,16220,16761,2.470431,0.10143,3391,0.050715,0.050715,4.128688,36.125,18.0625,11.985831,72.25,36.125,78.731053,0.517851,0.462429,0.518584,0.961921,0.019719,1,0.931056,0.969626,0.502833,0.5,0.518584,0.970998,1,0.533518,0.735325,0.518425,0.472422,1.451454,0.481061,0.980995,2.799735,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.004,"xb.bid.qsts"
"network_trans_sys_notify.c",24356,160,24516,82822,213527,2,1,3,2,38262,44558,58776,61430,2.483145,0.094999,12178,0.047499,0.047499,4.206681,49.175,24.5875,12.332314,98.35,49.175,91.935868,0.517012,0.464564,0.517663,0.964365,0.018424,1,0.934191,0.969479,0.501863,0.5,0.517663,0.9707,1,0.537997,0.741711,0.517395,0.473134,1.924383,0.482157,0.980374,3.71937,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.82,"rareqs"
"nusmv.reactor^3.C-d4",9546,284,9830,27568,64324,2,1,3,1,18378,9189,19889,15302,2.139437,0.193848,4773,0.096924,0.096924,2.804476,18.816901,9.408451,7.511089,37.633803,18.816901,38.537084,0.57142,0.387041,0.577891,0.927304,0.04154,1,0.750027,0.9442,0.545644,0.5,0.577891,0.954892,1,0.333321,0.555064,0.57865,0.402481,1.055573,0.416241,0.955219,1.824199,1800,1800,1800,1800,3.27,1800,1800,1800,72.18,85.54,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE",1.26,"qsts"
"nusmv.tcas-t^1.B-d2",5210,246,5456,14479,33783,2,1,3,1,9652,4826,10630,7908,2.144692,0.188549,2605,0.094274,0.094274,2.653776,11.097561,5.54878,6.869868,22.195122,11.097561,35.852783,0.571412,0.388183,0.57769,0.929289,0.040405,1,0.750052,0.962591,0.556079,0.5,0.57769,0.973167,1,0.33331,0.54617,0.580921,0.406902,0.676979,0.413818,0.970943,1.165354,1800,1800,1800,1800,6.05,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.712,"qsts"
"nusmv.tcas^3.B-f2",9731,298,10029,27874,65038,2,1,3,1,18582,9291,20304,15177,2.181388,0.151898,4865.5,0.075949,0.075949,2.77934,14.208054,7.104027,7.473626,28.416107,14.208054,40.784092,0.57142,0.39603,0.576393,0.943036,0.03255,1,0.750027,0.96353,0.555372,0.5,0.576393,0.971916,1,0.333321,0.544486,0.578385,0.40998,0.801529,0.417694,0.972405,1.385804,1800,1800,1800,1800,3.04,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.264,"ghostq.plain"
"nusmv.tcas^6.B-f4",21517,582,22099,62380,145552,2,1,3,1,41586,20793,45414,33901,2.17403,0.159282,10758.5,0.079641,0.079641,2.822752,17.072165,8.536082,7.674555,34.14433,17.072165,43.45708,0.571425,0.394443,0.576658,0.940268,0.034132,1,0.750012,0.956938,0.551825,0.5,0.576658,0.965701,1,0.333328,0.543459,0.577664,0.408348,0.939493,0.418293,0.966879,1.626366,1800,1800,1800,1800,9.4,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.376,"depqbf.v1"
"p10-10.pddl_planlen=10",1970,10,1980,66010,139550,2,1,3,680,61950,3380,63730,2070,2.106196,0.007878,985,0.004696,0.003181,4.464646,52,31,10.015152,104,62,444.243655,0.936654,0.061125,0.938646,0.998393,0.001505,1.47619,0.067631,1.001331,0.939896,0.596154,0.938646,1.003461,1.47619,0.051204,0.031359,0.87757,0.119204,0.513428,0.119369,0.973652,0.585057,0.95,1800,3.69,6.01,12.91,1.91,1800,31.87,1800,1800,"TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE",1.532,"rareqs"
"p10-10.pddl_planlen=6",1210,10,1220,39506,83310,2,1,3,440,37130,1936,38230,1266,2.095631,0.013163,605,0.007847,0.005316,4.229508,52,31,9.303279,104,62,402.479339,0.938063,0.058216,0.941418,0.997313,0.002521,1.47619,0.066027,1.001971,0.943274,0.596154,0.941418,1.005555,1.47619,0.049005,0.032046,0.881734,0.11273,0.533917,0.113031,0.953187,0.605531,1800,1800,1800,1800,43.98,1800,1800,234.93,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",1.288,"depqbf.v1"
"p20-1.pddl_planlen=24",2584,20,2604,10058,22374,2,1,3,1596,6461,2001,8561,3087,2.210579,0.013919,1292,0.007954,0.005965,2.077957,7,4,5.06106,14,8,51.087074,0.758157,0.238268,0.760232,0.996463,0.002682,1.333333,0.318988,1.001434,0.761322,0.571429,0.760232,1.004175,1.333333,0.198946,0.30692,0.662302,0.33618,0.400348,0.336009,0.995505,0.60448,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.52,"xb.bid.qsts"
"p20-1.pddl_planlen=26",2794,20,2814,10896,24254,2,1,3,1722,7001,2173,9269,3339,2.213106,0.012849,1397,0.007342,0.005507,2.085643,7,4,5.083511,14,8,51.351825,0.758019,0.238682,0.759932,0.996736,0.002474,1.333333,0.319228,1.001345,0.760954,0.571429,0.759932,1.003871,1.333333,0.199431,0.306443,0.662028,0.336584,0.398904,0.336417,0.995893,0.602548,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.532,"xb.bid.qsts"
"p20-1.pddl_planlen=32",3424,20,3444,13410,29894,2,1,3,2100,8621,2689,11393,4095,2.218792,0.01044,1712,0.005966,0.004474,2.103078,7,4,5.134437,14,8,51.951227,0.757711,0.239613,0.759259,0.997351,0.002007,1.333333,0.319765,1.001131,0.760118,0.571429,0.759259,1.003177,1.333333,0.200522,0.305369,0.661414,0.337482,0.395665,0.337331,0.99674,0.598211,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.7,"xb.bid.qsts"
"p20-20.pddl_planlen=23",13480,20,13500,2074673,4221460,2,1,3,2920,2042230,29523,2054810,13943,2.033776,0.000983,6740,0.000588,0.000395,5.762963,102,61,12.976296,204,122,1602.118694,0.98157,0.018141,0.981851,0.999802,0.000194,1.487805,0.018776,1.001,0.982832,0.598039,0.981851,1.001285,1.487805,0.01423,0.006721,0.960348,0.039158,0.250569,0.039136,0.987534,0.260915,1800,1800,564.52,61.41,1800,171.79,1800,1800,1800,1800,"FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",20.844,"depqbf.v1"
"p20-5.pddl_planlen=17",3565,20,3585,103487,219310,2,1,3,1375,96445,5667,99605,3917,2.113985,0.005218,1782.5,0.003092,0.002126,4.195258,27,16,9.559275,54,32,331.538569,0.931421,0.06712,0.932715,0.998923,0.001003,1.454545,0.073628,1.003134,0.935638,0.592593,0.932715,1.004527,1.454545,0.054761,0.03785,0.86752,0.130736,0.304894,0.130551,0.98683,0.351455,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.612,"xb.bid.qsts"
"p20-5.pddl_planlen=32",6640,20,6660,195002,413710,2,1,3,2500,181645,10857,187505,7307,2.118799,0.002769,3320,0.001641,0.001128,4.296547,27,16,9.864114,54,32,342.798946,0.930833,0.068393,0.931517,0.999429,0.000532,1.454545,0.074306,1.001703,0.933104,0.592593,0.931517,1.002439,1.454545,0.055676,0.037471,0.8658,0.133293,0.299307,0.133187,0.993241,0.345701,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",2.768,"xb.bid.qsts"
"p5-5.pddl_planlen=5",385,5,390,3080,7000,2,1,3,190,2425,465,2765,410,2.228896,0.043831,192.5,0.025974,0.017857,3.064103,27,16,6.833333,54,32,118.974026,0.829286,0.159286,0.837582,0.990525,0.007857,1.454545,0.205857,0.993451,0.832096,0.592593,0.837582,1.003389,1.454545,0.150974,0.133117,0.735746,0.251615,0.850768,0.255222,0.95217,1.156334,0.02,0.22,0.23,0.31,0.58,0.29,1800,7.93,0.14,0.13,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.48,"aqua.f3v"
"p5-5.pddl_planlen=6",455,5,460,3706,8455,2,1,3,220,2915,571,3315,486,2.245008,0.036427,227.5,0.021587,0.014841,3.163043,27,16,7.119565,54,32,126.923077,0.827912,0.162626,0.834736,0.992143,0.006505,1.454545,0.207857,0.994847,0.830434,0.592593,0.834736,1.003046,1.454545,0.154074,0.131139,0.732871,0.25687,0.825449,0.2598,0.961597,1.126322,0.03,0.28,0.29,0.31,0.68,0.25,1800,11.58,0.45,0.43,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.464,"aqua.f3v"
"par16-1-50",5255,1015,6270,13532,33044,2,1,3,76,11211,2245,11944,8015,1.755247,0.686669,2627.5,0.326338,0.360331,2.158214,9.15468,4.350739,4.054545,18.30936,8.701478,12.181541,0.590485,0.275875,0.616201,0.750103,0.147561,0.90566,0.693522,0.857635,0.528475,0.475248,0.616201,0.894984,0.90566,0.165903,0.5923,0.632874,0.285855,0.869962,0.327464,0.778631,1.374622,107.42,1800,117.97,11.91,17.03,22.68,1800,1800,1800,1800,"TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.6,"hiqqer1"
"par8-1-c-50",378,64,442,1077,2661,2,1,3,0,852,225,932,601,1.762303,0.708449,189,0.354689,0.35376,2.436652,11.921875,5.96875,4.585973,23.84375,11.9375,14.399471,0.595265,0.26118,0.633825,0.75947,0.143179,1.002625,0.679924,0.83403,0.528629,0.500655,0.633825,0.888057,1.002625,0.208914,0.558032,0.636478,0.264857,0.943788,0.311852,0.728585,1.48283,0.09,0.58,0.59,0.21,0.24,0.33,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.32,"qsts"
"par8-4-50",1808,350,2158,4683,11434,2,1,3,43,3855,785,4134,2769,1.752936,0.688661,904,0.329276,0.359385,2.170065,9.214286,4.405714,4.075533,18.428571,8.811429,10.706305,0.590432,0.274707,0.617371,0.750704,0.147193,0.916221,0.693675,0.856929,0.529044,0.47814,0.617371,0.896028,0.916221,0.167628,0.591288,0.632577,0.284771,0.867017,0.326585,0.775049,1.370611,21.43,28.27,28.38,1.81,2.3,7.28,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.556,"qsts"
"pipesnotankage14_10",5112,3,5115,1038748,3604847,4,3,7,0,1013314,25434,1017148,4650,3.418968,0.051409,1278,0.023211,0.028198,298.09912,17800.333333,8036.666667,1488.43304,77682,36666.666667,674236.095657,0.57702,0.416291,0.577449,0.985918,0.008125,0.82312,0.733041,0.985764,0.569229,0.45149,0.577449,0.986497,0.82312,0.024485,0.004477,0.523311,0.470078,13.135676,0.476759,0.98613,25.101108,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",12.372,"AIGSolve"
"pipesnotankage18_7",1761,44,1862,6501,20394,2,1,3,1,3200,2135,4113,3257,2.216941,0.310915,533.904762,0.156287,0.154449,3.434326,16,8.091584,11.66,68,36,91.935868,0.518251,0.394443,0.525577,0.890033,0.054705,1,0.929566,0.930607,0.484921,0.5,0.525577,0.935941,1,0.29556,0.640232,0.518893,0.424723,0.905872,0.476149,0.95504,1.765813,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"AIGSolve"
"pipesnotankage18_8",1761,44,1862,6501,20394,2,1,3,1,3200,2135,4113,3257,2.216941,0.310915,533.904762,0.156287,0.154449,3.434326,16,8.091584,11.66,68,36,91.935868,0.518251,0.394443,0.525577,0.890033,0.054705,1,0.929566,0.930607,0.484921,0.5,0.525577,0.935941,1,0.29556,0.640232,0.518893,0.424723,0.905872,0.476149,0.95504,1.765813,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,"AIGSolve"
"qshifter_3",8,11,19,128,640,1,1,2,0,0,128,16,16,1,4,8,2,2,16.842105,46.545455,23.272727,20.210526,46.545455,23.272727,128,0.5,0.1,0.5,0.2,0.4,1,1,0.475,0.2375,0.5,0.5,0.475,1,1,0.125,0.5,0.395833,0.575758,0.5,0.791667,1.151515,0,0.01,0,0.02,0.08,0.03,0.05,0.04,0,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.256,"AIGSolve"
"qshifter_4",16,20,36,512,3072,1,1,2,0,0,512,32,32,1,5,16,2.5,2.5,42.666667,128,64,49.777778,128,64,512,0.5,0.083333,0.5,0.166667,0.416667,1,1,0.375,0.1875,0.5,0.5,0.375,1,1,0.0625,0.5,0.321429,0.642857,0.5,0.642857,1.285714,0.01,0.01,0.01,0.02,0.19,0.03,0.1,0.04,0.01,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.264,"qesto"
"qshifter_5",32,37,69,2048,14336,1,1,2,0,0,2048,64,64,1,6,32,3,3,103.884058,332.108108,166.054054,118.724638,332.108108,166.054054,2048,0.5,0.071429,0.5,0.142857,0.428571,1,1,0.308036,0.154018,0.5,0.5,0.308036,1,1,0.03125,0.5,0.269531,0.699324,0.5,0.539063,1.398649,0.1,0.03,0.03,0.1,1.07,0.04,0.71,0.06,0.06,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.392,"newJointClass"
"qshifter_6",64,70,134,8192,65536,1,1,2,0,0,8192,128,128,1,7,64,3.5,3.5,244.537313,819.2,409.6,275.104478,819.2,409.6,8192,0.5,0.0625,0.5,0.125,0.4375,1,1,0.261719,0.130859,0.5,0.5,0.261719,1,1,0.015625,0.5,0.232639,0.744444,0.5,0.465278,1.488889,1.53,0.15,0.15,0.21,11.92,0.09,6.05,0.18,0.8,0.03,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.82,"newJointClass"
"qshifter_7",128,135,263,32768,294912,1,1,2,0,0,32768,256,256,1,8,128,4,4,560.669202,1941.807407,970.903704,622.965779,1941.807407,970.903704,32768,0.5,0.055556,0.5,0.111111,0.444444,1,1,0.228299,0.114149,0.5,0.5,0.228299,1,1,0.007813,0.5,0.205469,0.779259,0.5,0.410938,1.558519,25.65,0.89,0.87,1.12,1800,0.46,1800,0.9,13.23,0.19,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE",1.196,"newJointClass"
"qshifter_8",256,264,520,131072,1310720,1,1,2,0,0,131072,512,512,1,9,256,4.5,4.5,1260.307692,4468.363636,2234.181818,1386.338462,4468.363636,2234.181818,131072,0.5,0.05,0.5,0.1,0.45,1,1,0.203125,0.101563,0.5,0.5,0.203125,1,1,0.003906,0.5,0.184659,0.805785,0.5,0.369318,1.61157,1800,14.84,11.05,12.12,1800,5.7,1800,11.04,226.95,1.4,"FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE",2.74,"newJointClass"
"query01_ntrivil_1344",195,8,203,344,840,2,1,3,1,260,83,223,294,2.116279,0.325581,97.5,0.162791,0.162791,2.37931,14,7,6.034483,28,14,7.851282,0.425,0.508333,0.413462,0.843137,0.066667,1,1.352941,0.902222,0.373034,0.5,0.413462,0.877728,1,0.241279,0.854651,0.404183,0.563551,1.382296,0.607533,0.945846,3.419976,0.01,0.27,0.28,0.41,0.12,0.06,5.32,0.34,7.31,7.41,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.34,"aqua.f3v"
"query03_query25_1344",2073,16,2089,8077,22257,2,1,3,1,7092,984,6577,7425,2.591185,0.164417,1036.5,0.082209,0.082209,5.325036,83,41.5,13.37482,166,83,63.863,0.500202,0.469965,0.500215,0.940357,0.029833,1,0.999192,0.947591,0.473999,0.5,0.500215,0.947615,1,0.121827,0.919277,0.500241,0.479679,3.101347,0.499746,0.959821,6.1997,1800,1800,1800,1800,110.68,1800,169.67,84.3,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE",0.536,"rareqs"
"query11_query21_1344",717,16,733,1672,4344,2,1,3,1,1348,323,1119,1474,2.291866,0.30622,358.5,0.15311,0.15311,3.431105,32,16,8.3397,64,32,18.804742,0.421041,0.520028,0.410491,0.860033,0.058932,1,1.375068,0.901821,0.370189,0.5,0.410491,0.879225,1,0.193182,0.881579,0.397853,0.564026,2.310481,0.613606,0.93669,5.807378,2.14,3.51,4,7.72,6.86,1.81,13.21,32.72,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.364,"qestos"
"query21_ntrivil_1344",713,16,729,1578,3951,2,1,3,1,1248,329,985,1370,2.148923,0.35488,356.5,0.192649,0.162231,3.113855,35,19,7.857339,70,38,15.248247,0.425462,0.497596,0.42023,0.84771,0.064794,1.1875,1.350387,0.877524,0.368762,0.542857,0.42023,0.866733,1.1875,0.208492,0.868188,0.405007,0.543772,2.423185,0.601857,0.913913,5.983073,0.07,1.04,6.25,0.91,0.44,0.36,22.82,5.8,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.404,"aqua.s3o"
"query26_query34_1344",603,8,611,1748,4704,2,1,3,1,1478,269,1492,1531,2.572082,0.118993,301.5,0.059497,0.059497,3.749591,26,13,9.638298,52,26,26.220564,0.512968,0.464923,0.513568,0.9569,0.022109,1,0.949441,0.968463,0.497371,0.5,0.513568,0.969595,1,0.15389,0.875858,0.515069,0.474009,1.308136,0.484396,0.977478,2.539728,0.21,1.4,3.56,3.61,3.99,1.19,195.62,122.85,123.65,123.97,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.44,"depqbf.v1"
"query31_reachqu_1344n",872,71,943,2109,5687,1,1,2,1,1674,434,1557,1775,2.218587,0.477952,872,0.259839,0.218113,3.172853,14.197183,7.71831,5.764581,14.197183,7.71831,23.509174,0.473888,0.429752,0.477666,0.829314,0.080886,1.191304,1.110204,0.889744,0.425001,0.543651,0.477666,0.896838,1.191304,0.205785,0.841631,0.475593,0.509935,0.589386,0.522334,0.972404,1.239265,505.46,8.27,22.7,1800,1800,1800,1800,1800,1800,1800,"TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.444,"newJointClass"
"query42_query06_1344n",8134,174,8308,49562,141196,1,1,2,1,45486,4075,46066,46115,2.420362,0.428514,8134,0.217102,0.211412,7.430067,122.057471,61.83908,13.564998,122.057471,61.83908,64.795918,0.562813,0.36098,0.57511,0.868147,0.074209,1.026914,0.776788,0.867759,0.499057,0.506639,0.57511,0.886718,1.026914,0.08222,0.930451,0.568462,0.398687,1.915706,0.42489,0.923873,3.369984,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.488,"rareqs"
"query44_query26_1344n",4045,168,4213,14392,39176,1,1,2,1,12384,2007,11304,13033,2.275153,0.446915,4045,0.223457,0.223457,4.513411,38.285714,19.142857,8.26347,38.285714,19.142857,78.153276,0.514626,0.403283,0.517499,0.840484,0.082091,1,0.943158,0.870532,0.4505,0.5,0.517499,0.875392,1,0.139452,0.905573,0.515934,0.457597,1.121369,0.482501,0.945319,2.173472,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.58,"xb.bid.qsts"
"query48_query15_1344",399,16,415,4143,8667,2,1,3,1,4060,82,4113,4073,1.954864,0.137099,199.5,0.015448,0.121651,10.163855,35.5,4,30.279518,71,8,47.24812,0.513326,0.479289,0.487097,0.886716,0.058152,0.126984,0.948078,0.971936,0.473427,0.112676,0.487097,0.922274,0.126984,0.019792,0.983104,0.395894,0.62193,1.256911,0.632494,1.029506,3.174863,0.04,0.48,0.51,0.61,0.87,0.11,1.33,0.66,0.21,0.19,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.536,"depqbf.v1"
