"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","BINARYp","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","clasp1","clasp2","cryptominisat2011","ebglucose","ebminisat","glucose2","glueminisat","lingeling","lrglshr","marchrw","minisatpsm","mphaseSAT","mphaseSATm","mxc09","picosat","precosat","qutersat","rcl","restartsat","sapperlot","sol","spear.hw","spear.sw","clasp1_success","clasp2_success","cryptominisat2011_success","ebglucose_success","ebminisat_success","glucose2_success","glueminisat_success","lingeling_success","lrglshr_success","marchrw_success","minisatpsm_success","mphaseSAT_success","mphaseSATm_success","mxc09_success","picosat_success","precosat_success","qutersat_success","rcl_success","restartsat_success","sapperlot_success","sol_success","spear.hw_success","spear.sw_success","Pre","Basic","KLB","CG","Class"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1805176884-064.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3143,0.6788,0.1429,1.0072,0.1,0,0.1,0.1,0,0,0,0.1,0.0333,0.0928,0.1064,3.7952,0.0342,0.0234,0,0.1062,2.0641,0.0066,0.1534,0.0047,0.0088,2.9872,0.0663,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,20.03,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3092,0.6819,0.1429,0.9933,0.1,0,0.1,0.1,0,0,0,0.1,0.0352,0.0912,0.1071,3.8251,0.0309,0.0239,0,0.1276,2.0075,0.0063,0.1715,0.003,0.0091,3.0546,0.0628,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,442.66,1200,3.48,3.47,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.13,"gnoveltyp2"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1960545292-083.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3145,0.6809,0.1429,1.0092,0.1,0,0.1,0.1,0,0,0,0.1,0.0457,0.091,0.1133,3.8423,0.033,0.0281,0.0016,0.1326,2.126,0.0065,0.1608,0.0043,0.0091,3.0031,0.065,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,20.15,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S2045410966-069.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3126,0.6848,0.1429,1.0054,0.1,0,0.1,0.1,0,0,0,0.1,0.0385,0.0888,0.1103,3.8423,0.0331,0.0241,0.0016,0.1094,2.096,0.0061,0.1754,0.0027,0.008,3.0112,0.0613,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,4.05,4.04,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.07,"eagleup"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3076,0.686,0.1429,0.9905,0.1,0,0.1,0.1,0,0,0,0.1,0.0314,0.0934,0.1088,3.6679,0.0328,0.0211,0,0.0806,2.0484,0.0057,0.1531,0.0039,0.0077,2.9486,0.057,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,4.07,4.08,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.18,"tnm"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3147,0.6772,0.1429,1.0081,0.1,0,0.1,0.1,0,0,0,0.1,0.0406,0.0912,0.1087,3.7102,0.0381,0.0285,0.0033,0.1361,2.2174,0.006,0.1732,0.0037,0.0083,3.0494,0.0604,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,20.04,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3117,0.6823,0.1429,1.0009,0.1,0,0.1,0.1,0,0,0,0.1,0.0339,0.0934,0.1106,3.716,0.0324,0.0259,0,0.0952,2.037,0.0063,0.1632,0.0039,0.0085,3.0335,0.0634,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,0,0,20.13,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3128,0.6782,0.1429,1.0026,0.1,0,0.1,0.1,0,0,0,0.1,0.0304,0.0937,0.1085,3.7283,0.0351,0.0272,0,0.1201,2.1326,0.0059,0.1503,0.004,0.0082,2.7981,0.0594,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,3.81,3.78,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,20.21,"eagleup"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S560963242-048.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3129,0.6746,0.1429,1.0009,0.1,0,0.1,0.1,0,0,0,0.1,0.0387,0.0909,0.109,3.7508,0.0288,0.023,0.0016,0.0989,1.963,0.0059,0.1767,0.0035,0.0083,3.0215,0.0594,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.08,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S635440951-015.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3141,0.6818,0.1429,1.0086,0.1,0,0.1,0.1,0,0,0,0.1,0.0392,0.0926,0.1077,3.7829,0.0351,0.029,0.0016,0.1168,2.1405,0.0063,0.1722,0.0035,0.009,3.0903,0.0628,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0,20.06,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3138,0.6822,0.1429,1.0074,0.1,0,0.1,0.1,0,0,0,0.1,0.0412,0.0902,0.1093,3.8771,0.0317,0.0224,0,0.1065,1.9755,0.0063,0.1367,0.0047,0.0085,2.8184,0.0634,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1.38,1.26,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0,0,0.01,20.17,"gnoveltyp2"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3123,0.677,0.1429,1.0002,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0348,0.0787,0.0956,3.7601,0.0314,0.0241,0,0.1072,2.0315,0.0056,0.1583,0.0035,0.0079,3.0013,0.0639,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,8.85,9.16,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,20.14,"eagleup"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1254315629-032.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3126,0.6894,0.1429,1.0078,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0442,0.0772,0.0965,3.7471,0.0291,0.0254,0,0.1031,1.9958,0.0057,0.1529,0.0037,0.0076,2.9475,0.0647,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1.97,1.65,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0.01,0,20.04,"newJointClass"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3152,0.6743,0.1429,1.0077,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0363,0.0781,0.0955,3.7743,0.0314,0.0234,0,0.1033,2.0472,0.0057,0.16,0.0038,0.0077,2.9809,0.0646,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0.01,0,20.22,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3165,0.6757,0.1429,1.0126,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0377,0.0803,0.1006,3.8491,0.0278,0.0231,0.0015,0.0988,1.9184,0.0058,0.141,0.0041,0.0074,3.0137,0.0664,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1.83,1.75,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,20.04,"sattime"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1623694027-006.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3128,0.6784,0.1429,1.0023,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.036,0.0801,0.0958,3.7462,0.0342,0.0306,0.0016,0.1465,2.116,0.006,0.143,0.0041,0.0084,2.9971,0.0683,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,14.34,15.2,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,20.06,"sattime"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3111,0.6916,0.1429,1.0038,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.032,0.0787,0.0942,3.8599,0.0312,0.0229,0.0016,0.0909,2.0512,0.0054,0.1439,0.0032,0.007,2.9078,0.0612,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,20.05,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3114,0.683,0.1429,1.0001,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0352,0.0808,0.0931,3.7775,0.0334,0.025,0,0.1018,2.1127,0.0054,0.1453,0.0031,0.0069,2.8976,0.0617,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,2.1,1.86,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.07,"gnoveltyp2"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3111,0.6751,0.1429,0.9955,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0354,0.0813,0.094,3.8221,0.0341,0.0255,0,0.1178,2.167,0.0053,0.1699,0.0031,0.0076,2.9831,0.0601,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,10.19,12.17,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0.01,0,20.13,"gnoveltyp2"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1801179747-047.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3137,0.6867,0.1429,1.0096,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0364,0.0802,0.0938,3.9053,0.031,0.0236,0,0.1129,2.0586,0.0055,0.1449,0.0035,0.007,2.9856,0.0633,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,63.53,61.15,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.23,"gnoveltyp2"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3103,0.6864,0.1429,0.9991,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0357,0.082,0.0976,3.8576,0.0354,0.0234,0.0016,0.1176,2.06,0.0056,0.137,0.0035,0.0074,2.8811,0.0635,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.14,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1901567697-013.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3119,0.6878,0.1429,1.0046,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0395,0.0801,0.0973,3.9096,0.029,0.0218,0,0.1129,1.9602,0.0054,0.1479,0.0038,0.0073,2.9907,0.0615,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.17,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3112,0.6801,0.1429,0.9986,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0355,0.0799,0.0942,3.8056,0.0316,0.0287,0,0.1461,2.0615,0.0052,0.1675,0.0035,0.007,2.9285,0.0594,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,7.29,7.38,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.19,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3157,0.6797,0.1429,1.0122,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.037,0.0806,0.0972,3.7363,0.0343,0.0252,0,0.1037,2.1262,0.0056,0.1445,0.0037,0.0074,2.9426,0.0636,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.21,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3156,0.6822,0.1429,1.0129,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0355,0.0792,0.0942,3.7667,0.0298,0.0226,0,0.1006,2.0348,0.0058,0.1479,0.0034,0.0074,2.9429,0.0663,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0.01,0,20.22,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S199880667-010.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3114,0.6748,0.1429,0.9963,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0297,0.0824,0.0934,3.6726,0.029,0.0212,0,0.0832,1.9547,0.0051,0.1661,0.0035,0.0076,3.036,0.0587,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.02,0,0,20.17,"sparrow"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf",80,7120,80,7120,0,0,0.0112,0.3157,0.6805,0.1429,1.0126,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0382,0.0815,0.0962,3.719,0.0323,0.0247,0.0015,0.1171,2.0253,0.0058,0.1537,0.0037,0.0087,3.0583,0.0664,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,12.25,10.77,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0,0.01,20.19,"mphaseSAT64"
"SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S474185167-033.SATISFIABLE.cnf",80,7120,80,7120,0,0,0.0112,0.3129,0.6799,0.1429,1.004,0.0875,0,0.0875,0.0875,0,0,0,0.0875,0.0415,0.0781,0.0958,3.8445,0.0304,0.0268,0,0.1059,2.0649,0.0055,0.1545,0.0032,0.0074,3.0116,0.0629,0.0111,0,0.0111,0.0111,0.0079,0.2428,0.0027,0.0167,2.9712,0.106,0.2433,0.0488,0.2857,2.2567,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,5.61,5.47,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.01,0.01,0,20.23,"tnm"
