"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","Pre.featuretime","vars.clauses.ratio","POSNEG.RATIO.CLAUSE.mean","POSNEG.RATIO.CLAUSE.coeff.variation","POSNEG.RATIO.CLAUSE.entropy","VCG.CLAUSE.mean","VCG.CLAUSE.coeff.variation","VCG.CLAUSE.min","VCG.CLAUSE.max","VCG.CLAUSE.entropy","BINARY.","TRINARY.","Basic.featuretime","VCG.VAR.mean","VCG.VAR.coeff.variation","VCG.VAR.min","VCG.VAR.max","VCG.VAR.entropy","POSNEG.RATIO.VAR.mean","POSNEG.RATIO.VAR.stdev","POSNEG.RATIO.VAR.min","POSNEG.RATIO.VAR.max","POSNEG.RATIO.VAR.entropy","HORNY.VAR.mean","HORNY.VAR.coeff.variation","HORNY.VAR.min","HORNY.VAR.max","HORNY.VAR.entropy","horn.clauses.fraction","VG.mean","VG.coeff.variation","VG.min","VG.max","KLB.featuretime","CG.mean","CG.coeff.variation","CG.min","CG.max","CG.entropy","cluster.coeff.mean","cluster.coeff.coeff.variation","cluster.coeff.min","cluster.coeff.max","cluster.coeff.entropy","CG.featuretime","ADS.cryptominisat","ADS.cryptominisat.autotune","ADS.dccaSatToRiss","ADS.glucose.adapt","ADS.glucose.community.switching","BreakIDGlucose2","CCAglucose2015","GlueMiniSat_2.2.10","GlueMiniSat_2.2.10.5","Nigma.1.2.86","glucose.default","glueminisat.Actmini","multi.sat.g2_0","multi.sat.g2_2","ratselfax_cnf_215_final","riss_505_1","riss_505_2","satUZK.seq","ADS.cryptominisat_success","ADS.cryptominisat.autotune_success","ADS.dccaSatToRiss_success","ADS.glucose.adapt_success","ADS.glucose.community.switching_success","BreakIDGlucose2_success","CCAglucose2015_success","GlueMiniSat_2.2.10_success","GlueMiniSat_2.2.10.5_success","Nigma.1.2.86_success","glucose.default_success","glueminisat.Actmini_success","multi.sat.g2_0_success","multi.sat.g2_2_success","ratselfax_cnf_215_final_success","riss_505_1_success","riss_505_2_success","satUZK.seq_success","Class"
"manthey_DimacsSorterHalf_37_9.cnf",8680,31088,5466,28360,0.587999,0.096192,0.06,0.192736,0.313263,1.161475,1.391238,0.000488,0.537276,0.000366,0.008782,1.049255,0.615374,0.876023,0,0.000488,0.709968,0.000282,0.007087,2.378548,0.215023,0.181824,0,0.851852,2.8917,0.000319,0.891213,3.5e-05,0.004584,2.408442,0.772567,0.000404,0.702429,0.000212,0.00536,0.04,0.000684,1.473468,0.000176,0.047109,3.399514,0.178732,0.508833,0.001496,0.666667,3.382188,0.6,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,24.6624,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","or.tools"
"manthey_DimacsSorter_28_0.cnf",3986,13057,2202,11015,0.810173,0.185384,0.02,0.199909,0.285242,1.177399,1.406216,0.00123,0.423202,0.000908,0.010899,1.137487,0.571675,0.844757,0,0.00123,0.617718,0.000635,0.021153,2.501441,0.192188,0.155908,0,0.714286,2.919337,0.000774,0.731576,9.1e-05,0.014798,2.237743,0.744439,0.001044,0.559479,0.000454,0.014616,0,0.001798,1.125564,0.000454,0.038493,3.453196,0.176462,0.484222,0.004717,0.571429,3.410869,0.2,19.0545,18.883,285.105,2.9741,12.6529,0.969291,185.326,7.72396,7.76494,30.9615,3.06994,2.60934,17.2908,0.233045,54.6536,41.2734,9.66632,0.811148,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_28_3.cnf",3553,11381,1942,9521,0.829557,0.195358,0.02,0.20397,0.271143,1.189442,1.389968,0.001402,0.41208,0.00103,0.010299,1.157552,0.560655,0.835837,0,0.001402,0.553157,0.000735,0.019851,2.492611,0.184796,0.146759,0,0.714286,2.88461,0.000875,0.657889,0.000105,0.014494,2.169176,0.738998,0.001203,0.49323,0.00063,0.012919,0,0.001974,0.965903,0.000525,0.033295,3.42631,0.176955,0.47126,0.006389,0.571429,3.401909,0.14,55.441,26.7936,321.704,32.5725,21.0178,62.3097,562.534,47.2143,44.444,373.87,57.8093,63.7393,55.47,65.1179,339.072,157.251,80.337,112.304,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_28_4.cnf",3666,11883,2050,10053,0.788293,0.182035,0.02,0.203919,0.274785,1.201613,1.379818,0.001318,0.414203,0.000976,0.012195,1.134422,0.57167,0.844922,0,0.001318,0.546897,0.000696,0.01691,2.471485,0.193268,0.156415,0,0.741935,2.918004,0.000831,0.66397,9.9e-05,0.012534,2.257625,0.744255,0.001119,0.493636,0.000597,0.010743,0,0.001793,0.961321,0.000497,0.041082,3.380219,0.181581,0.467485,0.004878,0.571429,3.385406,0.14,137.615,66.2244,416.431,124.081,279.895,136.569,626.699,103.672,117.376,10.6783,128.673,130.297,170.213,197.925,136.918,54.782,191.363,441.023,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_28_7.cnf",3507,11386,1934,9560,0.81334,0.191004,0.02,0.202301,0.284172,1.179535,1.393071,0.001399,0.417357,0.001034,0.012927,1.139413,0.56977,0.842573,0,0.001399,0.552909,0.000732,0.018828,2.505238,0.191081,0.157514,0,0.741935,2.916124,0.000881,0.676889,0.000105,0.013912,2.239215,0.744351,0.001195,0.503242,0.000523,0.012134,0,0.001907,0.978915,0.000523,0.04341,3.385023,0.180561,0.462953,0.004831,0.571429,3.391863,0.14,25.6106,62.0915,302.226,44.6076,15.2847,35.6077,355.585,15.4772,15.6175,353.688,28.3764,17.1899,62.5218,59.5274,490.445,20.4816,32.2883,46.2602,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_29_8.cnf",4495,14793,2710,13217,0.658672,0.11924,0.02,0.205039,0.283585,1.173984,1.364035,0.000998,0.454562,0.000738,0.008856,1.101397,0.567148,0.853219,0,0.000998,0.520981,0.000605,0.008323,2.260785,0.196666,0.163851,0,0.6875,2.798386,0.000628,0.666413,7.6e-05,0.005977,2.27877,0.741015,0.000819,0.513339,0.000378,0.006053,0.02,0.001308,0.935928,0.000378,0.031929,3.325868,0.185896,0.478731,0.004751,0.571429,3.437,0.18,1487.37,1051.11,3600,3600,402.865,91.8314,3600,34.5644,36.6158,3600,3600,956.967,992.907,2896.09,3600,66.2951,2508.84,3600,"TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","or.tools"
"manthey_DimacsSorter_30_1.cnf",3606,11560,1927,9110,0.871303,0.268935,0.02,0.211526,0.275249,1.188824,1.313429,0.001359,0.360966,0.001038,0.010379,1.061518,0.579583,0.862349,0,0.001359,0.503409,0.000659,0.015587,2.236145,0.185093,0.146522,0,0.692308,2.68081,0.00091,0.592313,0.00011,0.012075,2.198377,0.760044,0.001151,0.454095,0.000439,0.009989,0,0.001746,0.900645,0.000549,0.031065,3.197473,0.183038,0.448088,0.007092,0.549451,3.294177,0.1,59.322,70.1967,332.578,49.3234,56.2902,48.61,540.871,58.7209,58.8632,351.716,51.7349,55.5,26.3307,66.6906,479.417,121.831,53.7371,103.272,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_30_4.cnf",3723,11743,1979,9246,0.881253,0.270063,0.02,0.214039,0.254367,1.214837,1.304859,0.001332,0.359674,0.001011,0.008085,1.077855,0.571382,0.856911,0,0.001332,0.503092,0.000649,0.018386,2.260713,0.175184,0.133812,0,0.666667,2.686176,0.000886,0.602541,0.000108,0.015574,2.154642,0.756543,0.001127,0.436013,0.000433,0.011356,0,0.001767,0.914591,0.000541,0.023037,3.212965,0.179594,0.45119,0.00939,0.549451,3.286831,0.1,74.9574,76.9187,337.572,47.9999,104.733,83.1044,568.219,108.15,99.9377,88.3838,77.4552,107.655,100.442,103.143,491.356,58.2817,102.432,121.145,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_30_5.cnf",3843,12306,2058,9733,0.867347,0.264358,0.02,0.211446,0.266626,1.208071,1.320721,0.001275,0.366959,0.000972,0.007775,1.067871,0.582349,0.86068,0,0.001275,0.542077,0.000616,0.020343,2.281046,0.18356,0.139932,0,0.666667,2.702103,0.000855,0.628797,0.000103,0.016028,2.200833,0.762355,0.001078,0.464782,0.000411,0.012535,0,0.001727,1.052442,0.000514,0.021987,3.213473,0.180381,0.455366,0.009389,0.549451,3.289731,0.12,87.0751,63.1853,376.718,79.6083,93.5342,76.3815,572.601,59.0891,61.5098,122.382,86.4339,73.3837,61.8535,84.3937,719.645,80.4126,84.8607,318.746,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_30_6.cnf",3638,11677,1941,9247,0.874292,0.262788,0.02,0.209906,0.27889,1.182986,1.319897,0.001349,0.360819,0.00103,0.010304,1.058068,0.579756,0.862766,0,0.001349,0.531885,0.000649,0.019358,2.260124,0.185982,0.145222,0,0.692308,2.724668,0.000906,0.620588,0.000108,0.014491,2.200479,0.761004,0.001142,0.469448,0.000433,0.011896,0,0.001775,1.000933,0.000541,0.031037,3.201174,0.181436,0.448304,0.006969,0.527778,3.286696,0.12,81.7194,108.457,359.14,83.1401,103.538,82.8536,582.043,96.064,100.256,400.07,92.7161,90.3889,118.709,71.4096,262.192,34.4811,112.556,293.465,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_31_0.cnf",4358,14320,2617,12780,0.665266,0.120501,0.02,0.204773,0.278585,1.18064,1.358844,0.001032,0.443115,0.000764,0.011464,1.107252,0.563146,0.852269,0,0.001032,0.541028,0.000626,0.010642,2.278135,0.192561,0.159519,0,0.777778,2.839683,0.000649,0.681379,7.8e-05,0.007355,2.304105,0.738341,0.000847,0.529131,0.000469,0.008451,0,0.001383,0.978377,0.000391,0.044523,3.356085,0.184473,0.488948,0.003546,0.666667,3.439442,0.2,87.8085,101.05,311.636,211.433,5.90382,25.8561,202.551,124.481,127.865,62.132,16.0201,5.92831,2.92436,109.396,193.098,16.9007,40.949,3.15599,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_31_4.cnf",3903,12581,2357,11222,0.655919,0.121101,0.02,0.210034,0.267506,1.190441,1.338041,0.001153,0.447781,0.000849,0.008485,1.113142,0.555427,0.850027,0,0.001153,0.468834,0.000713,0.008822,2.256694,0.192896,0.154446,0,0.666667,2.813524,0.000719,0.588262,8.9e-05,0.00597,2.283893,0.733737,0.000943,0.45601,0.000535,0.006862,0,0.001498,0.83803,0.000446,0.02709,3.297686,0.187965,0.477268,0.006579,0.666667,3.434258,0.14,18.9108,19.9459,294.298,47.5894,43.7766,17.5764,47.017,40.3063,40.4572,0.157987,70.3159,7.84716,1.0079,17.5533,231.939,99.0384,45.4783,187.759,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_31_6.cnf",4521,15036,2725,13473,0.659083,0.11601,0.02,0.202256,0.29433,1.159098,1.373001,0.000987,0.443625,0.000734,0.009174,1.096831,0.570549,0.852891,0,0.000987,0.518162,0.000594,0.007793,2.286168,0.19745,0.161301,0,0.69697,2.902846,0.000626,0.665069,7.4e-05,0.005344,2.295127,0.743264,0.000815,0.512464,0.000371,0.00616,0,0.001275,0.949577,0.000371,0.033252,3.291514,0.183261,0.470696,0.004484,0.571429,3.384901,0.18,64.8848,27.4965,281.795,34.3767,0.976872,11.9129,509.242,21.6731,21.686,6.99901,25.6695,56.4621,24.0048,100.911,764.285,36.2928,61.8034,6.80979,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_31_8.cnf",5471,18706,3331,16846,0.64245,0.110412,0.04,0.197732,0.297763,1.168722,1.376711,0.000807,0.467105,6e-04,0.010808,1.089023,0.585777,0.857592,0,0.000807,0.58628,0.000475,0.007064,2.301593,0.202546,0.166407,0,0.809524,2.893587,0.000513,0.747178,5.9e-05,0.004868,2.345868,0.750386,0.000662,0.574237,0.000297,0.005521,0.02,0.001078,1.130709,0.000297,0.046717,3.363164,0.182664,0.485434,0.002548,0.666667,3.42524,0.24,1920.67,55.9393,656.77,2366.18,378.55,61.4203,525.252,3600,3600,499.022,2494.81,138.558,194.763,345.49,3600,198.97,1520.27,65.717,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_32_1.cnf",4927,16333,2805,14051,0.756506,0.162408,0.04,0.19963,0.294874,1.172596,1.408887,0.000957,0.43495,0.000713,0.010695,1.112572,0.587431,0.853107,0,0.000957,0.592265,0.000498,0.014946,2.490165,0.192932,0.159695,0,0.777778,2.888204,0.000614,0.726221,7.1e-05,0.011031,2.254784,0.756387,0.000823,0.549968,0.000427,0.010035,0.02,0.001308,1.087979,0.000356,0.040709,3.382993,0.178187,0.464228,0.003515,0.571429,3.364764,0.2,2033.39,1912.98,2662.76,580.233,2217.92,338.844,2291.48,2297.49,2434.14,425.072,1122.69,1544.98,1006.77,1424.06,191.043,17.8549,475.948,185.9,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_35_1.cnf",6945,23459,3799,19124,0.828113,0.226679,0.04,0.198651,0.294723,1.181623,1.364411,0.000685,0.403097,0.000526,0.007897,1.044152,0.607666,0.871052,0,0.000685,0.639227,0.000314,0.011452,2.263557,0.190807,0.155943,0,0.736842,2.745193,0.000468,0.758064,5.2e-05,0.009778,2.237951,0.778707,0.000581,0.581973,0.000209,0.006693,0.02,0.000934,1.227296,0.000261,0.031374,3.290373,0.173489,0.459561,0.003339,0.549451,3.277594,0.28,777.508,1380.8,1079.6,622.237,637.008,697.368,1022.65,885.959,874.418,743.414,740.045,809.481,961.668,1017,1078.29,201.478,765.656,1201.27,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_35_7.cnf",6838,23203,3734,18865,0.83128,0.22995,0.06,0.197933,0.297371,1.180366,1.371143,0.000695,0.403457,0.000536,0.009373,1.040581,0.611397,0.871296,0,0.000695,0.67299,0.000318,0.013994,2.266619,0.190496,0.157948,0,0.804878,2.763391,0.000477,0.797302,5.3e-05,0.011238,2.251937,0.780387,0.00059,0.614363,0.000212,0.009064,0.02,0.000969,1.326941,0.000265,0.040286,3.288967,0.175238,0.460186,0.002635,0.549451,3.268821,0.32,277.391,363.479,693.917,402.237,233.049,385.118,841.006,546.487,598.257,578.546,411.711,391.436,431.406,427.296,2924.84,1086.66,688.509,1090.33,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_35_8.cnf",7351,24835,4009,20208,0.833624,0.228969,0.06,0.198387,0.292943,1.185903,1.368505,0.000649,0.404833,0.000499,0.007483,1.043459,0.609462,0.870101,0,0.000649,0.682763,0.000297,0.01539,2.290628,0.18983,0.156106,0,0.736842,2.794599,0.000445,0.815295,4.9e-05,0.012866,2.247487,0.78078,0.000551,0.605494,0.000198,0.009254,0.02,0.00093,1.403269,0.000247,0.031176,3.283345,0.172807,0.459215,0.00318,0.549451,3.253185,0.42,2527.42,1926.73,3070.01,1908.15,3600,2925.47,2724.2,3586.85,3600,3600,3295.24,3003.94,3385.33,3600,3600,3600,2686.29,3600,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","or.tools"
"manthey_DimacsSorter_36_4.cnf",4965,16282,2873,14058,0.728159,0.158202,0.04,0.204368,0.289723,1.178486,1.389466,0.000932,0.43834,0.000696,0.008702,1.104118,0.589344,0.858942,0,0.000932,0.505722,0.000498,0.011595,2.515128,0.188601,0.149779,0,0.741935,2.897491,0.000605,0.616897,7.1e-05,0.008678,2.208512,0.761844,0.00082,0.481811,0.000427,0.007327,0.02,0.001195,0.935002,0.000356,0.029734,3.27442,0.177106,0.43422,0.004808,0.571429,3.278213,0.16,401.891,65.3348,3499.82,208.925,98.6143,56.6437,563.646,372.83,364.668,220.448,329.053,201.76,868.553,128.789,1272.99,518.049,2796.95,1553.11,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"manthey_DimacsSorter_36_7.cnf",4119,13249,2346,11400,0.755754,0.162193,0.02,0.205789,0.28299,1.180083,1.383436,0.001147,0.430419,0.000853,0.008525,1.109689,0.575789,0.855965,0,0.001147,0.465869,0.000614,0.010175,2.481053,0.184065,0.151726,0,0.75,2.882723,0.00074,0.565014,8.8e-05,0.007895,2.207038,0.75614,0.001002,0.453707,0.000526,0.006316,0,0.001443,0.810444,0.000439,0.025263,3.281532,0.178847,0.431512,0.006993,0.571429,3.300749,0.14,1760.81,3600,339.885,670.23,2165.1,385.313,1553.09,3600,3600,1797.24,3600,530.557,161.661,1510.02,478.168,914.66,1834.5,3600,"TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","or.tools"
"manthey_DimacsSorter_37_3.cnf",6634,23392,4156,21298,0.596246,0.098319,0.06,0.195136,0.329986,1.120332,1.393623,0.000637,0.508389,0.000481,0.008662,1.038754,0.6094,0.875763,0,0.000637,0.627675,0.000376,0.007419,2.304087,0.216812,0.187646,0,0.809524,2.872784,0.000419,0.825078,4.7e-05,0.00493,2.347477,0.770777,0.000533,0.644715,0.000235,0.005493,0.02,0.000803,1.242266,0.000235,0.037234,3.239061,0.185643,0.466282,0.002528,0.666667,3.308328,0.36,3600,3600,3600,441.821,3600,3600,3600,3600,3600,3600,3600,3600,2640.55,2273.97,1092.19,401.571,3600,3600,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","or.tools"
"manthey_DimacsSorter_37_6.cnf",7665,26841,4819,24472,0.590579,0.096805,0.06,0.196919,0.309338,1.158557,1.39354,0.000555,0.520915,0.000415,0.008716,1.060361,0.60371,0.871404,0,0.000555,0.647303,0.000327,0.007151,2.366859,0.213447,0.178005,0,0.833333,2.871865,0.00036,0.821521,4.1e-05,0.00474,2.375819,0.765773,0.00046,0.643982,0.000245,0.005435,0.04,0.00075,1.308921,0.000204,0.042252,3.347461,0.181539,0.489824,0.001942,0.571429,3.353478,0.4,596.568,117.407,3600,3600,430.323,730.9,1069.59,363.717,353.346,239.335,3600,1076.45,0.13002,0.111304,3600,3600,3600,38.6187,"TRUE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","or.tools"
"manthey_single-ordered-initialized-w12-b6.cnf",792,5055,350,3144,1.262857,0.607824,0,0.111323,0.586058,0.56197,1.17668,0.010211,0.678701,0.005714,0.045714,1.169913,0.280216,0.861005,0,0.010211,1.089399,0.002863,0.055662,2.157516,0.509668,0.226876,0.005714,0.694915,2.283474,0.004649,1.467422,0.000318,0.033397,1.883128,0.635814,0.009046,1.029489,0.002226,0.043893,0,0.031929,0.770317,0.00159,0.155534,4.604332,0.184459,0.747834,0.024853,0.861472,3.293465,1.2,0.020286,0.020338,0.059813,0.011553,0.020094,0.026524,0.060682,0.014402,0.014658,4.59852,0.011434,0.01605,0.009868,0.010135,0.042507,0.154565,0.139861,0.252166,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Glucose_nbSat"
"manthey_single-ordered-initialized-w14-b7.cnf",1225,8099,602,5389,1.034884,0.502876,0.02,0.111709,0.586967,0.551172,1.101928,0.005898,0.732538,0.003322,0.034884,1.061611,0.270366,0.887549,0,0.005898,1.288951,0.00167,0.043607,2.284011,0.5204,0.206404,0.008547,0.774194,2.365269,0.00275,1.746204,0.000186,0.027834,1.64855,0.642049,0.00574,1.190098,0.001485,0.037484,0,0.02287,0.813375,0.000928,0.149935,4.752922,0.156431,0.821433,0.017534,0.812308,3.163494,3.14,0.028905,0.029568,0.137796,0.019158,0.032227,0.042412,0.137057,0.024435,0.024966,172.55,0.018988,0.022752,0.023406,0.02556,0.073195,0.217715,0.2004,0.273687,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Glucose_nbSat"
"manthey_single-ordered-initialized-w18-b7.cnf",1827,12775,950,9133,0.923158,0.398774,0.02,0.104018,0.57145,0.560514,1.080208,0.003786,0.747271,0.002105,0.026316,1.016506,0.250411,0.885251,0,0.003786,1.506182,0.000985,0.0346,2.037311,0.550028,0.203737,0.003175,0.820513,2.10135,0.001767,1.996315,0.000109,0.02168,1.456518,0.643162,0.003694,1.361054,0.000876,0.029563,0,0.018104,0.819005,0.000547,0.124165,4.676249,0.138768,0.855707,0.014294,0.812308,3.003877,10.08,0.077686,0.076759,500.234,0.045614,0.08357,0.077243,500.041,0.08378,0.082997,300.813,0.046639,0.05631,0.059543,0.064233,0.661793,0.323763,0.301639,0.389036,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"manthey_single-ordered-initialized-w18-b8.cnf",2160,15054,1195,10964,0.807531,0.373039,0.02,0.108993,0.577403,0.553643,1.028809,0.002998,0.783342,0.001674,0.020921,0.978085,0.251642,0.901587,0,0.002998,1.561353,0.000821,0.03174,1.843913,0.557216,0.192433,0.008646,0.8,1.994543,0.001401,2.151785,9.1e-05,0.021069,1.350546,0.641919,0.003101,1.420805,0.000821,0.029004,0,0.015229,0.830903,0.000456,0.106166,4.568388,0.124127,0.909991,0.012125,0.802299,2.728302,11.38,0.084452,0.085906,491.825,0.056023,0.094787,0.102405,500.164,0.066866,0.070549,301.301,0.057688,0.057508,0.076215,0.07379,0.823301,0.319971,0.312165,0.384112,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Glucose_nbSat"
"manthey_single-ordered-initialized-w20-b10.cnf",3400,24005,2076,18339,0.637765,0.308959,0.04,0.113201,0.580282,0.54773,0.995592,0.001729,0.862952,0.000963,0.013969,0.913133,0.246633,0.921588,0,0.001729,1.754538,0.000491,0.025356,1.799991,0.574396,0.176065,0,0.782609,1.733028,0.000805,2.547572,5.5e-05,0.018158,1.135974,0.639239,0.001966,1.587718,6e-04,0.02541,0.02,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,0.108855,0.10787,13.8884,0.055174,0.114727,0.128857,1.1841,0.066079,0.065398,301.535,0.057461,0.048723,0.089903,0.086775,1.52084,0.484185,0.426288,0.46018,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"manthey_single-ordered-initialized-w20-b7.cnf",2170,15509,1148,11354,0.890244,0.36595,0.02,0.10111,0.566205,0.563351,1.070018,0.003145,0.752858,0.001742,0.023519,0.999241,0.243791,0.884446,0,0.003145,1.60203,0.000793,0.031355,1.948775,0.559826,0.201574,0.002817,0.837209,1.96023,0.001471,2.105521,8.8e-05,0.019553,1.380601,0.644266,0.003074,1.436881,0.000705,0.026775,0,0.016431,0.820986,0.00044,0.123569,4.554524,0.132888,0.865848,0.01292,0.812308,2.984798,14.7,0.149419,0.150232,565.334,0.095233,0.130446,0.136088,500.066,0.189284,0.180064,300.813,0.096367,0.123914,0.128628,0.10492,2.16515,0.369341,0.371926,0.474942,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"manthey_single-ordered-initialized-w20-b8.cnf",2560,18240,1444,13599,0.772853,0.341275,0.02,0.106184,0.572158,0.556608,1.020516,0.002491,0.791076,0.001385,0.018698,0.960591,0.245165,0.901243,0,0.002491,1.660555,0.000662,0.028826,1.768493,0.566371,0.190024,0.007673,0.818182,1.920243,0.001167,2.268903,7.4e-05,0.019046,1.278969,0.643577,0.002582,1.497885,0.000662,0.026325,0,0.013842,0.834033,0.000368,0.10567,4.500821,0.118401,0.924144,0.010976,0.802299,2.730515,19.78,0.163536,0.164211,555.247,0.113566,0.166782,0.159302,500.241,0.169247,0.166244,300.693,0.118983,0.119261,0.116566,0.108893,1.58507,0.431307,0.401251,0.49576,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","COMiniSatPS_Main_Sequence"
