"id","f_1","f_2","f_3","f_4","f_5","f_6","f_7","f_8","f_9","f_10","f_11","f_12","f_13","f_14","f_15","f_16","f_17","f_18","f_19","f_20","f_21","f_22","f_23","f_24","f_25","f_29","f_30","f_31","f_32","f_33","f_34","f_35","f_36","f_37","CCEHC2akms","CCLS2akms","Naps.1.02.ms","WMaxSatz.","WMaxSatz09","WPM3.2015.co","ahms.1.70","ahms.ls.1.70","maxino16.dis","CCEHC2akms_success","CCLS2akms_success","Naps.1.02.ms_success","WMaxSatz._success","WMaxSatz09_success","WPM3.2015.co_success","ahms.1.70_success","ahms.ls.1.70_success","maxino16.dis_success","base","Class"
"mancoosi-test-i1000d0u98-13.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19239,1.3189,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.71,1800,1800,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015b"
"mancoosi-test-i1000d0u98-14.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19223,1.31896,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.69,1800,1800,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i1000d0u98-15.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19231,1.31939,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.98,1800,1800,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i1000d0u98-16.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19235,1.31843,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.71,1800,1800,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-17.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19248,1.31906,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.74,1800,1800,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-18.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19256,1.31564,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.4,1800,1800,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i1000d0u98-19.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19208,1.32087,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.16,1800,1800,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-2.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19252,1.31831,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.25,1800,1800,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-20.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19277,1.3163,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.11,1800,1800,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-21.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19235,1.31798,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.91,1800,1800,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-22.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19221,1.31843,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.29,1800,1800,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-23.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19228,1.32005,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.6,1800,1800,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-24.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.1922,1.31946,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.81,1800,1800,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-3.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19257,1.31763,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.53,1800,1800,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-4.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19216,1.31974,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.25,1800,1800,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-5.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19204,1.31963,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.91,1800,1800,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-6.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19218,1.3183,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.93,1800,1800,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i1000d0u98-7.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.1922,1.31906,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,2.82,1800,1800,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i1000d0u98-8.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19229,1.31828,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.08,1800,1800,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i1000d0u98-9.wcnf",18169,112632,0.16218,904035.9375,3572340.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19231,1.31817,0,0.99979,0.99979,0.4594,0.48419,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.42,1800,1800,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-25.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2019,1.28491,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,75.5,75.8,3.4,1800,1800,1.12,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-26.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20182,1.28356,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,88.69,88.81,3.48,1800,1800,1.07,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-27.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2021,1.28445,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,623.68,642.57,3.13,1800,1800,1.04,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-28.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20175,1.28503,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,110.05,106.49,3.45,1800,1800,1.07,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-29.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20168,1.28664,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,85.56,87.42,3.25,1800,1800,1.01,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.13,"mscg2015a"
"mancoosi-test-i2000d0u98-30.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20166,1.28607,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,168.37,169.8,3.54,1800,1800,1.11,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-31.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20165,1.28747,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,99.53,99.09,3.23,1800,1800,1.06,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-32.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20167,1.28761,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,99.83,102.54,3.9,1800,1800,1.03,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-33.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20126,1.28755,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,98.41,100.53,3.15,1800,1800,1.01,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"maxino16.c10"
"mancoosi-test-i2000d0u98-34.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20205,1.28847,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,94.2,93.87,3.48,1800,1800,1.06,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-35.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20176,1.2864,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,67.61,69.46,3.5,1800,1800,1.05,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-36.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20152,1.28727,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,126.51,125.36,3.35,1800,1800,0.98,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-37.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20197,1.28507,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,126.89,120.44,3.92,1800,1800,1.07,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-38.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2018,1.28536,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,94.03,92.67,4.02,1800,1800,1.13,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-39.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20196,1.28583,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,98.23,99.21,3.18,1800,1800,1.06,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-40.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2015,1.28645,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,80.9,80.18,2.8,1800,1800,0.96,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-41.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20191,1.28632,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,139.2,139.8,3.94,1800,1800,1.13,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-42.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20152,1.28676,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,64.88,64.88,3.07,1800,1800,0.98,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-43.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.202,1.28283,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,106.23,103.45,3.52,1800,1800,1.06,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-44.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2016,1.28914,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,214.61,211.29,3.01,1800,1800,0.94,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-45.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20172,1.28654,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,163.06,165.74,3.29,1800,1800,1.03,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-46.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20187,1.28512,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,108.59,113.11,3.64,1800,1800,1.1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-47.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20178,1.28608,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,87.04,84.11,3.39,1800,1800,1.07,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i2000d0u98-48.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20166,1.28732,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,161.65,161.87,3.58,1800,1800,1.07,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i2000d0u98-49.wcnf",18169,112632,0.16218,1726621.875,4791506.5,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.202,1.28614,0,0.99979,0.99979,0.46828,0.47799,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,120.09,118.06,3.65,1800,1800,1.08,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i3000d0u98-50.wcnf",18169,112632,0.16218,2549298.75,5638546,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21281,1.2413,0,0.99979,0.99979,0.47716,0.47145,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.81,1800,1800,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i3000d0u98-51.wcnf",18169,112632,0.16218,2549298.75,5638546,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21264,1.24248,0,0.99979,0.99979,0.47716,0.47145,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,4.96,1800,1800,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i3000d0u98-52.wcnf",18169,112632,0.16218,2549298.75,5638546,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21263,1.24275,0,0.99979,0.99979,0.47716,0.47145,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,4.14,1800,1800,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
"mancoosi-test-i3000d0u98-53.wcnf",18169,112632,0.16218,2549298.75,5638546,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21261,1.2444,0,0.99979,0.99979,0.47716,0.47145,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,3.82,1800,1800,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.12,"mscg2015a"
"mancoosi-test-i3000d0u98-54.wcnf",18169,112632,0.16218,2549298.75,5638546,1,15026590,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21192,1.24535,0,0.99979,0.99979,0.47716,0.47145,0.16218,0.82899,0.9795,8e-05,0,1e-05,0.02297,0.02296,0.82812,1800,1800,1800,1800,1800,4.03,1800,1800,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.11,"mscg2015a"
